interview__key,s9_respondent,food_security__1,food_security__2,food_security__3,food_security__4,food_security__5,food_security__6,food_security__7,food_security__8,food_sufficent,food_sufficent2,food_sufficent3,food_sufficent4__1,food_sufficent4__2,food_sufficent4__3,food_sufficent4__4,food_sufficent4__5,food_sufficent4__6,food_sufficent4__7,food_sufficent4__8,food_sufficent4__9,food_sufficent4__10,food_sufficent4__11,food_sufficent4__12
"31-05-57-57",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,12,4,1,2,3,4,0,0,0,0,0,0,0,0
"10-22-42-13",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"78-11-12-15",1,"No","No","Yes","No","Yes","No","No","No",9,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"46-31-75-02",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",10,12,0,,,,,,,,,,,,
"08-59-45-61",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",3,12,5,0,0,0,0,0,0,0,1,2,3,4,5
"44-58-66-87",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"61-83-81-67",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"05-38-54-18",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,6,6,0,1,2,3,4,5,6,0,0,0,0,0
"83-79-00-11",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"01-37-46-42",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"12-21-05-43",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"91-17-37-47",1,"Yes","No","Yes","Yes","No","No","No","No",8,12,4,0,0,0,0,0,0,0,0,1,2,3,4
"78-30-57-92",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"46-37-91-60",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,12,5,4,5,0,0,0,0,0,0,0,1,2,3
"21-41-06-23",3,"Yes","No","Yes","Yes","No","No","No","No",3,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"72-86-62-61",1,"No","No","No","No","No","No","No","No",4,4,8,4,5,6,7,8,0,0,0,0,1,2,3
"10-25-72-61",1,"Yes","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"09-97-42-13",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",10,10,2,0,1,0,2,0,0,0,0,0,0,0,0
"40-84-03-01",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,6,2,3,4,5,6,0,0,0,0,0,0,1
"67-68-95-71",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",4,12,0,,,,,,,,,,,,
"40-87-67-76",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"53-06-55-30",1,"No","Yes","Yes","No","Yes","No","No","No",12,12,0,,,,,,,,,,,,
"27-68-03-52",2,"Yes","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"31-09-93-80",2,"Yes","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"99-42-64-05",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",11,11,1,0,0,0,0,0,0,0,0,1,0,0,0
"50-99-25-24",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"43-58-14-96",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"20-64-96-32",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"05-63-81-75",2,"No","No","Yes","Yes","Yes","Yes","Yes","No",11,11,1,0,0,0,1,0,0,0,0,0,0,0,0
"30-58-59-34",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",10,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"37-78-49-16",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,12,0,,,,,,,,,,,,
"52-38-96-08",1,"Yes","No","No","No","Yes","No","No","No",8,5,4,0,0,0,0,1,2,3,4,0,0,0,0
"74-41-82-14",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",0,12,0,,,,,,,,,,,,
"39-49-23-24",1,"Yes","No","Yes","Yes","Yes","Yes","No","Yes",3,0,9,6,7,8,9,0,0,0,1,2,3,4,5
"01-07-36-19",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,12,0,,,,,,,,,,,,
"18-35-86-78",1,"Yes","Yes","Yes","No","No","No","No","No",8,12,2,0,1,2,0,0,0,0,0,0,0,0,0
"48-62-04-43",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"37-36-66-29",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"23-98-09-79",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"17-40-48-73",2,"No","No","Yes","Yes","No","No","No","No",8,12,0,,,,,,,,,,,,
"10-94-03-72",2,"No","No","Yes","Yes","Yes","Yes","Yes","No",0,10,2,0,0,0,2,1,0,0,0,0,0,0,0
"99-02-51-45",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"80-26-66-95",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"83-04-04-09",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,5,3,4,5,0,0,0,0,0,0,0,1,2
"90-43-64-15",2,"No","No","Yes","No","Yes","Yes","Yes","Yes",10,12,0,,,,,,,,,,,,
"07-17-03-20",2,"Yes","No","Yes","No","Yes","No","No","No",12,12,0,,,,,,,,,,,,
"83-78-16-55",1,"Yes","Yes","Yes","No","Yes","Yes","Yes","No",6,7,5,5,4,3,2,1,0,0,0,0,0,0,0
"82-41-37-73",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,12,5,1,2,3,4,5,0,0,0,0,0,0,0
"57-66-78-32",2,"Yes","Yes","Yes","Yes","No","No","No","No",4,12,5,2,3,4,5,0,0,0,0,0,0,0,1
"19-38-64-11",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"09-79-30-27",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"16-36-46-03",1,"No","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"29-33-47-98",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"71-36-42-24",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,12,12,1,2,3,4,5,6,7,8,9,10,11,12
"53-26-25-13",1,"No","No","Yes","No","No","No","No","No",7,12,0,,,,,,,,,,,,
"73-14-84-43",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"37-05-61-84",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"10-79-21-80",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",8,8,4,0,1,2,4,3,0,0,0,0,0,0,0
"71-25-75-41",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",6,12,2,0,1,0,2,0,0,0,0,0,0,0,0
"07-05-98-97",2,"Yes","Yes","Yes","Yes","No","Yes","No","No",6,10,2,0,0,0,2,1,0,0,0,0,0,0,0
"10-73-90-09",2,"Yes","Yes","Yes","No","No","No","No","No",6,12,3,1,2,3,0,0,0,0,0,0,0,0,0
"84-88-48-48",1,"No","No","Yes","No","No","No","No","No",7,12,2,0,0,1,2,0,0,0,0,0,0,0,0
"54-31-68-36",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",3,12,0,,,,,,,,,,,,
"45-71-98-33",2,"Yes","Yes","Yes","No","No","No","Yes","No",7,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"27-11-46-19",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",5,12,0,,,,,,,,,,,,
"42-55-71-95",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"53-10-63-62",2,"No","No","No","No","Yes","No","No","No",10,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"75-46-17-40",2,"Yes","Yes","Yes","No","Yes","Yes","Yes","No",4,12,5,3,4,5,0,0,0,0,0,0,0,1,2
"65-21-97-07",3,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"71-15-20-71",2,"Yes","No","Yes","No","No","Yes","Yes","No",8,12,4,1,2,3,0,0,0,0,0,0,0,0,4
"45-78-55-42",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",9,11,1,0,0,0,0,0,0,0,0,1,0,0,0
"79-58-56-71",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"03-48-58-80",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",3,12,2,0,0,1,2,0,0,0,0,0,0,0,0
"27-44-99-33",1,"No","Yes","Yes","No","No","No","No","No",8,12,4,0,0,1,2,3,4,0,0,0,0,0,0
"36-68-49-71",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"68-16-01-33",1,"Yes","Yes","Yes","Yes","No","No","No","No",12,12,0,,,,,,,,,,,,
"61-84-87-27",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",12,0,0,,,,,,,,,,,,
"52-39-81-92",1,"No","No","Yes","No","No","No","No","No",12,11,1,0,0,1,0,0,0,0,0,0,0,0,0
"53-10-37-83",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",6,10,4,0,1,2,3,4,0,0,0,0,0,0,0
"20-43-08-03",3,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"82-59-96-75",2,"Yes","Yes","Yes","No","Yes","Yes","Yes","No",7,7,5,2,1,3,4,0,0,0,0,0,0,0,5
"00-90-86-19",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",11,11,1,0,0,0,1,0,0,0,0,0,0,0,0
"49-39-09-00",1,"Yes","Yes","Yes","Yes","No","Yes","No","No",10,9,2,0,0,2,1,0,0,0,0,0,0,0,0
"72-52-50-05",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",8,12,4,1,3,4,0,0,0,0,0,0,0,0,2
"55-72-94-92",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",0,12,0,,,,,,,,,,,,
"58-19-75-80",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"29-86-85-66",2,"No","No","No","No","No","No","No","No",8,10,1,0,1,0,0,0,0,0,0,0,0,0,0
"75-69-40-10",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"44-12-79-34",1,"No","No","No","No","No","No","No","No",6,12,0,,,,,,,,,,,,
"91-78-46-88",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"37-25-02-09",2,"Yes","Yes","No","Yes","Yes","No","No","No",4,10,2,0,0,1,2,0,0,0,0,0,0,0,0
"88-73-32-16",2,"Yes","Yes","Yes","No","Yes","No","No","No",11,11,1,0,0,0,1,0,0,0,0,0,0,0,0
"55-56-00-41",1,"No","No","Yes","Yes","Yes","No","No","No",6,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"34-77-61-74",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,12,4,3,4,0,0,0,0,0,0,0,0,1,2
"33-67-48-86",1,"No","No","No","No","No","No","No","No",12,12,3,0,2,1,3,0,0,0,0,0,0,0,0
"94-42-36-98",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"76-40-74-03",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"06-67-72-60",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,6,6,4,5,6,0,0,0,0,0,0,1,2,3
"28-69-62-69",2,"Yes","No","No","No","No","No","No","No",10,12,0,,,,,,,,,,,,
"49-95-19-41",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",6,12,0,,,,,,,,,,,,
"75-71-59-88",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"49-01-19-20",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",10,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"06-30-46-81",2,"Yes","No","Yes","No","Yes","No","No","No",7,11,1,0,0,0,1,0,0,0,0,0,0,0,0
"05-55-74-03",2,"No","No","No","No","Yes","No","No","No",11,12,0,,,,,,,,,,,,
"56-78-80-92",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"25-17-27-31",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"96-39-63-39",2,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",9,9,3,0,0,0,0,0,0,1,2,3,0,0,0
"81-42-10-54",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"81-46-38-58",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"08-94-56-34",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",3,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"24-87-22-92",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"30-69-73-88",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,0,,,,,,,,,,,,
"72-71-89-86",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"11-04-05-87",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",9,12,1,0,0,1,0,0,0,0,0,0,0,0,0
"69-48-65-88",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"18-22-43-52",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",4,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"92-56-88-52",1,"No","Yes","Yes","No","Yes","No","No","No",6,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"06-32-94-30",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"30-41-77-21",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"59-58-27-54",1,"No","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"13-48-51-56",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,0,,,,,,,,,,,,
"13-03-04-40",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"57-41-31-34",.a,,,,,,,,,.a,.a,.a,,,,,,,,,,,,
"48-62-05-19",1,"Yes","Yes","Yes","No","Yes","Yes","No","No",11,4,1,0,0,0,0,0,0,0,0,0,0,0,1
"76-11-97-07",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","No",0,8,4,0,1,2,3,4,0,0,0,0,0,0,0
"48-19-22-90",1,"Yes","No","Yes","Yes","No","No","No","No",10,12,2,0,0,1,2,0,0,0,0,0,0,0,0
"47-32-69-47",1,"Yes","No","Yes","Yes","No","Yes","No","No",10,12,2,0,1,2,0,0,0,0,0,0,0,0,0
"77-95-12-00",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,0,,,,,,,,,,,,
"04-93-15-62",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",6,10,2,0,0,1,2,0,0,0,0,0,0,0,0
"40-11-92-91",2,"Yes","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"00-61-02-75",3,"Yes","Yes","Yes","Yes","Yes","No","No","Yes",9,3,3,2,3,0,0,0,0,0,0,0,0,0,1
"77-43-51-64",1,"Yes","No","Yes","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"75-26-65-92",1,"No","Yes","Yes","Yes","No","No","Yes","No",12,12,0,,,,,,,,,,,,
"76-79-59-51",2,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"87-16-65-76",2,"No","No","No","No","No","No","No","No",10,12,0,,,,,,,,,,,,
"06-40-10-58",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"40-73-60-05",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"64-68-41-59",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"15-68-91-94",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,2,0,,,,,,,,,,,,
"26-17-34-04",2,"Yes","No","Yes","No","Yes","No","Yes","No",10,5,2,0,1,2,0,0,0,0,0,0,0,0,0
"76-41-72-83",2,"No","No","No","Yes","Yes","No","No","No",3,3,3,0,1,2,3,0,0,0,0,0,0,0,0
"29-97-06-38",1,"No","No","No","Yes","No","No","No","No",6,11,2,0,0,0,1,2,0,0,0,0,0,0,0
"46-55-47-04",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"46-92-45-03",2,"Yes","Yes","Yes","Yes","No","No","No","No",7,12,2,0,1,2,0,0,0,0,0,0,0,0,0
"77-97-94-83",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"44-20-73-48",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"74-52-06-68",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",6,5,6,0,1,2,3,4,5,6,0,0,0,0,0
"35-89-93-14",1,"Yes","Yes","Yes","No","No","Yes","No","No",10,0,2,0,1,2,0,0,0,0,0,0,0,0,0
"39-90-60-06",2,"No","Yes","Yes","No","No","No","No","No",10,12,2,0,0,0,0,1,2,0,0,0,0,0,0
"86-86-47-77",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",5,12,4,0,1,2,3,4,0,0,0,0,0,0,0
"61-98-86-86",1,"Yes","No","Yes","No","Yes","No","No","No",11,12,0,,,,,,,,,,,,
"61-87-19-25",3,"No","No","No","No","No","No","Yes","No",12,12,0,,,,,,,,,,,,
"16-64-40-00",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"18-67-33-19",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"14-75-52-28",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"72-96-11-00",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"68-35-97-06",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"00-22-25-11",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",12,0,0,,,,,,,,,,,,
"03-51-85-17",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"26-31-55-52",2,"Yes","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"82-96-57-24",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"98-34-87-15",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,12,0,,,,,,,,,,,,
"20-44-39-67",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",11,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"73-85-71-84",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"57-10-23-73",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"27-45-94-38",2,"Yes","Yes","Yes","No","No","No","No","No",8,12,2,0,0,1,2,0,0,0,0,0,0,0,0
"07-14-85-97",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,12,2,0,0,0,2,1,0,0,0,0,0,0,0
"55-58-44-60",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",6,12,0,,,,,,,,,,,,
"54-97-37-44",1,"Yes","Yes","Yes","Yes","No","No","Yes","No",0,12,1,0,1,0,0,0,0,0,0,0,0,0,0
"25-51-59-02",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"98-34-54-09",2,"Yes","Yes","Yes","No","No","No","No","No",5,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"69-46-62-21",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"69-92-29-73",1,"No","Yes","Yes","No","No","No","No","No",8,12,2,0,0,0,1,2,0,0,0,0,0,0,0
"37-17-48-58",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"85-72-34-53",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"73-56-72-00",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"39-00-66-90",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",11,11,1,1,0,0,0,0,0,0,0,0,0,0,0
"52-72-83-96",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"27-89-15-08",2,"No","No","No","No","No","No","No","No",7,12,0,,,,,,,,,,,,
"38-15-27-24",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,12,0,,,,,,,,,,,,
"32-53-41-40",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"90-85-65-68",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"07-04-06-31",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,12,0,,,,,,,,,,,,
"00-51-21-96",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"29-09-67-77",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",11,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"18-57-30-30",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"06-67-52-73",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",11,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"63-98-43-96",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"95-39-48-28",1,"Yes","No","Yes","Yes","Yes","No","No","No",9,11,1,0,0,0,1,0,0,0,0,0,0,0,0
"09-57-06-65",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,12,3,0,0,0,0,0,0,0,0,1,2,3,0
"10-32-71-90",1,"Yes","Yes","Yes","No","No","No","No","No",8,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"91-48-09-94",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"20-98-55-75",2,"Yes","Yes","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"60-93-12-22",1,"Yes","Yes","Yes","No","No","No","No","No",5,12,6,3,4,5,6,0,0,0,0,0,0,1,2
"08-84-40-54",1,"Yes","Yes","Yes","No","Yes","Yes","No","No",4,12,8,4,5,6,7,8,0,0,0,0,1,2,3
"19-25-10-78",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,12,3,2,3,0,0,0,0,0,0,0,0,0,1
"71-72-13-14",1,"No","Yes","Yes","No","No","No","No","No",12,12,2,0,0,1,2,0,0,0,0,0,0,0,0
"03-15-75-14",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"44-83-75-40",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"50-57-49-63",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",10,12,0,,,,,,,,,,,,
"70-71-45-76",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"60-32-51-97",2,"No","Yes","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"52-97-46-11",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,12,0,,,,,,,,,,,,
"57-86-44-24",2,"Yes","Yes","Yes","Yes","No","Yes","No","No",12,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"32-33-62-20",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",11,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"36-53-13-35",2,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes",7,12,3,2,1,0,0,0,0,0,0,0,0,0,3
"84-76-53-05",1,"No","No","No","No","No","No","No","No",12,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"43-02-03-01",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",2,12,8,5,6,7,8,0,0,0,0,1,2,3,4
"11-80-97-44",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"76-93-73-76",2,"Yes","Yes","Yes","Yes","No","No","Yes","No",5,12,7,2,1,0,0,0,0,0,7,3,4,5,6
"65-71-79-01",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,12,7,5,6,7,0,0,0,0,0,1,2,3,4
"76-37-92-47",2,"Yes","Yes","Yes","Yes","No","Yes","No","Yes",5,12,7,2,1,3,0,0,0,0,0,7,4,5,6
"70-40-73-54",2,"Yes","Yes","Yes","No","Yes","No","No","No",5,12,5,3,4,5,0,0,0,0,0,0,0,1,2
"88-42-92-11",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,12,7,5,6,7,0,0,0,0,0,1,2,3,4
"37-29-80-51",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,12,7,4,5,6,7,0,0,0,0,0,1,2,3
"50-63-32-01",2,"Yes","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"46-39-02-59",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",7,12,2,0,0,1,2,0,0,0,0,0,0,0,0
"62-41-43-18",2,"Yes","No","Yes","Yes","No","Yes","Yes","No",10,12,2,0,2,1,0,0,0,0,0,0,0,0,0
"28-20-80-35",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"56-49-64-65",2,"Yes","Yes","Yes","No","Yes","No","No","No",5,12,6,4,5,6,0,0,0,0,0,0,1,2,3
"56-98-22-95",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",9,10,3,3,1,2,0,0,0,0,0,0,0,0,0
"68-55-46-57",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,12,5,3,4,5,0,0,0,0,0,0,0,1,2
"42-72-39-66",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"92-09-40-22",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,0,,,,,,,,,,,,
"95-71-61-75",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",10,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"78-85-83-34",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,0,,,,,,,,,,,,
"88-65-02-29",1,"No","No","No","No","No","No","Yes","No",12,12,0,,,,,,,,,,,,
"04-34-31-80",1,"Yes","No","No","No","No","No","No","No",6,9,3,2,1,0,0,0,0,0,0,0,0,0,3
"91-55-85-33",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,6,6,4,5,6,0,0,0,0,0,0,1,2,3
"40-53-56-12",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,2,0,1,2,0,0,0,0,0,0,0,0,0
"27-46-53-11",2,"Yes","No","No","Yes","No","No","Yes","No",9,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"08-92-74-48",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"59-22-70-12",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"02-60-78-89",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,11,1,0,0,0,0,0,1,0,0,0,0,0,0
