interview__key,r_members__id,lbr13,Ibr13_1,Ibr13_2,Ibr13_3,Ibr13_4,Ibr13_5,Ibr13_6,Ibr13_8,Ibr13_9,years_exp_crp,Ibr13_10,Ibr13_11,Ibr13_12,Ibr13_13,years_exp_liv,onfarm_main_use__1,onfarm_main_use__2,onfarm_main_use__3,onfarm_main_use__4,onfarm_main_use__5,onfarm_main_use__6,onfarm_main_use__7,onfarm_main_use__96,onfarm_main_use_oth
"96-99-31-77",1,"Yes",6,4,7,6,0,0,,,18,0,0,,,0,0,3,1,0,2,0,0,0,""
"96-99-31-77",2,"Yes",6,4,7,6,0,0,,,6,0,0,,,0,0,2,1,0,3,0,0,0,""
"43-76-23-18",1,"Yes",0,0,,,5,0,7,5,10,7,5,7,1,10,0,2,1,3,0,0,0,0,""
"47-55-12-39",1,"Yes",0,0,,,6,3,6,6,45,7,5,7,1,20,0,1,0,0,0,0,0,0,""
"47-55-12-39",2,"Yes",0,0,,,6,3,6,7,5,0,0,,,0,0,1,0,0,0,0,0,2,"to purchase agricultural inputs"
"47-55-12-39",3,"Yes",4,2,6,7,6,3,6,5,10,0,0,,,0,0,1,0,0,0,0,0,2,"1. buying agricultural inputs,"
"47-55-12-39",7,"Yes",4,0,4,5,6,2,3,6,12,0,0,,,0,0,2,0,0,0,0,0,1,"to buy fertiliser"
"26-14-45-15",1,"Yes",7,5,6,4,7,5,6,4,35,7,5,2,1,35,0,1,0,0,0,0,0,0,""
"26-14-45-15",2,"Yes",7,5,6,4,7,5,6,4,30,7,5,7,2,30,0,1,0,0,0,0,0,0,""
"92-21-19-80",1,"Yes",7,0,6,8,7,0,6,8,33,5,3,7,1,5,0,1,2,3,0,0,0,0,""
"92-21-19-80",2,"Yes",7,0,6,8,7,0,6,6,20,0,0,,,5,0,1,0,2,0,0,0,0,""
"69-22-78-98",1,"Yes",0,0,,,5,3,6,6,2,7,5,7,0,1,0,1,0,0,0,0,0,0,""
"69-22-78-98",2,"Yes",0,0,,,5,2,6,6,2,0,0,,,0,2,1,3,0,0,0,0,0,""
"72-81-88-52",1,"Yes",0,0,,,7,1,6,6,20,7,5,6,4,20,1,2,3,4,0,0,0,0,""
"99-60-35-75",1,"Yes",0,0,,,6,5,6,7,25,7,5,7,1,3,2,3,1,5,4,0,0,0,""
"99-60-35-75",2,"Yes",0,0,,,6,5,6,7,30,0,0,,,0,3,2,1,0,0,0,0,0,""
"22-09-50-57",1,"Yes",5,5,6,9,5,5,6,9,50,5,5,6,2,20,1,2,3,4,0,0,0,0,""
"22-09-50-57",2,"Yes",5,5,6,8,5,5,6,9,40,5,5,6,1,5,0,1,2,0,3,0,0,0,""
"22-09-50-57",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"88-99-86-73",1,"Yes",7,0,2,4,7,0,2,4,25,7,5,7,2,25,0,3,2,1,0,0,0,0,""
"88-99-86-73",2,"Yes",7,0,6,8,7,0,6,8,3,7,5,7,3,3,0,3,1,2,0,0,0,0,""
"71-42-32-14",1,"Yes",3,0,6,6,0,0,,,6,0,1,7,3,3,1,0,0,0,2,0,0,0,""
"71-42-32-14",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"30-04-61-14",1,"Yes",0,0,,,7,5,6,5,59,6,2,7,1,50,0,1,0,0,0,0,0,0,""
"30-04-61-14",2,"Yes",0,0,,,7,5,6,5,41,6,2,7,1,40,0,1,0,0,0,0,0,0,""
"30-04-61-14",3,"Yes",0,0,,,7,5,6,5,10,0,0,,,0,0,1,0,0,0,0,0,0,""
"30-04-61-14",4,"Yes",0,0,,,7,5,6,5,8,0,0,,,0,0,1,0,0,0,0,0,0,""
"67-60-72-31",1,"Yes",0,0,,,4,4,6,4,5,7,5,7,2,3,0,1,0,2,0,0,0,0,""
"32-10-01-18",1,"Yes",6,0,4,4,6,0,4,4,7,0,0,,,0,0,1,0,0,2,0,0,0,""
"32-10-01-18",2,"Yes",5,0,4,4,5,0,4,4,3,0,0,,,0,0,1,0,0,0,0,0,0,""
"22-48-15-22",1,"Yes",5,0,6,8,6,1,6,8,15,7,5,0,,7,4,1,2,3,0,0,0,0,""
"22-48-15-22",2,"Yes",5,0,6,8,6,1,6,8,15,7,5,0,,0,1,2,3,4,0,0,0,0,""
"06-04-90-02",1,"Yes",0,0,,,7,5,6,6,10,7,5,7,1,5,0,1,2,3,0,0,0,0,""
"06-04-90-02",2,"Yes",0,0,,,7,5,6,6,7,7,5,7,2,5,0,1,0,0,0,0,0,0,""
"89-93-26-33",1,"Yes",5,3,6,8,5,3,6,8,35,7,5,7,1,10,3,1,2,0,0,0,0,0,""
"16-51-24-24",1,"Yes",5,0,6,7,5,0,6,7,17,0,0,,,0,0,1,3,0,2,0,0,0,""
"16-51-24-24",2,"Yes",5,0,6,7,5,0,6,7,10,0,0,,,0,0,3,1,2,0,0,0,0,""
"85-00-63-86",1,"Yes",4,1,6,7,4,1,6,7,27,0,0,,,2,0,1,3,2,4,0,0,0,""
"85-00-63-86",2,"Yes",4,1,7,8,4,2,7,8,15,7,5,7,1,1,0,1,0,0,0,0,0,0,""
"24-74-06-95",1,"Yes",7,5,6,7,7,5,6,7,30,0,0,,,0,0,1,2,3,0,0,0,0,""
"24-74-06-95",2,"Yes",7,5,6,7,7,5,6,7,30,0,0,,,0,0,1,2,3,0,0,0,0,""
"76-24-30-21",1,"Yes",0,0,,,6,3,5,7,10,0,0,,,0,0,1,0,0,0,0,0,2,"agri inputs"
"76-24-30-21",2,"Yes",0,0,,,6,3,5,7,10,7,5,7,.16,4,0,1,0,0,0,0,0,2,"agri inputs"
"56-71-52-33",1,"Yes",0,0,,,7,5,6,9,50,7,5,7,1,50,0,1,0,0,0,0,0,0,""
"56-71-52-33",2,"Yes",0,0,,,7,5,6,9,50,7,5,7,1,25,0,1,0,2,0,0,0,0,""
"27-56-82-36",2,"Yes",7,1,6,7,7,1,6,7,15,0,0,,,0,0,1,2,3,0,0,0,0,""
"98-24-74-63",1,"Yes",5,5,6,8,5,5,6,8,60,5,5,6,3,6,0,1,3,2,0,0,0,0,""
"98-24-74-63",2,"Yes",5,5,6,6,5,5,6,6,20,5,5,6,1,10,0,1,0,0,0,0,0,0,""
"98-24-74-63",3,"Yes",5,5,6,8,5,5,8,9,5,0,0,,,0,1,0,0,0,0,0,0,0,""
"33-63-66-85",1,"Yes",6,0,0,,6,0,6,8,38,7,5,6,1,3,0,1,2,3,0,0,0,0,""
"33-63-66-85",2,"Yes",6,0,6,8,6,1,6,8,30,7,5,7,1,15,0,2,1,3,0,0,0,0,""
"36-81-79-37",1,"Yes",7,1,5,8,7,1,5,8,20,7,5,7,1,20,0,1,2,3,0,0,0,0,""
"36-81-79-37",2,"Yes",0,0,,,7,1,6,8,7,7,5,7,1,5,0,1,3,2,0,0,0,0,""
"98-23-40-44",1,"Yes",0,0,,,5,0,6,12,30,0,0,,,0,0,1,0,0,0,0,0,0,""
"98-23-40-44",2,"Yes",0,0,,,5,0,6,12,30,0,0,,,0,0,1,0,0,0,0,0,0,""
"37-22-37-99",1,"Yes",0,0,,,7,0,6,5,60,0,0,,,0,0,1,2,3,0,0,0,0,""
"00-67-21-61",1,"Yes",7,5,6,8,7,5,6,8,27,7,5,2,.5,18,0,1,2,3,0,0,0,0,""
"00-67-21-61",2,"Yes",7,5,6,8,7,5,6,8,18,7,5,7,1,18,0,1,2,3,4,0,0,0,""
"51-87-88-69",1,"Yes",0,0,,,5,3,6,5,50,7,5,7,1,30,3,1,0,2,0,0,0,0,""
"00-01-36-74",1,"Yes",0,0,,,7,5,4,7,15,0,0,,,3,4,1,2,3,0,0,0,0,""
"07-23-47-52",1,"Yes",7,0,5,9,7,0,5,9,30,7,5,7,1,30,0,1,3,2,0,0,0,0,""
"07-23-47-52",2,"Yes",7,0,7,8,0,0,,,4,0,0,,,0,0,0,0,0,1,0,0,0,""
"07-42-94-81",1,"Yes",0,0,,,5,1,2,8,25,0,0,,,0,0,1,2,3,0,0,0,0,""
"23-53-17-58",1,"Yes",7,0,6,6,7,0,6,6,30,7,5,7,3,30,0,1,2,3,0,0,0,0,""
"23-53-17-58",2,"Yes",7,0,6,6,7,0,6,6,20,7,5,7,2,20,0,1,2,3,0,0,0,0,""
"23-53-17-58",3,"Yes",7,0,6,4,7,0,6,5,4,0,0,,,0,0,0,0,0,0,0,0,1,"she is not engaging in livestock"
"23-53-17-58",8,"Yes",7,0,6,8,7,0,6,8,3,7,5,7,3,3,0,1,0,0,0,0,0,0,""
"36-44-48-22",1,"Yes",5,1,6,8,5,1,6,8,10,7,5,7,1,3,1,2,3,4,0,0,0,0,""
"66-23-65-75",1,"Yes",0,0,,,7,5,5,7,37,7,5,7,2,33,0,1,0,0,0,0,0,2,"agri inputs"
"94-52-36-12",2,"Yes",6,0,6,4,0,0,,,4,0,0,,,0,1,2,3,4,0,0,0,0,""
"94-14-40-52",1,"Yes",0,0,,,5,2,6,7,34,0,0,,,0,0,1,2,3,0,0,0,0,""
"94-14-40-52",2,"Yes",0,0,,,5,2,6,6,2,0,0,,,0,0,1,0,0,0,0,0,0,""
"85-43-64-12",1,"Yes",5,1,7,10,5,1,7,7,15,7,5,7,1,5,0,1,2,3,0,4,0,0,""
"48-73-27-78",1,"Yes",0,0,,,5,2,4,5,15,0,0,,,0,0,1,0,0,0,0,0,0,""
"95-30-04-02",1,"Yes",0,0,,,5,2,6,7,2,0,0,,,0,0,1,0,2,0,0,0,0,""
"95-30-04-02",2,"Yes",0,0,,,5,2,6,6,2,0,0,,,0,0,1,0,2,0,0,0,0,""
"92-70-85-41",1,"Yes",5,0,6,7,5,0,6,7,20,0,0,,,0,0,1,3,0,2,0,0,0,""
"92-70-85-41",2,"Yes",5,0,6,7,5,0,6,7,30,0,0,,,0,0,1,0,0,0,0,0,0,""
"48-49-97-86",1,"Yes",0,0,,,7,4,6,6,30,0,0,,,5,0,1,0,2,0,0,0,0,""
"84-79-52-42",1,"Yes",0,0,,,7,5,4,10,15,0,0,,,3,0,1,2,3,0,0,0,0,""
"84-79-52-42",2,"Yes",0,0,,,7,5,5,11,19,0,0,,,5,0,1,3,2,0,0,0,0,""
"49-71-84-27",1,"Yes",0,0,,,5,1,6,6,26,7,5,7,0,0,0,1,2,3,0,4,0,0,""
"49-71-84-27",3,"Yes",0,0,,,5,1,6,6,3,5,5,7,0,5,0,1,0,0,0,0,0,0,""
"49-71-84-27",4,"Yes",0,0,,,5,1,6,7,3,5,5,7,0,3,0,1,0,0,0,0,0,0,""
"62-50-68-38",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"62-50-68-38",2,"Yes",4,3,6,7,4,3,6,7,25,7,5,7,1,6,0,1,2,3,4,0,0,0,""
"27-08-48-72",1,"Yes",5,1,4,10,0,0,,,1,0,0,,,0,1,2,0,3,0,0,0,0,""
"77-27-65-41",2,"Yes",0,0,,,7,5,5,4,15,0,0,,,10,0,1,2,4,3,0,0,0,""
"70-31-22-22",1,"Yes",0,0,,,5,1,6,7,15,5,5,7,1,1,0,1,2,0,0,0,0,0,""
"70-31-22-22",2,"Yes",0,0,,,5,1,6,5,10,5,5,7,1,1,0,1,0,0,0,0,0,0,""
"94-42-67-72",1,"Yes",7,5,6,5,7,5,6,5,60,7,5,7,2,60,0,1,0,2,0,0,0,0,""
"94-42-67-72",2,"Yes",7,5,6,8,7,5,6,8,3,7,5,7,3,3,0,1,0,2,0,0,0,0,""
"44-03-12-81",1,"Yes",0,0,,,4,2,6,5,33,7,5,7,2,3,0,1,0,0,0,0,0,0,""
"02-54-15-71",1,"Yes",0,0,,,7,5,6,3,30,0,0,,,30,0,1,2,3,4,0,0,0,""
"02-54-15-71",2,"Yes",0,0,,,7,5,6,3,20,0,0,,,10,0,1,2,3,0,0,0,0,""
"62-99-04-33",1,"Yes",0,0,,,5,1,6,7,33,0,0,,,0,0,1,0,2,0,0,0,0,""
"62-99-04-33",2,"Yes",0,0,,,5,1,6,7,40,0,0,,,0,0,1,0,2,0,3,0,0,""
"62-99-04-33",3,"Yes",0,0,,,5,1,6,8,42,0,0,,,0,0,1,0,2,0,3,0,0,""
"62-99-04-33",4,"Yes",0,0,,,5,1,6,7,18,0,0,,,0,0,1,0,0,0,0,0,0,""
"42-85-59-02",1,"Yes",0,0,,,7,5,7,5,40,7,5,7,2,2,0,1,2,3,0,0,0,0,""
"02-53-80-77",1,"Yes",5,5,6,9,5,5,6,7,30,5,5,7,4,5,0,2,1,0,3,0,0,0,""
"02-53-80-77",2,"Yes",5,5,6,7,5,5,6,7,23,5,5,7,5,10,0,1,2,0,0,0,0,0,""
"50-80-96-28",1,"Yes",6,1,6,0,0,0,,,30,7,5,7,7,12,3,1,2,0,4,0,0,0,""
"50-80-96-28",2,"Yes",0,0,,,0,0,,,0,7,5,7,12,45,4,1,2,3,0,0,0,0,""
"11-91-04-75",1,"Yes",0,0,,,7,5,6,7,30,7,5,7,1,20,3,1,2,0,0,0,0,0,""
"11-91-04-75",2,"Yes",0,0,,,7,5,6,7,30,7,5,7,1,20,3,1,2,0,0,0,0,0,""
"25-18-28-61",1,"Yes",0,0,,,7,5,7,6,13,7,5,7,1,8,0,1,0,0,0,0,0,2,"purchase agri inputs"
"25-18-28-61",2,"Yes",0,0,,,7,5,7,6,13,7,5,7,1,8,0,1,0,0,0,0,0,2,"buying agri inputs"
"59-58-64-54",1,"Yes",0,0,,,7,2,7,7,30,7,5,7,.5,3,0,1,0,0,0,0,0,0,""
"59-58-64-54",2,"Yes",0,0,,,7,2,7,7,12,7,5,7,.5,12,0,1,0,0,0,0,0,0,""
"68-47-48-14",1,"Yes",7,1,6,12,7,1,6,12,14,7,1,6,3,7,0,2,1,3,4,0,0,0,""
"68-47-48-14",2,"Yes",7,1,6,8,7,1,6,8,10,7,5,7,7,7,0,1,2,0,0,0,0,0,""
"64-84-94-47",1,"Yes",7,5,6,3,7,5,6,3,20,7,5,7,2,10,0,1,2,3,0,0,0,0,""
"64-84-94-47",2,"Yes",7,5,6,5,7,5,6,5,15,7,5,7,1,10,0,2,1,3,0,0,0,0,""
"47-86-51-93",1,"Yes",0,0,,,5,1,6,9,20,0,0,,,0,0,1,2,3,0,0,0,0,""
"89-64-71-91",1,"Yes",0,4,6,6,6,3,6,6,25,0,0,,,11,3,2,0,1,0,0,0,0,""
"89-64-71-91",2,"Yes",0,0,,,6,3,6,6,25,7,5,7,1,11,0,2,1,3,0,0,0,0,""
"32-24-09-18",1,"Yes",0,0,,,5,1,6,6,25,0,0,,,0,0,1,2,3,0,4,0,0,""
"32-24-09-18",2,"Yes",0,0,,,5,1,6,6,25,0,0,,,0,0,1,0,0,0,0,0,0,""
"54-13-98-82",1,"Yes",6,2,6,8,6,2,6,8,70,0,0,,,0,3,1,0,2,0,0,0,0,""
"21-11-21-29",1,"Yes",0,0,,,7,3,6,6,45,0,0,,,30,0,1,0,0,0,0,0,0,""
"21-11-21-29",2,"Yes",0,0,,,5,3,6,5,20,0,0,,,20,0,1,0,0,0,0,0,0,""
"21-11-21-29",3,"Yes",7,5,6,6,7,5,6,6,7,0,0,,,0,0,1,0,0,0,0,0,0,""
"81-55-77-74",1,"Yes",0,0,,,7,5,6,6,18,7,5,7,1,18,0,1,2,3,0,0,0,0,""
"81-55-77-74",2,"Yes",0,0,,,7,5,6,6,20,7,5,7,1,10,0,1,2,3,0,0,0,0,""
"23-00-40-40",1,"Yes",0,0,,,5,1,6,6,22,0,0,,,0,0,1,2,3,0,0,0,0,""
"23-00-40-40",2,"Yes",0,0,,,5,1,6,6,10,0,0,,,0,0,1,2,3,0,0,0,0,""
"17-59-86-59",1,"Yes",0,0,,,5,5,6,5,28,0,0,,,4,0,3,0,2,1,0,0,0,""
"89-73-28-02",1,"Yes",5,5,3,2,5,5,3,2,60,5,5,7,1,50,0,1,0,0,0,0,0,0,""
"89-73-28-02",2,"Yes",5,5,2,3,5,5,2,3,45,5,5,7,4,30,0,1,2,0,0,0,0,0,""
"89-73-28-02",3,"Yes",5,5,4,4,5,5,4,4,6,5,5,3,1,2,0,1,0,0,2,0,0,0,""
"14-55-50-79",1,"Yes",4,0,6,4,4,2,3,4,4,7,5,7,1,3,0,0,0,0,0,0,0,1,"savings"
"14-55-50-79",2,"Yes",5,2,6,4,5,2,6,4,40,7,5,7,4,6,0,1,0,0,0,0,0,2,"savings"
"60-36-21-40",1,"Yes",5,5,6,8,5,5,6,8,20,5,5,6,3,5,0,4,1,2,3,0,0,0,""
"60-36-21-40",2,"Yes",5,5,6,8,5,5,6,8,20,5,5,7,3,10,0,0,0,3,2,0,0,1,"Buying necessities for my girls like sanitary towels, clothes and uniform"
"57-25-85-63",1,"Yes",0,0,,,7,5,6,4,60,0,0,,,0,0,0,0,0,0,0,0,1,"no livestock"
"57-25-85-63",2,"Yes",0,0,,,7,2,6,9,9,0,0,,,5,0,1,0,0,0,0,0,0,""
"80-36-08-51",1,"Yes",0,0,,,5,1,6,7,59,4,0,7,0,0,0,1,0,0,0,0,0,0,""
"80-36-08-51",2,"Yes",0,0,,,5,1,7,7,40,4,0,7,0,0,0,1,0,0,0,0,0,0,""
"73-98-72-78",1,"Yes",7,3,3,10,7,3,3,10,30,7,5,3,2,30,0,0,1,0,0,0,0,0,""
"73-98-72-78",2,"Yes",7,3,6,10,7,3,6,10,25,7,5,7,3,25,0,2,1,0,0,0,0,0,""
"48-58-14-95",1,"Yes",0,0,,,6,2,6,1,20,7,5,7,1,10,0,1,2,3,0,4,0,0,""
"48-58-14-95",3,"Yes",0,0,,,5,2,6,9,6,0,0,,,0,2,1,0,0,0,0,0,0,""
"45-96-62-88",1,"Yes",0,0,,,5,3,7,6,20,0,0,,,8,0,1,0,2,0,0,0,0,""
"45-96-62-88",2,"Yes",0,0,,,5,2,6,5,20,7,5,7,1,6,0,1,0,2,0,0,0,0,""
"58-44-41-63",1,"Yes",0,0,,,5,2,3,5,50,7,5,7,2,40,0,1,0,2,3,0,0,0,""
"58-44-41-63",2,"Yes",0,0,,,7,3,6,6,50,0,0,,,0,0,1,0,2,0,0,0,0,""
"36-02-91-03",1,"Yes",0,0,,,5,1,6,7,25,0,0,,,0,0,1,2,0,0,0,0,0,""
"29-24-40-33",1,"Yes",5,5,6,2,5,5,6,2,20,5,5,7,1,5,0,1,2,0,0,0,0,0,""
"29-24-40-33",2,"Yes",5,5,6,6,5,5,6,6,26,5,5,7,3,20,0,2,1,0,0,0,0,0,""
"64-42-73-18",1,"Yes",5,5,6,5,5,5,6,5,44,5,5,7,1,34,1,0,0,0,0,0,0,0,""
"56-97-76-00",1,"Yes",7,5,6,4,7,5,6,4,25,7,5,6,1.3,25,0,2,1,0,0,0,0,0,""
"56-97-76-00",2,"Yes",7,5,6,4,7,5,6,4,25,7,5,7,2,25,0,2,1,0,0,0,0,0,""
"56-97-76-00",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"56-97-76-00",7,"No",,,,,,,,,,,,,,,,,,,,,,,""
"37-93-28-73",1,"Yes",0,0,,,4,3,6,7,6,0,0,,,0,0,1,0,3,2,0,0,0,""
"37-93-28-73",2,"Yes",0,0,,,4,3,6,5,3,0,0,,,0,0,1,0,0,0,0,0,0,""
"03-58-95-42",1,"Yes",0,0,,,7,4,6,6,27,0,0,,,5,0,1,2,3,4,0,0,0,""
"03-58-95-42",2,"Yes",0,0,,,7,4,6,8,11,7,5,7,1,11,0,1,2,0,0,0,0,0,""
"15-23-04-89",1,"Yes",0,0,,,4,2,6,7,40,7,5,7,7,7,0,1,0,0,0,0,0,0,""
"15-23-04-89",2,"Yes",0,0,,,4,2,6,6,4,0,0,,,0,0,1,0,0,0,0,0,0,""
"51-35-95-32",1,"Yes",0,0,,,6,1,7,12,40,7,5,7,1,40,0,1,0,0,0,0,0,0,""
"51-35-95-32",2,"Yes",0,0,,,0,0,,,37,7,5,7,1,37,0,1,0,0,0,0,0,0,""
"32-54-58-03",1,"Yes",0,0,,,7,5,4,11,35,0,0,,,5,0,1,2,3,0,0,0,0,""
"32-54-58-03",2,"Yes",0,0,,,7,5,3,8,20,0,0,,,0,0,1,2,3,0,0,0,0,""
"45-15-07-99",1,"Yes",5,0,6,8,5,0,6,8,10,5,5,7,2,5,0,3,2,0,1,0,0,0,""
"45-15-07-99",2,"Yes",5,0,6,6,5,0,6,6,12,5,5,7,1,5,1,4,3,2,0,0,0,0,""
"59-16-11-16",1,"Yes",9,0,0,,7,5,7,6,45,7,5,7,1,30,0,1,2,0,0,0,0,0,""
"59-16-11-16",2,"Yes",0,0,,,7,5,7,6,30,7,5,7,1,25,0,1,2,0,0,0,0,0,""
"59-16-11-16",3,"Yes",0,0,,,7,5,7,6,5,7,5,7,1,5,0,1,0,0,0,0,0,0,""
"78-92-27-80",1,"Yes",0,0,,,5,2,6,7,30,6,2,7,1,5,0,2,1,0,0,0,0,0,""
"24-78-22-03",1,"Yes",0,0,,,7,5,7,6,15,7,5,7,1,10,0,1,0,2,0,0,0,3,"purchase clothing"
"24-78-22-03",2,"Yes",0,0,,,7,5,7,6,10,7,5,7,1,10,0,1,0,2,0,0,0,0,""
"61-90-23-18",1,"Yes",0,0,,,6,5,5,6,46,7,5,7,.5,7,0,1,0,2,3,0,0,0,""
"61-90-23-18",2,"Yes",0,0,,,6,5,5,6,41,7,5,7,.5,7,0,1,0,2,3,0,0,0,""
"61-90-23-18",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"61-90-23-18",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"36-41-14-75",1,"Yes",5,0,6,4,5,0,6,4,40,5,5,6,3,20,0,1,0,2,3,0,0,0,""
"15-24-20-62",1,"Yes",0,0,,,4,3,6,5,2,7,5,7,2,15,0,1,2,3,0,0,0,0,""
"15-24-20-62",2,"Yes",0,0,,,4,3,6,5,5,7,5,7,2,15,4,2,1,3,0,0,0,0,""
"13-30-97-65",1,"Yes",0,0,,,7,5,5,6,23,7,5,7,8,12,0,1,2,3,0,0,0,4,"FERTILIZER"
"13-30-97-65",2,"Yes",0,0,,,7,5,5,8,12,7,5,7,4,8,0,1,2,3,0,0,0,0,""
"62-39-49-91",1,"Yes",7,5,7,5,0,0,,,4,7,5,7,.5,10,0,1,0,0,2,0,0,0,""
"37-93-31-47",1,"Yes",7,0,6,10,7,0,6,10,40,7,5,7,1,40,0,2,1,3,0,0,0,0,""
"37-93-31-47",2,"Yes",7,0,6,10,7,0,6,10,30,7,5,7,5,30,0,2,1,3,4,0,0,0,""
"41-29-34-43",1,"Yes",7,5,6,5,7,5,6,5,35,7,5,7,3,35,0,1,2,3,0,0,0,0,""
"41-29-34-43",2,"Yes",7,5,6,5,7,5,6,5,30,7,5,7,1,35,0,2,1,3,0,0,0,0,""
"24-91-36-31",1,"Yes",0,5,6,10,6,1,6,10,25,0,0,,,0,0,1,2,0,0,0,0,0,""
"24-91-36-31",2,"Yes",0,5,6,10,6,5,6,10,15,0,0,,,0,0,1,2,0,0,0,0,0,""
"85-94-51-81",1,"Yes",6,2,6,6,6,2,6,6,25,7,5,7,1,1,0,1,3,2,0,0,0,0,""
"85-94-51-81",2,"Yes",6,2,6,5,6,2,6,6,5,0,0,,,3,0,1,2,3,0,0,0,0,""
"05-53-82-60",1,"Yes",0,0,,,6,4,6,12,19,0,0,,,4,0,1,2,3,0,4,0,0,""
"05-53-82-60",2,"Yes",0,0,,,3,3,6,12,19,0,0,,,4,0,1,2,3,4,0,0,0,""
"79-66-45-07",1,"Yes",5,1,6,6,5,1,6,6,20,0,0,,,0,0,1,2,0,0,0,0,0,""
"79-66-45-07",2,"Yes",5,1,6,6,5,1,6,6,13,0,0,,,0,0,1,2,3,0,4,0,0,""
"78-15-69-36",1,"Yes",0,0,,,7,5,7,3,70,7,5,7,1,50,0,1,0,0,0,0,0,0,""
"53-49-72-57",1,"Yes",0,0,,,7,5,6,5,40,7,5,7,.5,40,0,1,0,0,0,0,0,0,""
"53-49-72-57",2,"Yes",0,0,,,7,5,6,5,40,7,5,7,7,40,0,1,0,0,0,0,0,0,""
"53-49-72-57",4,"Yes",0,0,,,7,5,6,5,2,0,0,,,0,0,1,0,0,0,0,0,0,""
"53-49-72-57",5,"Yes",0,0,,,7,5,6,5,2,0,0,,,0,0,1,0,0,0,0,0,0,""
"66-30-66-08",1,"Yes",0,0,,,3,1,6,3,48,7,2,7,2,10,0,1,0,0,0,0,0,0,""
"36-62-86-65",1,"Yes",0,0,,,7,2,6,6,35,7,5,7,3,25,1,2,3,0,0,0,0,0,""
"93-72-05-88",1,"Yes",0,0,,,7,2,6,6,25,0,0,,,0,0,1,0,2,0,0,0,0,""
"64-59-07-31",1,"Yes",3,4,6,7,3,4,6,7,16,7,5,7,1,17,0,1,0,0,0,0,0,0,""
"64-59-07-31",2,"Yes",0,0,,,3,4,6,7,15,7,5,7,1,13,0,1,2,0,0,0,0,0,""
"14-20-80-15",1,"Yes",0,0,,,7,5,6,6,40,0,0,,,2,0,0,1,2,0,0,0,0,""
"14-20-80-15",2,"Yes",0,0,,,7,5,6,5,25,5,5,7,2,5,0,0,1,2,0,0,0,0,""
"14-20-80-15",3,"Yes",0,0,,,7,5,6,8,8,0,0,,,0,0,0,1,2,0,0,0,0,""
"78-03-04-37",1,"Yes",0,0,,,7,5,6,8,25,7,5,7,5,7,0,1,2,0,0,0,0,0,""
"56-24-05-48",1,"Yes",7,0,6,7,7,0,6,7,30,7,5,1,1,30,0,1,0,2,0,0,0,0,""
"56-24-05-48",2,"Yes",7,0,6,7,7,0,6,7,15,7,5,7,2,15,0,1,0,0,0,0,0,0,""
"56-24-05-48",3,"Yes",7,0,6,7,7,0,6,7,2,7,5,7,1,3,0,2,0,0,1,0,0,0,""
"53-23-20-20",1,"Yes",0,0,,,6,1,6,7,40,5,5,7,1,1,0,1,2,3,0,4,0,0,""
"52-44-39-84",1,"Yes",0,0,,,5,0,3,3,60,0,0,,,0,0,1,0,2,0,0,0,0,""
"67-64-28-49",1,"Yes",7,0,6,12,7,0,6,12,8,0,0,,,7,1,3,4,0,2,0,0,0,""
"67-64-28-49",2,"Yes",7,0,6,6,7,0,6,6,8,0,0,,,7,1,2,0,0,3,0,0,0,""
"75-72-38-92",1,"Yes",0,0,,,7,5,6,6,28,0,0,,,9,0,1,2,3,0,4,0,0,""
"75-72-38-92",2,"Yes",0,0,,,7,5,6,7,20,0,0,,,0,0,1,2,3,0,4,0,0,""
"37-95-25-26",1,"Yes",0,0,,,6,5,5,6,5,7,5,7,2,5,0,1,2,3,0,0,0,0,""
"37-95-25-26",2,"Yes",0,0,,,6,4,7,10,20,7,5,7,1,15,0,2,1,3,0,0,0,0,""
"16-25-25-05",1,"Yes",0,0,,,5,5,6,4,11,5,5,7,3,2,0,1,0,0,0,0,0,0,""
"61-27-42-98",1,"Yes",0,0,,,6,2,6,5,50,7,5,7,1,50,0,1,4,2,0,0,0,3,"basic needs"
"61-27-42-98",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"47-23-15-41",1,"Yes",7,0,6,8,7,0,6,8,20,7,5,7,2,3,0,2,1,0,0,0,0,0,""
"47-23-15-41",2,"Yes",7,5,6,8,7,5,6,8,15,7,5,6,2,3,0,2,1,0,0,0,0,0,""
"47-23-15-41",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"19-28-77-73",1,"Yes",0,0,,,5,0,6,4,35,0,0,,,1,0,1,2,0,0,0,0,0,""
"19-28-77-73",2,"Yes",0,0,,,5,0,6,4,2,0,0,,,0,0,1,0,0,0,0,0,0,""
"19-28-77-73",3,"Yes",0,0,,,5,0,6,3,1,0,0,,,0,0,1,0,0,0,0,0,0,""
"68-18-94-35",1,"Yes",6,1,7,6,6,1,7,6,12,0,0,,,0,1,2,0,0,3,0,0,0,""
