interview__key,r_livestock__id,lv01,lv02,lv03,lv04,lv_inkind_pay,lv05,lv06,lv07,lv08
"35-00-29-50","Chicken - Hens/Layers",4,2,0,0,0,0,8,0,
"76-11-26-21","Chicken - Hens/Layers",200,7,0,2,0,0,50,10,
"62-32-74-83","Chicken - Hens/Layers",20,5,0,5,0,4,5,0,
"38-96-93-13","Chicken - Cocks/Broilers",0,2,0,0,0,0,0,0,
"29-68-16-29","Chicken - Cocks/Broilers",4,2,2,0,0,0,0,0,18000
"29-68-16-29","Chicken - Hens/Layers",29,40,0,0,0,0,0,0,
"81-19-19-51","Chicken - Hens/Layers",10,3,5,3,0,2,15,5,10000
"66-94-31-99","Chicken - Cocks/Broilers",30,0,0,0,0,0,10,0,
"66-94-31-99","Chicken - Hens/Layers",5,0,0,0,0,0,10,0,
"66-94-31-99","Ducks",10,5,0,0,0,0,0,0,
"49-37-92-04","Chicken - Cocks/Broilers",6,1,3,2,0,0,0,0,15000
"49-37-92-04","Chicken - Hens/Layers",4,2,2,0,0,0,0,0,10000
"21-55-58-12","Chicken - Cocks/Broilers",5,20,5,6,0,0,0,0,10000
"93-06-19-65","Chicken - Cocks/Broilers",5,1,1,2,0,0,1,0,15000
"93-06-19-65","Chicken - Hens/Layers",8,6,0,2,0,0,0,0,
"11-66-34-17","Chicken - Cocks/Broilers",6,0,0,0,0,0,6,0,
"11-66-34-17","Chicken - Hens/Layers",8,0,0,0,0,0,8,0,
"31-05-57-57","Chicken - Cocks/Broilers",9,0,0,2,0,0,5,2,
"31-05-57-57","Chicken - Hens/Layers",27,15,0,2,0,1,10,3,
"61-83-81-67","Chicken - Cocks/Broilers",0,0,0,0,0,0,0,0,
"61-83-81-67","Chicken - Hens/Layers",2,2,0,0,0,0,0,0,
"05-38-54-18","Chicken - Hens/Layers",15,7,0,1,0,0,10,4,
"83-79-00-11","Chicken - Cocks/Broilers",3,2,1,0,0,0,0,0,18000
"83-79-00-11","Chicken - Hens/Layers",15,19,0,0,0,0,0,0,
"83-79-00-11","Ducks",0,3,0,0,0,0,0,0,
"01-37-46-42","Chicken - Cocks/Broilers",3,3,0,0,0,0,0,0,
"01-37-46-42","Chicken - Hens/Layers",13,10,0,0,0,0,3,0,
"46-37-91-60","Chicken - Cocks/Broilers",44,13,8,5,0,0,15,3,10000
"72-86-62-61","Chicken - Hens/Layers",45,30,10,15,0,0,12,8,12000
"10-25-72-61","Chicken - Hens/Layers",50,20,21,8,2,0,10,7,15000
"67-68-95-71","Chicken - Cocks/Broilers",7,3,0,4,0,0,0,0,
"67-68-95-71","Chicken - Hens/Layers",10,8,0,2,0,0,0,0,
"67-68-95-71","Dove /Pigeon",10,20,0,0,0,0,0,0,
"40-87-67-76","Chicken - Cocks/Broilers",91,30,40,10,0,0,6,5,10000
"99-42-64-05","Chicken - Cocks/Broilers",4,1,3,0,0,0,0,0,20000
"99-42-64-05","Chicken - Hens/Layers",7,14,5,3,3,4,2,1,10000
"05-63-81-75","Chicken - Cocks/Broilers",4,3,0,0,0,0,4,0,
"05-63-81-75","Chicken - Hens/Layers",10,6,0,0,0,0,0,0,
"05-63-81-75","Ducks",10,20,0,0,0,0,0,0,
"74-41-82-14","Chicken - Cocks/Broilers",2,1,1,0,0,0,0,0,15000
"74-41-82-14","Chicken - Hens/Layers",9,4,0,0,0,0,5,0,
"01-07-36-19","Chicken - Hens/Layers",3,8,0,0,0,0,0,0,
"18-35-86-78","Chicken - Cocks/Broilers",10,4,5,1,0,10,0,0,15000
"18-35-86-78","Chicken - Hens/Layers",10,8,0,2,0,0,0,0,
"17-40-48-73","Chicken - Hens/Layers",0,2,0,0,0,0,0,0,
"10-94-03-72","Chicken - Cocks/Broilers",10,0,5,0,0,0,0,3,20000
"10-94-03-72","Chicken - Hens/Layers",20,0,5,5,0,0,0,2,10000
"80-26-66-95","Chicken - Cocks/Broilers",9,1,8,0,8,0,0,0,18000
"80-26-66-95","Chicken - Hens/Layers",3,1,2,0,0,0,0,0,12000
"90-43-64-15","Chicken - Hens/Layers",10,6,0,0,0,0,4,0,
"83-78-16-55","Chicken - Cocks/Broilers",2,0,0,1,0,0,0,0,
"83-78-16-55","Chicken - Hens/Layers",20,3,0,1,0,0,17,0,
"83-78-16-55","Ducks",0,3,0,2,0,0,18,0,
"57-66-78-32","Chicken - Cocks/Broilers",21,10,0,2,0,1,6,2,
"57-66-78-32","Ducks",19,13,3,3,0,0,0,0,12000
"16-36-46-03","Chicken - Hens/Layers",8,26,0,1,0,0,0,0,
"53-26-25-13","Chicken - Cocks/Broilers",6,1,12,0,0,0,0,2,17000
"53-26-25-13","Chicken - Hens/Layers",30,4,50,7,0,0,0,8,13000
"53-26-25-13","Ducks",5,2,16,7,0,0,0,16,20000
"10-79-21-80","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"71-25-75-41","Chicken - Hens/Layers",6,17,0,1,0,1,5,0,
"45-71-98-33","Chicken - Cocks/Broilers",0,0,0,0,0,0,1,0,
"45-71-98-33","Chicken - Hens/Layers",0,2,0,0,0,0,1,0,
"27-11-46-19","Pigs - Boar/Sows/Piglets",13,2,1,0,0,0,10,0,150000
"27-11-46-19","Chicken - Hens/Layers",11,1,0,0,0,0,5,5,
"42-55-71-95","Chicken - Cocks/Broilers",0,0,0,0,0,0,0,0,
"42-55-71-95","Chicken - Hens/Layers",30,6,0,0,0,0,0,0,
"53-10-63-62","Chicken - Hens/Layers",16,10,5,2,0,0,3,0,15000
"65-21-97-07","Goats - He/She/Kids",12,11,1,0,0,0,0,0,50000
"65-21-97-07","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"65-21-97-07","Chicken - Hens/Layers",7,7,0,0,0,0,0,0,
"03-48-58-80","Chicken - Cocks/Broilers",14,2,3,3,0,1,5,2,15000
"03-48-58-80","Chicken - Hens/Layers",19,5,0,3,0,2,6,3,
"36-68-49-71","Chicken - Cocks/Broilers",2,2,0,1,0,0,0,0,
"36-68-49-71","Chicken - Hens/Layers",4,3,1,0,0,0,0,0,7000
"36-68-49-71","Ducks",0,1,0,0,0,0,0,0,
"68-16-01-33","Chicken - Cocks/Broilers",51,20,4,7,0,0,10,20,12000
"61-84-87-27","Bulls/Oxen/Steers",0,1,0,0,0,0,0,0,
"61-84-87-27","Cows/Heifers",0,2,0,0,0,0,0,0,
"61-84-87-27","Pigs - Boar/Sows/Piglets",0,6,0,0,0,0,0,0,
"61-84-87-27","Chicken - Cocks/Broilers",0,1,0,0,0,0,0,0,
"61-84-87-27","Chicken - Hens/Layers",0,10,0,0,0,0,0,0,
"52-39-81-92","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"52-39-81-92","Chicken - Hens/Layers",3,3,0,0,0,0,0,0,
"20-43-08-03","Bulls/Oxen/Steers",5,5,0,0,0,0,0,0,
"20-43-08-03","Cows/Heifers",3,3,0,0,0,0,0,0,
"20-43-08-03","Sheep - Rams/Ewes/Lambs",5,5,0,0,0,0,0,0,
"20-43-08-03","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"20-43-08-03","Chicken - Hens/Layers",5,5,0,0,0,0,0,0,
"20-43-08-03","Ducks",2,2,0,0,0,0,0,0,
"00-90-86-19","Chicken - Cocks/Broilers",25,0,10,0,0,0,10,0,10000
"00-90-86-19","Chicken - Hens/Layers",10,0,3,0,0,0,7,0,8000
"49-39-09-00","Cows/Heifers",9,8,1,0,0,0,0,0,730000
"49-39-09-00","Goats - He/She/Kids",11,10,1,2,0,0,0,0,85000
"49-39-09-00","Chicken - Cocks/Broilers",20,4,0,0,0,0,15,0,
"72-52-50-05","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"72-52-50-05","Chicken - Cocks/Broilers",11,8,3,0,0,0,0,0,18000
"72-52-50-05","Chicken - Hens/Layers",16,14,1,0,0,0,0,0,10000
"72-52-50-05","Dove /Pigeon",2,2,0,0,0,0,0,0,
"55-72-94-92","Chicken - Cocks/Broilers",5,3,0,2,0,0,0,0,
"55-72-94-92","Chicken - Hens/Layers",10,7,0,3,0,0,0,0,
"55-72-94-92","Ducks",15,12,0,3,0,0,0,0,
"58-19-75-80","Chicken - Cocks/Broilers",3,3,0,0,0,0,0,0,
"58-19-75-80","Chicken - Hens/Layers",8,8,0,0,0,0,0,0,
"29-86-85-66","Chicken - Cocks/Broilers",0,0,0,0,0,0,0,0,
"29-86-85-66","Chicken - Hens/Layers",0,3,0,0,0,0,0,0,
"44-12-79-34","Chicken - Cocks/Broilers",4,0,0,0,0,0,4,0,
"44-12-79-34","Chicken - Hens/Layers",17,0,0,0,0,0,17,0,
"37-25-02-09","Chicken - Cocks/Broilers",7,2,2,1,0,0,0,0,15000
"37-25-02-09","Chicken - Hens/Layers",10,3,0,3,0,0,0,0,
"88-73-32-16","Pigs - Boar/Sows/Piglets",3,4,0,0,0,0,0,0,
"88-73-32-16","Chicken - Cocks/Broilers",4,4,0,0,0,0,0,0,
"88-73-32-16","Chicken - Hens/Layers",10,10,0,0,0,0,0,0,
"55-56-00-41","Chicken - Cocks/Broilers",5,0,0,0,0,0,2,0,
"55-56-00-41","Chicken - Hens/Layers",30,4,0,0,0,0,17,0,
"94-42-36-98","Chicken - Cocks/Broilers",4,1,2,0,0,0,1,0,15000
"94-42-36-98","Chicken - Hens/Layers",5,3,3,3,0,0,2,0,10000
"76-40-74-03","Chicken - Hens/Layers",0,7,0,0,0,0,0,0,
"06-67-72-60","Chicken - Cocks/Broilers",2,0,0,0,0,0,2,0,
"06-67-72-60","Chicken - Hens/Layers",5,4,0,1,0,0,0,0,
"28-69-62-69","Chicken - Hens/Layers",0,3,0,0,0,0,0,0,
"49-95-19-41","Chicken - Hens/Layers",12,4,0,0,0,0,8,0,
"75-71-59-88","Chicken - Cocks/Broilers",3,3,0,0,0,0,0,0,
"75-71-59-88","Chicken - Hens/Layers",8,6,0,2,0,0,0,0,
"49-01-19-20","Chicken - Hens/Layers",35,20,0,4,0,0,5,6,
"49-01-19-20","Ducks",6,6,0,0,0,0,0,0,
"06-30-46-81","Chicken - Cocks/Broilers",10,0,1,3,0,0,8,0,25000
"06-30-46-81","Chicken - Hens/Layers",10,1,0,0,0,0,5,0,
"05-55-74-03","Bulls/Oxen/Steers",3,2,1,0,0,0,0,0,580000
"05-55-74-03","Cows/Heifers",2,2,0,0,0,0,0,0,
"05-55-74-03","Calves - Males/Females",0,2,0,0,0,0,0,0,
"05-55-74-03","Chicken - Cocks/Broilers",17,5,0,3,0,0,9,0,
"24-87-22-92","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"24-87-22-92","Chicken - Cocks/Broilers",5,10,0,0,0,0,0,0,
"24-87-22-92","Chicken - Hens/Layers",3,10,0,0,0,0,0,0,
"30-69-73-88","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"30-69-73-88","Chicken - Hens/Layers",10,7,1,2,0,0,0,0,10000
"72-71-89-86","Chicken - Cocks/Broilers",9,7,0,2,0,0,0,0,
"72-71-89-86","Chicken - Hens/Layers",25,15,0,3,0,1,6,0,
"72-71-89-86","Dove /Pigeon",50,25,25,0,0,0,0,0,2500
"11-04-05-87","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"11-04-05-87","Chicken - Hens/Layers",43,20,6,5,0,2,10,0,12000
"18-22-43-52","Chicken - Cocks/Broilers",5,1,0,0,0,0,4,0,
"18-22-43-52","Chicken - Hens/Layers",3,13,0,1,0,8,1,0,
"30-41-77-21","Pigs - Boar/Sows/Piglets",1,2,0,0,0,0,8,0,
"30-41-77-21","Chicken - Cocks/Broilers",1,4,8,7,0,0,6,0,15000
"30-41-77-21","Chicken - Hens/Layers",3,48,11,2,0,0,3,0,12000
"59-58-27-54","Chicken - Cocks/Broilers",5,2,0,1,0,0,3,0,
"59-58-27-54","Chicken - Hens/Layers",15,8,0,0,0,0,3,0,
"59-58-27-54","Ducks",15,8,0,0,0,0,4,0,
"13-48-51-56","Chicken - Hens/Layers",30,0,10,10,0,0,8,0,12000
"13-03-04-40","Chicken - Hens/Layers",10,10,0,3,0,0,30,8,
"48-62-05-19","Chicken - Hens/Layers",20,3,0,10,0,5,4,0,
"48-62-05-19","Ducks",25,5,10,8,2,0,3,0,12000
"76-11-97-07","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"76-11-97-07","Chicken - Hens/Layers",1,3,0,0,0,0,0,0,
"47-32-69-47","Calves - Males/Females",0,2,0,0,0,0,0,0,
"47-32-69-47","Chicken - Cocks/Broilers",2,1,0,1,0,0,0,0,
"47-32-69-47","Chicken - Hens/Layers",5,13,5,2,0,0,0,0,800
"47-32-69-47","Dove /Pigeon",20,9,0,7,0,0,0,4,
"77-95-12-00","Chicken - Cocks/Broilers",6,2,0,0,0,0,4,0,
"77-95-12-00","Chicken - Hens/Layers",5,1,0,0,0,0,0,4,
"04-93-15-62","Pigs - Boar/Sows/Piglets",3,2,0,0,0,0,1,0,
"04-93-15-62","Chicken - Cocks/Broilers",5,0,5,0,0,0,0,0,18000
"04-93-15-62","Chicken - Hens/Layers",15,3,3,1,0,0,10,0,12000
"04-93-15-62","Ducks",7,3,0,1,0,0,4,0,
"40-11-92-91","Chicken - Cocks/Broilers",3,3,0,0,0,0,0,0,
"40-11-92-91","Chicken - Hens/Layers",2,2,0,0,0,0,0,0,
"75-26-65-92","Chicken - Hens/Layers",30,12,5,8,0,0,6,0,10000
"76-79-59-51","Pigs - Boar/Sows/Piglets",2,5,6,0,0,0,0,0,100000
"40-73-60-05","Chicken - Hens/Layers",0,1,0,0,0,0,0,0,
"15-68-91-94","Chicken - Hens/Layers",20,16,0,6,0,3,3,0,
"26-17-34-04","Chicken - Hens/Layers",50,30,13,1,0,0,4,0,11000
"76-41-72-83","Chicken - Hens/Layers",15,27,13,1,0,0,0,0,15000
"29-97-06-38","Chicken - Cocks/Broilers",2,0,2,0,0,0,0,0,18000
"29-97-06-38","Chicken - Hens/Layers",4,3,1,0,0,0,0,0,10000
"46-92-45-03","Chicken - Hens/Layers",15,19,0,4,0,1,20,0,
"74-52-06-68","Chicken - Hens/Layers",30,15,7,4,0,0,15,0,10000
"35-89-93-14","Chicken - Hens/Layers",35,14,0,2,0,0,25,0,
"61-87-19-25","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"61-87-19-25","Cows/Heifers",1,2,0,0,0,0,0,0,
"61-87-19-25","Chicken - Hens/Layers",11,15,0,0,0,0,0,0,
"14-75-52-28","Chicken - Cocks/Broilers",0,4,0,0,0,0,0,0,
"14-75-52-28","Chicken - Hens/Layers",4,10,0,0,0,0,0,0,
"72-96-11-00","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"72-96-11-00","Ducks",5,2,0,2,0,0,1,0,
"68-35-97-06","Chicken - Cocks/Broilers",17,10,5,2,0,0,0,0,10000
"00-22-25-11","Bulls/Oxen/Steers",4,3,0,0,0,0,0,1,
"00-22-25-11","Goats - He/She/Kids",3,3,0,0,0,0,0,0,
"26-31-55-52","Chicken - Cocks/Broilers",3,3,0,0,0,0,0,0,
"26-31-55-52","Chicken - Hens/Layers",7,5,0,2,0,0,0,0,
"98-34-87-15","Chicken - Cocks/Broilers",0,2,0,0,0,0,0,0,
"98-34-87-15","Chicken - Hens/Layers",0,1,0,0,0,0,0,0,
"73-85-71-84","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"73-85-71-84","Chicken - Hens/Layers",3,8,0,0,0,0,0,0,
"07-14-85-97","Chicken - Cocks/Broilers",5,1,0,4,0,0,0,0,
"07-14-85-97","Chicken - Hens/Layers",7,5,0,2,0,0,0,0,
"07-14-85-97","Ducks",15,18,2,2,0,0,0,0,15000
"55-58-44-60","Chicken - Cocks/Broilers",6,4,0,2,0,0,0,0,
"55-58-44-60","Chicken - Hens/Layers",12,5,3,4,0,0,0,0,12000
"98-34-54-09","Chicken - Hens/Layers",1,15,0,1,0,0,0,0,
"69-46-62-21","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"73-56-72-00","Chicken - Cocks/Broilers",3,1,2,0,0,0,0,0,14000
"73-56-72-00","Chicken - Hens/Layers",33,20,2,1,0,0,10,0,8000
"27-89-15-08","Chicken - Cocks/Broilers",8,1,1,2,0,0,4,0,15000
"27-89-15-08","Chicken - Hens/Layers",10,2,0,0,0,0,2,0,
"38-15-27-24","Chicken - Hens/Layers",5,15,0,0,0,0,0,0,
"32-53-41-40","Chicken - Cocks/Broilers",1,2,0,0,0,0,0,0,
"32-53-41-40","Chicken - Hens/Layers",2,4,0,0,0,0,0,0,
"00-51-21-96","Chicken - Hens/Layers",100,18,72,0,0,0,0,0,15000
"95-39-48-28","Chicken - Cocks/Broilers",2,1,0,0,0,0,1,0,
"95-39-48-28","Chicken - Hens/Layers",5,3,0,0,0,0,2,0,
"91-48-09-94","Chicken - Hens/Layers",0,3,0,0,0,0,0,0,
"20-98-55-75","Goats - He/She/Kids",10,14,0,0,0,0,0,0,
"20-98-55-75","Chicken - Cocks/Broilers",5,4,0,1,0,0,0,0,
"20-98-55-75","Chicken - Hens/Layers",10,15,0,0,0,0,0,0,
"60-93-12-22","Ducks",0,5,0,0,0,0,0,0,
"19-25-10-78","Cows/Heifers",2,2,0,0,0,0,0,0,
"19-25-10-78","Chicken - Hens/Layers",15,6,7,2,0,0,0,0,5000
"71-72-13-14","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"50-57-49-63","Chicken - Cocks/Broilers",0,1,0,0,0,0,0,0,
"50-57-49-63","Chicken - Hens/Layers",4,11,0,0,0,0,0,0,
"57-86-44-24","Chicken - Cocks/Broilers",15,13,0,2,0,0,0,0,
"57-86-44-24","Chicken - Hens/Layers",4,10,0,0,0,0,0,0,
"32-33-62-20","Chicken - Cocks/Broilers",5,1,3,0,0,0,2,0,12000
"32-33-62-20","Chicken - Hens/Layers",10,3,0,0,0,0,7,0,
"36-53-13-35","Pigs - Boar/Sows/Piglets",3,11,2,0,0,0,0,0,200000
"36-53-13-35","Chicken - Cocks/Broilers",6,2,3,1,0,0,0,0,15000
"36-53-13-35","Chicken - Hens/Layers",5,25,0,0,0,0,0,0,
"36-53-13-35","Ducks",6,13,0,0,0,0,0,0,
"43-02-03-01","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"43-02-03-01","Chicken - Hens/Layers",3,9,0,2,0,0,0,0,
"76-37-92-47","Chicken - Cocks/Broilers",3,2,1,0,0,0,0,0,12000
"76-37-92-47","Chicken - Hens/Layers",12,7,3,1,0,0,0,0,8000
"70-40-73-54","Chicken - Cocks/Broilers",0,7,3,3,0,2,3,0,15000
"70-40-73-54","Chicken - Hens/Layers",0,20,5,4,0,5,3,0,12000
"88-42-92-11","Chicken - Cocks/Broilers",10,1,0,2,0,0,5,0,
"88-42-92-11","Chicken - Hens/Layers",30,5,0,4,0,0,10,0,
"37-29-80-51","Chicken - Cocks/Broilers",10,4,0,3,0,0,3,0,
"37-29-80-51","Chicken - Hens/Layers",20,6,3,2,0,0,6,0,8000
"46-39-02-59","Chicken - Hens/Layers",21,6,6,0,0,0,5,4,10000
"56-98-22-95","Chicken - Hens/Layers",8,14,0,0,0,0,0,0,
"42-72-39-66","Other➡️specify",1,1,0,0,0,0,0,0,
"92-09-40-22","Chicken - Hens/Layers",20,8,0,4,0,0,8,0,
"91-55-85-33","Chicken - Cocks/Broilers",2,5,1,4,0,0,0,0,15000
"91-55-85-33","Chicken - Hens/Layers",8,5,3,0,0,0,0,0,6000
"27-46-53-11","Pigs - Boar/Sows/Piglets",8,1,0,0,0,0,7,0,
"27-46-53-11","Chicken - Hens/Layers",10,2,0,2,0,0,8,0,
"59-22-70-12","Chicken - Hens/Layers",0,2,0,0,0,0,0,0,
"16-17-09-10","Chicken - Cocks/Broilers",8,1,3,4,0,0,0,0,17000
"16-17-09-10","Chicken - Hens/Layers",8,30,0,0,0,0,0,0,
"04-43-83-44","Chicken - Hens/Layers",20,6,0,0,0,0,12,2,
"35-46-63-78","Pigs - Boar/Sows/Piglets",7,12,0,0,0,0,0,0,
"19-28-85-33","Chicken - Cocks/Broilers",15,7,2,1,0,0,5,0,15000
"19-28-85-33","Chicken - Hens/Layers",25,8,5,4,0,0,0,3,8000
"86-69-42-68","Chicken - Hens/Layers",40,26,15,5,0,2,1,0,10000
"80-28-03-90","Chicken - Hens/Layers",32000,10,2,3,0,0,7,10,7000
"32-43-86-95","Chicken - Hens/Layers",10,9,6,1,0,0,0,0,10000
"32-43-86-95","Ducks",6,3,0,0,0,0,3,0,
"76-49-57-67","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"76-49-57-67","Chicken - Hens/Layers",51,15,16,5,0,0,0,15,10000
"79-79-17-52","Pigs - Boar/Sows/Piglets",7,2,5,0,0,0,2,0,70000
"79-79-17-52","Chicken - Hens/Layers",19,2,6,4,0,0,10,3,9000
"65-67-08-82","Chicken - Cocks/Broilers",2,1,0,0,0,0,1,0,
"65-67-08-82","Chicken - Hens/Layers",21,14,3,1,0,0,3,0,10000
"11-14-22-98","Chicken - Cocks/Broilers",4,1,0,3,0,2,0,0,
"11-14-22-98","Chicken - Hens/Layers",1,2,0,0,0,0,0,0,
"31-06-08-24","Chicken - Hens/Layers",25,15,2,0,0,0,5,5,10000
"34-71-86-92","Chicken - Cocks/Broilers",11,3,0,5,0,0,3,0,
"34-71-86-92","Chicken - Hens/Layers",19,6,0,8,0,0,5,0,
"34-71-86-92","Ducks",4,8,0,0,0,0,0,0,
"94-38-09-90","Ducks",4,7,0,0,0,0,0,0,
"78-25-48-01","Chicken - Hens/Layers",15,6,0,0,0,0,8,2,
"46-93-32-00","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"46-93-32-00","Chicken - Hens/Layers",2,2,0,0,0,0,0,0,
"12-39-85-61","Chicken - Cocks/Broilers",7,0,0,2,0,0,5,0,
"12-39-85-61","Chicken - Hens/Layers",20,5,0,3,0,0,12,0,
"12-39-85-61","Ducks",25,10,0,3,0,0,12,0,
"12-39-85-61","Dove /Pigeon",0,6,0,0,0,0,0,0,
"30-60-59-31","Cows/Heifers",4,2,2,0,0,0,0,0,200000
"30-60-59-31","Chicken - Cocks/Broilers",2,1,0,1,0,0,0,0,
"30-60-59-31","Chicken - Hens/Layers",5,1,0,0,0,0,4,0,
"30-60-59-31","Ducks",0,1,0,0,0,0,0,0,
"47-75-15-04","Chicken - Cocks/Broilers",3,2,0,1,0,0,0,0,
"47-75-15-04","Chicken - Hens/Layers",9,9,0,0,0,0,0,0,
"35-42-89-22","Chicken - Hens/Layers",26,14,0,2,0,0,6,4,
"23-49-64-16","Chicken - Cocks/Broilers",3,5,1,0,0,0,0,0,30000
"23-49-64-16","Chicken - Hens/Layers",17,10,7,0,0,0,0,0,13000
"08-79-12-23","Pigs - Boar/Sows/Piglets",12,8,4,0,0,0,0,0,200000
"08-79-12-23","Ducks",13,4,4,5,0,0,0,0,10000
"26-41-89-58","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"26-41-89-58","Chicken - Hens/Layers",5,14,0,0,0,0,0,0,
"97-03-37-68","Chicken - Hens/Layers",10,2,0,0,0,0,8,0,
"64-89-33-44","Chicken - Hens/Layers",40,16,0,0,0,0,40,0,
"09-37-28-22","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"09-37-28-22","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"09-37-28-22","Chicken - Hens/Layers",5,5,0,0,0,0,0,0,
"09-37-28-22","Ducks",3,3,0,0,0,0,0,0,
"11-87-63-69","Chicken - Hens/Layers",10,10,0,0,0,0,0,0,
"21-48-73-26","Chicken - Cocks/Broilers",0,6,0,2,0,0,0,0,
"21-48-73-26","Chicken - Hens/Layers",0,15,0,0,0,0,0,0,
"95-62-47-68","Bulls/Oxen/Steers",11,12,0,0,0,0,0,0,
"95-62-47-68","Cows/Heifers",16,16,0,0,0,0,0,0,
"95-62-47-68","Calves - Males/Females",2,1,0,0,0,0,0,0,
"95-62-47-68","Goats - He/She/Kids",2,5,0,0,0,0,0,0,
"95-62-47-68","Sheep - Rams/Ewes/Lambs",3,10,0,0,0,0,0,0,
"95-62-47-68","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"95-62-47-68","Chicken - Hens/Layers",20,22,0,0,0,0,0,0,
"22-57-11-64","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"22-57-11-64","Chicken - Hens/Layers",3,3,0,0,0,0,0,0,
"16-16-37-56","Pigs - Boar/Sows/Piglets",1,7,0,0,0,0,0,0,
"90-41-66-63","Chicken - Cocks/Broilers",10,1,0,0,0,0,8,0,
"90-41-66-63","Chicken - Hens/Layers",16,4,0,0,0,0,4,0,
"86-61-37-71","Ducks",0,5,0,0,0,0,0,0,
"51-98-81-10","Pigs - Boar/Sows/Piglets",0,2,0,0,0,0,0,0,
"51-98-81-10","Chicken - Cocks/Broilers",60,24,7,10,0,4,8,7,12000
"51-09-05-08","Chicken - Hens/Layers",3,1,0,0,0,0,0,2,
"36-72-98-05","Chicken - Cocks/Broilers",4,8,0,0,0,0,0,0,
"36-72-98-05","Chicken - Hens/Layers",20,38,0,0,0,0,0,0,
"83-60-66-04","Chicken - Hens/Layers",5,3,0,0,0,0,2,0,
"97-46-80-41","Chicken - Cocks/Broilers",0,3,0,0,0,0,0,0,
"97-46-80-41","Chicken - Hens/Layers",0,12,0,0,0,0,0,0,
"65-11-27-59","Chicken - Cocks/Broilers",2,4,0,2,0,0,0,0,
"65-11-27-59","Chicken - Hens/Layers",5,6,0,2,0,0,0,0,
"74-15-98-92","Chicken - Hens/Layers",0,2,0,0,0,0,0,0,
"79-94-33-31","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"50-57-96-51","Chicken - Hens/Layers",1,4,0,0,0,0,0,0,
"01-06-26-91","Chicken - Hens/Layers",0,1,0,0,0,0,0,0,
"58-64-10-38","Ducks",0,9,0,0,0,0,0,0,
"96-80-22-06","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"96-80-22-06","Chicken - Hens/Layers",4,4,0,0,0,0,0,0,
"11-11-66-21","Chicken - Cocks/Broilers",3,2,0,1,0,0,0,0,
"11-11-66-21","Chicken - Hens/Layers",3,3,0,0,0,0,0,0,
"20-65-75-92","Chicken - Hens/Layers",10,2,0,0,0,0,8,0,
"79-49-70-48","Chicken - Cocks/Broilers",1,3,4,6,0,0,5,0,15000
"79-49-70-48","Chicken - Hens/Layers",1,23,0,3,0,0,0,0,
"50-18-09-61","Cows/Heifers",10,20,2,0,0,0,0,0,300000
"50-18-09-61","Ducks",5,12,0,3,0,0,0,0,
"92-88-71-89","Bulls/Oxen/Steers",5,5,0,0,0,0,0,0,
"92-88-71-89","Cows/Heifers",6,6,0,0,0,0,0,0,
"92-88-71-89","Calves - Males/Females",7,2,0,0,0,0,0,0,
"92-88-71-89","Chicken - Cocks/Broilers",0,4,0,0,0,0,0,0,
"92-88-71-89","Chicken - Hens/Layers",10,17,0,0,0,0,0,0,
"92-88-71-89","Ducks",8,15,0,0,0,0,0,0,
"35-15-30-36","Chicken - Hens/Layers",10,6,0,0,0,0,4,0,
"74-33-74-42","Bulls/Oxen/Steers",9,9,0,0,0,0,0,0,
"74-33-74-42","Cows/Heifers",3,3,0,0,0,0,0,0,
"74-33-74-42","Calves - Males/Females",0,2,0,0,0,0,0,0,
"74-33-74-42","Goats - He/She/Kids",2,4,0,0,0,0,0,0,
"74-33-74-42","Sheep - Rams/Ewes/Lambs",3,4,0,0,0,0,0,0,
"74-33-74-42","Chicken - Cocks/Broilers",15,20,10,5,0,0,0,0,15000
