interview__key,r_members__id,r_child__id,ed03asp,asocp01,youth_child_tofarm
"10-07-11-91",1,7,"University level","Minister","Very unlikely"
"10-07-11-91",1,8,"University level","Doctor","Very unlikely"
"10-07-11-91",1,9,"University level","Nurse","Very unlikely"
"10-07-11-91",2,7,"University level","Doctor","Likely"
"10-07-11-91",2,8,"University level","Doctor","Likely"
"10-07-11-91",2,9,"University level","Nurse","Likely"
"37-48-11-93",1,3,"University level","Joining army","Very unlikely"
"89-00-56-37",2,3,"University level","Doctor","Likely"
"28-16-54-68",1,5,"University level","President","Likely"
"44-25-43-31",1,3,"University level","Soldier","Unlikely"
"44-25-43-31",2,3,"University level","Engineer","Unlikely"
"33-83-81-59",1,4,"University level","Nurse","Maybe, maybe not"
"94-91-64-84",1,3,"University level","An agronomist","Likely"
"94-91-64-84",1,4,"University level","Doctor","Likely"
"58-84-03-84",1,4,"University level","Nurse","Very likely"
"58-84-03-84",1,5,"University level","Teacher","Very likely"
"58-84-03-84",2,4,"University level","Doctor","Very likely"
"58-84-03-84",2,5,"University level","Teacher","Likely"
"41-54-65-45",1,7,"University level","Teacher","Maybe, maybe not"
"41-54-65-45",4,7,"University level","President","Likely"
"14-43-79-24",1,4,"University level","Teacher","Unlikely"
"14-43-79-24",1,5,"University level","Nurse","Unlikely"
"14-43-79-24",2,4,"University level","Nurse","Unlikely"
"14-43-79-24",2,5,"University level","Teacher","Unlikely"
"06-98-04-04",1,2,"University level","Doctor","Very likely"
"48-67-43-42",2,3,"University level","Doctor","Likely"
"48-67-43-42",2,4,"University level","Teacher","Likely"
"46-95-07-61",1,6,"Post graduate university level","Doctor","Very likely"
"46-95-07-61",1,7,"Post graduate university level","Lawyer","Very likely"
"46-95-07-61",1,8,"Post graduate university level","Livestock officer","Very likely"
"46-95-07-61",2,6,"University level","Doctor","Very likely"
"46-95-07-61",2,7,"University level","Nurse","Very likely"
"46-95-07-61",2,8,"University level","Journalism","Very likely"
"74-85-56-04",1,3,"University level","Doctor","Very likely"
"74-85-56-04",1,4,"University level","Soldier","Very likely"
"74-85-56-04",2,3,"University level","Doctor","Very likely"
"74-85-56-04",2,4,"University level","Soldier","Very likely"
"50-63-58-49",1,3,"University level","Veterinary","Unlikely"
"50-63-58-49",1,4,"University level","Veterinary","Maybe, maybe not"
"50-63-58-49",2,3,"University level","Engineer","Maybe, maybe not"
"50-63-58-49",2,4,"University level","Veterinary","Maybe, maybe not"
"96-44-22-62",1,6,"University level","Teacher","Maybe, maybe not"
"96-44-22-62",1,7,"University level","Doctor","Unlikely"
"96-44-22-62",2,6,"University level","Teacher","Unlikely"
"96-44-22-62",2,7,"University level","Teacher","Unlikely"
"02-51-86-61",2,4,"University level","Nurse","Likely"
"18-39-49-03",2,3,"Post graduate university level","Accountants","Very likely"
"18-39-49-03",2,4,"Post graduate university level","Nurse","Very likely"
"49-82-95-52",1,3,"University level","Soldier","Very likely"
"49-82-95-52",1,4,"University level","Nurse","Very likely"
"49-82-95-52",2,3,"University level","Teacher","Very likely"
"49-82-95-52",2,4,"University level","Nurse","Very likely"
"59-43-90-91",1,3,"University level","Pilot","Likely"
"59-43-90-91",2,3,"University level","Teacher","Likely"
"30-40-96-29",1,6,"University level","Teacher","Very likely"
"30-40-96-29",1,7,"University level","Doctor","Very likely"
"30-40-96-29",1,8,"University level","Doctor","Very likely"
"30-40-96-29",2,6,"University level","Nurce","Very likely"
"30-40-96-29",2,7,"University level","Teacher","Very likely"
"30-40-96-29",2,8,"University level","Doctor","Very likely"
"57-67-24-08",1,3,"University level","Procurement officer","Very likely"
"57-67-24-08",2,3,"University level","Nurse","Very likely"
"90-76-57-66",2,6,"College","Nurse","Very unlikely"
"90-76-57-66",2,7,"College","Teacher","Very unlikely"
"37-84-88-65",1,6,"University level","Doctor","Likely"
"37-84-88-65",2,6,"University level","Doctor","Likely"
"14-81-03-80",1,3,"University level","Nurse","Likely"
"14-81-03-80",1,4,"University level","Teacher","Likely"
"14-81-03-80",2,3,"University level","Doctor","Likely"
"14-81-03-80",2,4,"University level","Nurse","Likely"
"53-19-96-03",1,4,"University level","Nurse","Likely"
"53-19-96-03",2,4,"University level","Lawyer","Very likely"
"83-97-00-24",1,2,"University level","Police","Very likely"
"83-97-00-24",1,4,"University level","Nurse","Very likely"
"92-29-31-08",1,5,"University level","Journalism","Likely"
"92-29-31-08",1,6,"Form 6","Teacher","Likely"
"92-29-31-08",2,5,"University level","Researcher","Likely"
"92-29-31-08",2,6,"University level","Nurse","Likely"
"17-42-40-28",1,4,"University level","Teacher","Maybe, maybe not"
"17-42-40-28",1,5,"University level","Nurse","Maybe, maybe not"
"17-42-40-28",2,4,"University level","Soldier","Maybe, maybe not"
"17-42-40-28",2,5,"University level","Doctor","Maybe, maybe not"
"13-96-72-87",2,5,"University level","Teacher","Very likely"
"13-96-72-87",2,7,"University level","Teacher","Very likely"
"59-86-12-12",1,5,"University level","Doctor","Likely"
"59-86-12-12",1,6,"University level","Doctor","Likely"
"59-86-12-12",2,5,"University level","Doctor","Likely"
"59-86-12-12",2,6,"University level","Doctor","Likely"
"38-96-93-13",1,3,"Form 4","Nurse","Unlikely"
"29-68-16-29",1,3,"University level","Soldier","Maybe, maybe not"
"29-68-16-29",2,3,"University level","Doctor","Maybe, maybe not"
"81-19-19-51",1,5,"University level","Doctor","Maybe, maybe not"
"81-19-19-51",2,5,"University level","Researcher","Likely"
"66-94-31-99",2,7,"University level","Doctor","Likely"
"66-94-31-99",2,8,"University level","Teacher","Likely"
"49-37-92-04",1,3,"University level","Doctor","Very likely"
"49-37-92-04",2,3,"University level","Teacher","Likely"
"21-55-58-12",1,5,"University level","Doctor","Likely"
"21-55-58-12",2,5,"University level","Police","Likely"
"12-96-07-43",2,3,"University level","Doctor","Likely"
"12-96-07-43",2,4,"University level","Lawyer","Likely"
"12-96-07-43",2,5,"University level","Pilot","Likely"
"11-66-34-17",1,3,"University level","Doctor","Very likely"
"11-66-34-17",1,4,"University level","Soldier","Very likely"
"11-66-34-17",2,3,"University level","Nurse","Likely"
"11-66-34-17",2,4,"University level","Soldier","Very likely"
"56-59-99-19",1,6,"University level","Doctor","Maybe, maybe not"
"56-59-99-19",1,7,"University level","Doctor","Maybe, maybe not"
"56-59-99-19",1,8,"University level","Doctor","Maybe, maybe not"
"56-59-99-19",2,6,"University level","Teacher","Likely"
"56-59-99-19",2,7,"University level","Nurse","Likely"
"56-59-99-19",2,8,"University level","Police","Likely"
"78-11-12-15",1,3,"University level","Nurse","Unlikely"
"78-11-12-15",2,3,"University level","Doctor","Very unlikely"
"08-59-45-61",1,4,"University level","Electricity","Unlikely"
"08-59-45-61",1,5,"University level","Nurse","Unlikely"
"08-59-45-61",1,6,"University level","Teacher","Unlikely"
"44-58-66-87",1,3,"University level","Soldier","Very likely"
"44-58-66-87",1,4,"Form 4","Teacher","Very likely"
"44-58-66-87",1,5,"University level","Soldier","Very likely"
"44-58-66-87",2,3,"University level","Teacher","Very likely"
"44-58-66-87",2,4,"University level","Pilot","Very likely"
"44-58-66-87",2,5,"University level","Soldier","Very likely"
"61-83-81-67",1,6,"University level","Doctor","Very unlikely"
"83-79-00-11",1,6,"University level","Doctor","Maybe, maybe not"
"83-79-00-11",2,6,"University level","Doctor","Likely"
"01-37-46-42",1,6,"University level","Teacher","Maybe, maybe not"
"12-21-05-43",1,3,"University level","Doctor","Very likely"
"12-21-05-43",2,3,"University level","Soldier","Very likely"
"91-17-37-47",1,6,"Form 6","Police","Very likely"
"91-17-37-47",1,7,"Post graduate university level","Language translator","Very likely"
"91-17-37-47",2,6,"Form 4","Driver","Very likely"
"91-17-37-47",2,7,"University level","Teacher","Very likely"
"78-30-57-92",1,4,"College","Doctor","Very likely"
"78-30-57-92",2,4,"University level","Doctor","Very likely"
"10-25-72-61",1,3,"University level","Doctor","Likely"
"10-25-72-61",2,3,"University level","Doctor","Likely"
"40-84-03-01",1,6,"University level","Soldier","Very unlikely"
"40-87-67-76",2,5,"University level","Nurse","Very unlikely"
"40-87-67-76",2,6,"University level","Teacher","Very unlikely"
"40-87-67-76",2,7,"University level","Soldier","Very unlikely"
"53-06-55-30",1,4,"University level","Nurse","Unlikely"
"53-06-55-30",1,5,"University level","Soldier","Unlikely"
"27-68-03-52",2,4,"University level","Nurse","Maybe, maybe not"
"05-63-81-75",1,4,"University level","Pilot","Very likely"
"05-63-81-75",2,4,"University level","Accountant","Very likely"
"30-58-59-34",1,5,"University level","Doctor","Very likely"
"30-58-59-34",1,6,"University level","Soldier","Very likely"
"30-58-59-34",1,7,"University level","Doctor","Very likely"
"52-38-96-08",1,7,"University level","Doctor","Unlikely"
"52-38-96-08",1,8,"University level","Teacher","Unlikely"
"39-49-23-24",1,4,"University level","Teacher","Maybe, maybe not"
"39-49-23-24",2,4,"University level","Teacher","Maybe, maybe not"
"01-07-36-19",1,3,"University level","Doctor","Likely"
"01-07-36-19",1,4,"University level","Teacher","Likely"
"01-07-36-19",2,3,"University level","Nurse","Likely"
"01-07-36-19",2,4,"University level","Lawyer","Likely"
"18-35-86-78",1,6,"University level","Nurse","Unlikely"
"18-35-86-78",1,7,"University level","Teacher","Unlikely"
"48-62-04-43",1,5,"University level","Teacher","Maybe, maybe not"
"48-62-04-43",1,6,"University level","Teacher","Maybe, maybe not"
"10-94-03-72",1,3,"University level","Doctor","Very likely"
"80-26-66-95",1,9,"University level","Doctor","Very likely"
"80-26-66-95",1,10,"University level","Teacher","Very likely"
"83-04-04-09",1,4,"University level","Soldier","Likely"
"83-04-04-09",1,5,"University level","Soldier","Likely"
"83-04-04-09",1,6,"University level","Teacher","Likely"
"83-04-04-09",1,7,"University level","Soldier","Likely"
"83-04-04-09",2,4,"University level","Teacher","Likely"
"83-04-04-09",2,5,"University level","Teacher","Very likely"
"83-04-04-09",2,6,"University level","Ward executive  officer","Very likely"
"83-04-04-09",2,7,"University level","Teacher","Very likely"
"90-43-64-15",2,4,"University level","Lawyer","Very unlikely"
"90-43-64-15",2,5,"University level","Doctor","Unlikely"
"83-78-16-55",1,6,"University level","Lawyer","Likely"
"83-78-16-55",2,6,"University level","Doctor","Likely"
"82-41-37-73",1,3,"University level","Doctor","Likely"
"82-41-37-73",1,4,"University level","Doctor","Likely"
"82-41-37-73",1,7,"University level","Nurse","Very likely"
"57-66-78-32",2,5,"University level","Doctor","Likely"
"57-66-78-32",2,7,"University level","Engineer","Likely"
"16-36-46-03",1,9,"University level","Teacher","Very unlikely"
"16-36-46-03",2,9,"University level","Police","Likely"
"29-33-47-98",1,5,"University level","Tax officer","Very likely"
"29-33-47-98",1,6,"University level","Doctor","Very likely"
"71-36-42-24",1,5,"University level","Doctor","Likely"
"53-26-25-13",1,3,"University level","Bussiness man","Likely"
"53-26-25-13",1,4,"University level","Soldier","Likely"
"53-26-25-13",2,3,"University level","Bussiness man","Very likely"
"53-26-25-13",2,4,"University level","Soldier","Likely"
"10-79-21-80",1,5,"College","Soldier","Very likely"
"10-79-21-80",1,6,"University level","Inspector","Very likely"
"10-79-21-80",1,7,"College","Doctor","Very likely"
"10-79-21-80",2,5,"University level","Nurse","Very likely"
"10-79-21-80",2,6,"University level","Soldier","Very likely"
"10-79-21-80",2,7,"University level","Teacher","Very likely"
"71-25-75-41",1,3,"University level","Nurse","Unlikely"
"71-25-75-41",1,4,"University level","Nurse","Unlikely"
"71-25-75-41",2,3,"University level","Teacher","Very unlikely"
"71-25-75-41",2,4,"University level","Nurse","Unlikely"
"07-05-98-97",1,6,"University level","Police","Unlikely"
"07-05-98-97",2,6,"University level","Teacher","Likely"
"10-73-90-09",1,4,"University level","Nurse","Likely"
"10-73-90-09",1,5,"University level","Nurse","Likely"
"10-73-90-09",2,4,"University level","Nurse","Likely"
"10-73-90-09",2,5,"University level","Teacher","Likely"
"84-88-48-48",1,4,"University level","Teacher","Likely"
"84-88-48-48",1,5,"University level","Nurse","Likely"
"84-88-48-48",1,6,"University level","Police","Likely"
"84-88-48-48",3,4,"University level","Doctor","Maybe, maybe not"
"84-88-48-48",3,5,"University level","Nurse","Unlikely"
"84-88-48-48",3,6,"University level","Teacher","Likely"
"54-31-68-36",1,4,"University level","Businesswoman","Likely"
"54-31-68-36",2,4,"University level","Doctor","Likely"
"45-71-98-33",2,5,"University level","Teacher","Maybe, maybe not"
"42-55-71-95",1,4,"University level","Doctor","Unlikely"
"42-55-71-95",1,5,"University level","Doctor","Unlikely"
"42-55-71-95",2,4,"University level","Doctor","Unlikely"
"42-55-71-95",2,5,"University level","Doctor","Unlikely"
"53-10-63-62",1,6,"College","Doctor","Very likely"
"53-10-63-62",1,7,"University level","Doctor","Very likely"
"53-10-63-62",2,6,"College","Police","Very likely"
"53-10-63-62",2,7,"College","Nurse","Very likely"
"75-46-17-40",1,6,"University level","Police","Likely"
"75-46-17-40",1,7,"University level","Teacher","Likely"
"75-46-17-40",1,8,"University level","Nurse","Likely"
"75-46-17-40",1,9,"University level","Carpenter","Likely"
"75-46-17-40",2,6,"Form 6","Teacher","Likely"
"75-46-17-40",2,7,"University level","Doctor","Likely"
"75-46-17-40",2,8,"Form 6","Teacher","Likely"
"75-46-17-40",2,9,"College","Police","Likely"
"45-78-55-42",2,5,"University level","Teacher","Very likely"
"79-58-56-71",1,6,"University level","Teacher","Very unlikely"
"03-48-58-80",2,3,"University level","Minister","Very likely"
"03-48-58-80",2,4,"University level","Ward executive  officer","Very likely"
"03-48-58-80",2,5,"University level","Soldier","Likely"
"36-68-49-71",2,7,"University level","Teacher","Very likely"
"36-68-49-71",3,7,"University level","Prime minister","Very likely"
"68-16-01-33",1,6,"University level","Doctor","Likely"
"68-16-01-33",1,7,"University level","Teacher","Likely"
"68-16-01-33",3,6,"University level","President","Very likely"
"68-16-01-33",3,7,"University level","Doctor","Very likely"
"52-39-81-92",1,3,"University level","Soldier","Very likely"
"52-39-81-92",1,4,"University level","Doctor","Very likely"
"53-10-37-83",1,3,"University level","Nurse","Likely"
"53-10-37-83",2,3,"University level","President","Likely"
"20-43-08-03",2,7,"University level","Nurse","Very unlikely"
"20-43-08-03",3,7,"University level","Doctor","Maybe, maybe not"
"82-59-96-75",2,5,"University level","Policeman","Very unlikely"
"82-59-96-75",2,6,"University level","Football player","Likely"
"82-59-96-75",2,7,"University level","Soldier","Likely"
"82-59-96-75",2,8,"University level","Engineer","Likely"
"82-59-96-75",4,5,"University level","Soldier","Likely"
"82-59-96-75",4,6,"College","Football player","Likely"
"82-59-96-75",4,7,"College","Musician","Likely"
"82-59-96-75",4,8,"University level","Engineer","Likely"
"49-39-09-00",1,7,"University level","Doctor","Likely"
"72-52-50-05",1,5,"University level","Medical doctor","Very likely"
"72-52-50-05",1,6,"University level","Driver","Very likely"
"72-52-50-05",2,5,"University level","Nurse","Very likely"
"72-52-50-05",2,6,"Form 6","Joining army","Likely"
"55-72-94-92",1,4,"University level","Teacher","Likely"
"55-72-94-92",2,4,"University level","Policewoman","Likely"
"58-19-75-80",1,3,"University level","Doctor","Very unlikely"
"58-19-75-80",2,3,"University level","Doctor","Very likely"
"29-86-85-66",1,4,"University level","Teacher","Unlikely"
"29-86-85-66",1,5,"University level","Teacher","Unlikely"
"29-86-85-66",2,4,"University level","Soldier","Unlikely"
"29-86-85-66",2,5,"University level","Driver","Unlikely"
"75-69-40-10",1,5,"Standard 4","A tailor","Very likely"
"75-69-40-10",2,5,"College","Nurse","Very likely"
"44-12-79-34",1,5,"No formal education","Doctor","Unlikely"
"44-12-79-34",2,5,"University level","Doctor","Unlikely"
"37-25-02-09",1,4,"University level","Teacher","Very unlikely"
"37-25-02-09",2,4,"University level","Teacher","Unlikely"
"88-73-32-16",1,3,"University level","Government worker","Likely"
"88-73-32-16",1,4,"College","Soldier","Likely"
"88-73-32-16",2,3,"Form 6","Teacher","Very unlikely"
"88-73-32-16",2,4,"College","Soldier","Very unlikely"
"34-77-61-74",1,4,"Form 4","Nurse","Very unlikely"
"34-77-61-74",1,5,"Form 4","Teacher","Very unlikely"
"33-67-48-86",1,6,"University level","Medical doctor","Very likely"
"33-67-48-86",2,6,"Form 4","Police","Very likely"
"94-42-36-98",1,3,"University level","Prime minister","Very likely"
"94-42-36-98",1,4,"University level","Nurse","Very likely"
"94-42-36-98",1,5,"University level","Nurse","Very likely"
"94-42-36-98",2,3,"University level","Prime mister","Very likely"
"94-42-36-98",2,4,"University level","Teacher","Likely"
"94-42-36-98",2,5,"University level","Teacher","Likely"
"76-40-74-03",2,5,"University level","Nurse","Unlikely"
"76-40-74-03",2,6,"University level","Soldier","Unlikely"
"76-40-74-03",2,7,"University level","Soldier","Unlikely"
"06-67-72-60",1,6,"University level","Engeneer","Very unlikely"
"06-67-72-60",1,7,"Form 6","Nurse","Very likely"
"28-69-62-69",1,6,"University level","Doctor","Unlikely"
"28-69-62-69",2,6,"University level","Doctor","Unlikely"
"06-30-46-81",1,3,"University level","Doctor","Maybe, maybe not"
"06-30-46-81",2,3,"University level","Teacher","Likely"
"05-55-74-03",1,6,"University level","Doctor","Very likely"
"05-55-74-03",2,6,"University level","Manager","Likely"
"24-87-22-92",1,3,"University level","Nurse","Unlikely"
"24-87-22-92",2,3,"University level","Teacher","Very unlikely"
"30-69-73-88",1,4,"Form 6","Garage mechanic","Very likely"
"30-69-73-88",1,6,"College","Teacher","Very likely"
"30-69-73-88",1,7,"Standard 7","Tailor","Very likely"
"30-69-73-88",2,4,"University level","Nurse","Very likely"
"30-69-73-88",2,6,"College","Teacher","Very likely"
"30-69-73-88",2,7,"Form 4","Police","Likely"
"72-71-89-86",1,5,"University level","Banker","Very likely"
"72-71-89-86",2,5,"University level","Nurse","Very likely"
"11-04-05-87",2,4,"Form 6","Teacher","Likely"
"69-48-65-88",1,3,"University level","Bussiness","Very likely"
"18-22-43-52",1,4,"Form 6","News lady","Maybe, maybe not"
"18-22-43-52",1,5,"University level","Doctor","Likely"
"18-22-43-52",2,4,"University level","Doctor","Very unlikely"
"18-22-43-52",2,5,"University level","Soldier","Very likely"
"92-56-88-52",1,3,"University level","Teacher","Likely"
"92-56-88-52",1,4,"University level","Nurse","Likely"
"06-32-94-30",1,7,"University level","Doctor","Very likely"
"06-32-94-30",2,7,"University level","Doctor","Very likely"
"30-41-77-21",1,5,"University level","Doctor","Likely"
"30-41-77-21",1,6,"University level","Nurse","Likely"
"30-41-77-21",2,5,"University level","Teacher","Likely"
"30-41-77-21",2,6,"University level","Doctor","Likely"
"13-48-51-56",1,5,"University level","Doctor","Likely"
"13-03-04-40",1,7,"University level","Doctor","Likely"
"13-03-04-40",1,8,"University level","Police","Likely"
"13-03-04-40",2,7,"University level","Doctor","Likely"
"13-03-04-40",2,8,"University level","Teacher","Likely"
"76-11-97-07",1,4,"University level","President","Very likely"
"76-11-97-07",1,5,"University level","Soldier","Very likely"
"47-32-69-47",1,3,"Form 4","Driver","Very likely"
"47-32-69-47",1,4,"Form 4","Mechanic","Very likely"
"04-93-15-62",2,5,"University level","Driver","Likely"
"04-93-15-62",2,6,"University level","Nurse","Likely"
"00-61-02-75",1,5,"College","Nurse","Very unlikely"
"00-61-02-75",1,6,"College","Driver","Unlikely"
"00-61-02-75",2,5,"University level","Teacher","Very unlikely"
"00-61-02-75",2,6,"University level","Driver","Unlikely"
"77-43-51-64",1,9,"University level","Nurse","Unlikely"
"77-43-51-64",1,10,"University level","Doctor","Unlikely"
"75-26-65-92",1,5,"College","Police","Very unlikely"
"76-79-59-51",1,3,"University level","Doctor","Unlikely"
"76-79-59-51",1,4,"University level","Nurse","Unlikely"
"76-79-59-51",2,3,"University level","Accountant","Unlikely"
"76-79-59-51",2,4,"University level","Nurse","Unlikely"
"87-16-65-76",1,5,"Form 4","Police","Very likely"
"87-16-65-76",2,5,"University level","Research","Unlikely"
"06-40-10-58",1,3,"University level","Doctor","Very likely"
"06-40-10-58",2,3,"University level","Teacher","Very likely"
"64-68-41-59",1,4,"University level","Nurse","Very likely"
"76-41-72-83",1,5,"Standard 7","Doctor","Very likely"
"76-41-72-83",2,5,"University level","Teacher","Very likely"
"74-52-06-68",1,5,"Form 4","Businessman","Likely"
"74-52-06-68",2,5,"University level","Doctor","Likely"
"35-89-93-14",1,3,"College","Teacher","Likely"
"35-89-93-14",2,3,"University level","Teacher","Likely"
"39-90-60-06",1,7,"University level","Doctor","Likely"
"39-90-60-06",2,7,"University level","Doctor","Likely"
"86-86-47-77",2,4,"University level","Teacher","Very likely"
"86-86-47-77",2,5,"University level","Doctor","Very likely"
"61-98-86-86",1,6,"University level","Doctor","Maybe, maybe not"
"61-98-86-86",3,6,"University level","Doctor","Likely"
"61-87-19-25",3,4,"University level","Doctor","Very unlikely"
"61-87-19-25",3,5,"University level","Doctor","Very unlikely"
"18-67-33-19",1,3,"University level","Journalist","Likely"
"18-67-33-19",2,3,"University level","Farmer","Very unlikely"
"00-22-25-11",1,3,"University level","Businessman","Likely"
"00-22-25-11",2,3,"University level","Doctor","Likely"
"03-51-85-17",1,3,"University level","Teacher","Very likely"
"03-51-85-17",2,3,"University level","Nurse","Very likely"
"26-31-55-52",1,5,"College","Doctor","Very unlikely"
"26-31-55-52",2,5,"Form 4","Soldier","Maybe, maybe not"
"82-96-57-24",1,3,"University level","Teachear","Maybe, maybe not"
"98-34-87-15",1,5,"University level","Teacher","Likely"
"98-34-87-15",1,6,"University level","Doctor","Likely"
"20-44-39-67",1,5,"University level","Government worker","Very unlikely"
"20-44-39-67",2,5,"University level","Doctor","Very unlikely"
"73-85-71-84",1,5,"University level","Teacher","Unlikely"
"73-85-71-84",2,5,"University level","Teacher","Likely"
"57-10-23-73",1,5,"University level","Doctor","Very likely"
"57-10-23-73",1,6,"University level","Doctor","Very likely"
"57-10-23-73",1,7,"College","Policeman","Very likely"
"57-10-23-73",2,5,"University level","Doctor","Very likely"
"57-10-23-73",2,6,"University level","Nurse","Very likely"
"57-10-23-73",2,7,"University level","Doctor","Very likely"
"27-45-94-38",1,4,"University level","Nurse","Unlikely"
"27-45-94-38",1,5,"University level","Doctor","Very unlikely"
"27-45-94-38",2,4,"University level","President","Maybe, maybe not"
"27-45-94-38",2,5,"University level","Footballer","Unlikely"
"55-58-44-60",1,2,"University level","Teacher","Likely"
"98-34-54-09",1,4,"University level","Engineer","Likely"
"98-34-54-09",1,5,"University level","Police","Likely"
"98-34-54-09",2,4,"University level","District officer","Unlikely"
"98-34-54-09",2,5,"University level","Police","Unlikely"
"69-46-62-21",1,5,"Form 6","Doctor","Very likely"
"69-46-62-21",1,6,"College","Doctor","Very likely"
"69-46-62-21",1,8,"Form 6","Doctor","Very likely"
"69-46-62-21",3,5,"College","Nurse","Very likely"
"69-46-62-21",3,6,"College","Mechanical engineering","Very likely"
"69-46-62-21",3,8,"Form 4","Driver","Very likely"
"85-72-34-53",2,4,"Form 4","Nurse","Very likely"
"39-00-66-90",1,5,"Form 4","Soldier","Very likely"
"39-00-66-90",1,6,"University level","Nurse","Very likely"
"39-00-66-90",2,5,"University level","Soldier","Maybe, maybe not"
"39-00-66-90",2,6,"University level","Doctor","Very likely"
"52-72-83-96",1,3,"University level","Doctor","Likely"
"27-89-15-08",2,3,"University level","Doctor","Likely"
"38-15-27-24",1,4,"University level","Nurse","Likely"
"38-15-27-24",2,4,"University level","Doctor","Likely"
"32-53-41-40",1,3,"University level","Teacher","Likely"
"32-53-41-40",2,3,"University level","Teacher","Very likely"
"00-51-21-96",2,6,"University level","Doctor","Maybe, maybe not"
"00-51-21-96",2,7,"University level","Doctor","Unlikely"
"00-51-21-96",2,8,"University level","Doctor","Unlikely"
"29-09-67-77",1,2,"University level","Doctor","Very likely"
"18-57-30-30",1,3,"University level","Teacher","Very likely"
"06-67-52-73",1,7,"University level","Teacher","Maybe, maybe not"
"06-67-52-73",1,8,"University level","Nurse","Likely"
"06-67-52-73",1,9,"University level","Doctor","Likely"
"06-67-52-73",2,7,"University level","Prime minister","Very likely"
"06-67-52-73",2,8,"University level","Teacher","Very likely"
"06-67-52-73",2,9,"University level","President","Very likely"
"63-98-43-96",2,3,"Form 4","Teacher","Likely"
"63-98-43-96",2,4,"Form 4","Teacher","Likely"
"95-39-48-28",1,3,"University level","Mechanical","Likely"
"95-39-48-28",2,3,"University level","Business man","Likely"
"09-57-06-65",1,4,"University level","Teacher","Likely"
"09-57-06-65",2,4,"University level","Teacher","Likely"
"10-32-71-90",1,5,"University level","Teacher","Very unlikely"
"10-32-71-90",2,5,"University level","Doctor","Very unlikely"
"91-48-09-94",1,3,"University level","Teacher","Likely"
"91-48-09-94",1,4,"University level","Doctor","Likely"
"91-48-09-94",1,5,"University level","Doctor","Likely"
"08-84-40-54",1,4,"University level","Nurse","Very unlikely"
"19-25-10-78",1,3,"University level","Teacher","Very unlikely"
"19-25-10-78",1,4,"University level","Teacher","Very unlikely"
"71-72-13-14",1,6,"College","Journalism","Very likely"
"71-72-13-14",1,7,"University level","Nurse","Very likely"
"71-72-13-14",1,8,"Form 4","Police","Very likely"
"71-72-13-14",2,6,"College","Teacher","Likely"
"71-72-13-14",2,7,"University level","Agricultural officer","Very likely"
"71-72-13-14",2,8,"University level","Engineering","Very unlikely"
"03-15-75-14",1,5,"University level","Doctor","Maybe, maybe not"
"50-57-49-63",1,5,"University level","Doctor","Likely"
"50-57-49-63",1,6,"University level","Teacher","Likely"
"50-57-49-63",2,5,"University level","Businessman","Likely"
"50-57-49-63",2,6,"University level","An farmer that uses advanced technology in farming","Likely"
"70-71-45-76",1,5,"Form 6","Doctor","Very likely"
"70-71-45-76",1,6,"Form 4","Teacher","Very likely"
"52-97-46-11",1,4,"University level","A farmer that uses advanced technology","Likely"
"52-97-46-11",1,5,"University level","Nurse","Likely"
"52-97-46-11",1,6,"University level","Teacher","Likely"
"52-97-46-11",2,4,"University level","Soldier","Likely"
"52-97-46-11",2,5,"University level","Teacher","Likely"
"52-97-46-11",2,6,"University level","Nurse","Likely"
"32-33-62-20",1,4,"University level","Nurse","Very likely"
"32-33-62-20",1,5,"University level","Nurse","Very unlikely"
"32-33-62-20",2,4,"Standard 4","Teacher","Very likely"
"32-33-62-20",2,5,"Form 4","Teacher","Likely"
"36-53-13-35",1,3,"Form 4","Police","Very likely"
"36-53-13-35",1,4,"University level","Nurse","Very likely"
"36-53-13-35",2,3,"College","Teacher","Very likely"
"36-53-13-35",2,4,"University level","Medical doctor","Very likely"
"43-02-03-01",1,7,"University level","Teacher","Very likely"
"43-02-03-01",2,7,"University level","Teacher","Very likely"
"76-93-73-76",1,5,"Form 4","Police","Very likely"
"76-93-73-76",1,6,"College","Sign language interpretator","Very likely"
"76-93-73-76",2,5,"University level","Medical doctor","Maybe, maybe not"
"76-93-73-76",2,6,"Standard 7","Farming","Very likely"
"65-71-79-01",1,4,"Form 4","Teacher","Very unlikely"
"65-71-79-01",2,4,"Form 4","Doctor","Likely"
"76-37-92-47",1,5,"College","Teacher","Very likely"
"70-40-73-54",1,5,"University level","Doctor","Very unlikely"
"70-40-73-54",2,5,"University level","Police","Very unlikely"
"37-29-80-51",1,3,"University level","Agricultural technician","Very likely"
"37-29-80-51",1,4,"University level","Nurse","Likely"
"37-29-80-51",2,3,"University level","Doctor","Likely"
"37-29-80-51",2,4,"University level","Teacher","Likely"
"50-63-32-01",2,6,"University level","Doctor","Unlikely"
"46-39-02-59",2,6,"University level","Doctor","Very likely"
"62-41-43-18",1,3,"College","Nurse","Likely"
"62-41-43-18",2,3,"University level","Agricultural extension officer","Very likely"
"28-20-80-35",1,4,"University level","Engineering","Very likely"
"28-20-80-35",1,5,"University level","Engineering","Very likely"
"28-20-80-35",2,4,"University level","Nurse","Very likely"
"28-20-80-35",2,5,"University level","Engineering","Very likely"
"56-49-64-65",1,6,"University level","Doctor","Likely"
"56-49-64-65",1,7,"University level","Doctor","Likely"
