interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"85-98-37-69",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","neighbours farms","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,0,0,0,0,0,0,0,0,"",9,3,4,10,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",4,"dissatisfied"
"85-98-37-69",3,"Others, specify","Charcoal Burning","Self-employed/own business",36,3,9,6,9,12000,0,1,0,0,0,0,0,2,0,"farm inputs",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
"49-70-00-09",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","3","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",8000,0,1,2,3,4,5,0,0,0,0,"",3,0,5,8,"No","Yes","No","No","No","No","No","No","No","Yes","No contract (informal)","","Public employment/recruitment agency","","Yes",.25,"Satisfied"
"19-04-54-37",2,"Others, specify","Charcoal Burning","Self-employed/own business",36,3,9,7,1,8000,0,2,1,0,0,0,0,0,0,"",0,0,4000,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"3","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
"09-79-38-80",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","geothermal development company","In other rural area within or outside this district","Seasonal",,,,,,,,,,,,"",,,"Per month",7000,0,1,0,0,0,0,0,0,0,0,"",1,3,5,8,"No","No","No","No","No","Yes","Yes","No","No","No","Daily wage labourer","","From neighbors or friends","","No",.75,"Neither"
"33-11-85-60",2,"Others, specify","Charcoal Burning","Self-employed/own business",12,3,9,5,4,4000,0,1,2,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"1","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","Yes","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"dissatisfied"
"82-15-11-19",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","nginyang girls secondary school","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",6000,0,1,2,0,0,0,0,0,0,0,"",9,3,7,12,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No contract (informal)","","Public employment/recruitment agency","","Yes",10,"Satisfied"
"91-34-05-43",3,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Gideon Barkwang","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",5000,0,1,0,2,0,0,0,0,0,0,"",9,3,6,5,"No","No","No","Yes","No","No","No","Yes","No","No","Daily wage labourer","","From neighbors or friends","","No",15,"dissatisfied"
"29-34-28-44",1,"Others, specify","Manual Labour","Self-employed/own business",30,3,3,7,8,9000,0,1,2,0,0,0,0,0,0,"",0,7,0,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"30","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",30,"Neither"
"02-67-98-73",1,"Retail trade","","Self-employed/own business",36,3,4,7,10,30000,1,2,3,0,0,0,0,0,0,"",50000,0,0,"No","Village in region",0,"No","Yes","No","Yes","No","No","No","No","No",,"2","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"89-44-00-22",1,"Others, specify","Casual  Labourer","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","not specific","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",250,0,1,2,3,0,0,0,0,0,0,"",4,1,6,6,"No","No","No","No","No","No","No","Yes","No","Yes","Daily wage labourer","","From neighbors or friends","","No",15,"dissatisfied"
"89-44-00-22",2,"Others, specify","Casual Labourer","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","not specific","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",250,0,1,2,3,0,0,0,0,0,0,"",4,1,6,5,"No","No",,"No","Yes","No","No","Yes","No","No","Daily wage labourer","","From neighbors or friends","","No",10,"dissatisfied"
"25-17-75-96",2,"Others, specify","Casual  Labourer","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","not specific","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,2,3,0,0,0,0,0,0,"",4,3,6,6,"No","No","No","No","No","No","No","Yes","No","No","Daily wage labourer","","From neighbors or friends","","No",10,"Neither"
"08-10-28-09",1,"Others, specify","Charcoal Burning","Self-employed/own business",2,3,9,7,5,5000,0,1,2,3,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"2","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"dissatisfied"
"63-11-66-98",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Working as manual labourer in small farms around the lake.","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,0,0,0,0,0,0,0,0,"",9,3,7,5,"No","No","No","Yes","No","No","No","Yes","No","No","Daily wage labourer","","Farmer or producer organizations or cooperatives","","No",15,"Very dissatisfied"
"90-89-89-25",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","8","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",400,0,1,2,3,4,5,0,0,0,0,"",9,3,5,5,"No","No","No","Yes","Yes","No","No","Yes","No","No","Daily wage labourer","","Farmer or producer organizations or cooperatives","","Yes",10,"Neither"
"90-89-89-25",2,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","farmers","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,4,2,3,0,0,0,0,0,"",9,3,5,6,"No","No","No","Yes","Yes","Yes","No","Yes","No","No","Daily wage labourer","","Farmer or producer organizations or cooperatives","","No",6,"dissatisfied"
"48-88-82-47",1,"Others, specify","Casual Labourer","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","lake baringo food owners","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,0,0,0,0,0,0,0,0,"",9,3,2,8,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",3,"Very dissatisfied"
"47-83-83-86",1,"Transport","","Self-employed/own business",12,3,9,5,5,10000,0,2,1,3,4,5,0,0,0,"",3000,0,2000,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"6","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","","No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","Yes","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",6,"Neither"
"79-40-96-41",1,"Travel and Tourism","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","galanis hotel","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",15000,0,1,2,3,4,0,0,0,0,0,"",9,3,6,7,"No","Yes","No","No","No","No","Yes","No","Yes","Yes","Fixed term permanent contract","","From neighbors or friends","","No",3,"Satisfied"
"79-40-96-41",2,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","meisori secondary school,  Cook","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",5000,0,1,2,3,4,0,0,0,0,0,"",9,3,6,8,"No","Yes","No","No","No","No","No","No","No","Yes","Fixed term permanent contract","","From neighbors or friends","","No",3,"Satisfied"
"79-40-96-41",3,"Others, specify","Charcoal Burning","Self-employed/own business",24,1,2,3,4,2500,0,1,2,0,0,0,0,3,0,"parents decide on how money should be spent",0,0,0,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"2","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"Neither"
"79-40-96-41",4,"Others, specify","Charcoal Burning","Self-employed/own business",12,1,2,4,4,2500,0,1,2,0,0,0,0,3,0,"parents decide on how money should be spent",0,0,0,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"dissatisfied"
"79-90-62-68",1,"Others, specify","Carpenter","Self-employed/own business",60,3,9,5,6,16000,0,1,2,0,0,0,0,0,0,"",0,2000,0,"No","Town in region",2,"No","No","No","No","Yes","No","No","Yes","No",,"5","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Satisfied"
"93-87-16-02",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Farmers","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,2,3,0,0,0,0,0,0,"",5,2,5,5,"No","No","No","Yes","Yes","No","No","Yes","No","No","Daily wage labourer","","From neighbors or friends","","No",20,"Neither"
"93-87-16-02",2,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","12","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,2,3,0,0,0,0,0,0,"",7,1,3,5,"No","No","No","Yes","No","No","No","No","No","No","Daily wage labourer","","Farmer or producer organizations or cooperatives","","No",5,"dissatisfied"
"65-31-14-31",3,"Health (nurse, doctor etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Nadima","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",20000,0,1,0,2,3,0,4,0,0,0,"",9,3,6,12,"No","No","No","No","No","No","Yes","No","Yes","Yes","Part-time contract","","Private employment/recruitment agency","","Yes",1,"dissatisfied"
"19-27-66-46",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Gran academy, watchman","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",6000,0,1,2,0,0,0,0,0,0,0,"",9,3,7,9,"No","Yes","No","No","No","No","Yes","No","No","Yes","Fixed term permanent contract","","From neighbors or friends","","No",2,"Neither"
"19-27-66-46",3,"Others, specify","Building And Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","construction works","Town or city within this district/region","Seasonal",,,,,,,,,,,,"",,,"Per day",500,0,1,2,0,0,0,0,0,0,0,"",9,3,6,7,"Yes","Yes","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",1,"Neither"
"08-44-37-94",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","farmer","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",2500,0,1,2,3,0,0,0,0,0,0,"",9,1,6,4,"No","No","No","Yes","No","No","No","No","No","No","No contract (informal)","","Farmer or producer organizations or cooperatives","","No",15,"Neither"
"08-44-37-94",2,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Farmet","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,0,2,0,3,0,0,0,0,"",9,1,4,6,"No","No","No","Yes","Yes","Yes","No","Yes","No","No","Daily wage labourer","","From neighbors or friends","","No",15,"Neither"
"08-44-37-94",3,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","local farmers","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,0,2,0,3,0,0,0,0,"",7,2,4,6,"No","No","No","Yes","Yes","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",4,"dissatisfied"
"71-04-48-02",1,"Retail trade","","Self-employed/own business",24,3,9,2,3,7000,0,1,3,2,0,0,0,0,0,"",1500,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"2","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","Yes","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"Neither"
"71-04-48-02",2,"Beauty industry (hair, skin etc)","","Self-employed/own business",6,1,5,6,10,15000,0,1,0,0,2,0,0,0,0,"",2000,3000,2000,"Yes","Town in region",1,"No","No","Yes","No","No","No","No","No","No",,"1","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","Yes","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"97-63-71-09",1,"Others, specify","Casual Labourer","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Not specific","In other rural area within or outside this district","Seasonal",,,,,,,,,,,,"",,,"Per day",300,0,1,2,3,0,0,0,0,0,0,"",4,3,6,6,"No","No","No","Yes","No","No","No","Yes","No","Yes","Daily wage labourer","","From neighbors or friends","","No",10,"Very dissatisfied"
"11-29-74-23",1,"Transport","","Self-employed/own business",1,3,9,7,4,7500,0,1,0,2,0,0,0,0,0,"",1500,0,0,"Yes","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"5","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",5,"Satisfied"
"59-89-68-30",1,"Education (teacher etc)","Charcoal Burning, Fishing","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","BOM","In other rural area within or outside this district","Seasonal",,,,,,,,,,,,"",,,"Per month",6000,0,1,2,3,0,0,0,0,0,0,"",7,2,5,8,"No","No","No","Yes","No","No","No","No","No","Yes","Volunteering","","Private employment/recruitment agency","","Yes",3,"dissatisfied"
"59-89-68-30",1,"Others, specify","Charcoal Burning, Fishing","Self-employed/own business",72,1,2,2,5,2400,0,1,2,3,0,0,0,0,0,"",0,0,0,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"6","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","health effects",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","Yes","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",3,"dissatisfied"
"59-89-68-30",2,"Retail trade","","Self-employed/own business",12,3,8,6,4,1200,0,1,2,3,0,0,0,0,0,"",3000,0,0,"No","Village in region",1,"No","No","No","No","No","No","No","No","Yes",,"1","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"dissatisfied"
"22-38-73-99",1,"Others, specify","Charcoal Burning","Self-employed/own business",12,3,3,6,8,4000,0,1,2,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","No","No","No","No","No","Yes",,"16","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",16,"Neither"
"81-45-95-70",1,"Retail trade","","Self-employed/own business",12,3,4,7,6,18000,1,2,0,0,0,0,0,0,0,"",12000,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"11","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",11,"Satisfied"
"81-14-42-85",1,"Others, specify","Charcoal Burning","Self-employed/own business",320,3,9,4,5,4000,0,1,0,2,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"30","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",30,"Neither"
"10-39-00-99",7,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Cherumbo Primary school","In other rural area within or outside this district","Permanent",50000,0,2,1,3,0,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",20,"Very satisfied"
"11-59-44-40",1,"Others, specify","Fetching Water And Firewood For Sale","Self-employed/own business",3,2,7,6,6,3000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
"27-51-81-61",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","kokwototo primary school","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",5000,0,1,0,2,0,0,0,0,0,0,"",9,3,5,8,"No","No","No","No","No","Yes","No","No","No","Yes","Volunteering","","From neighbors or friends","","Yes",3,"Satisfied"
"45-92-75-89",1,"Transport","","Self-employed/own business",12,3,5,6,10,60000,0,1,2,3,0,0,0,0,0,"",30000,0,5000,"Yes","Town in region",0,"No","Yes","Yes","Yes","No","No","No","No","No",,"1","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",1,"Satisfied"
