interview__key,s9_respondent,food_security__1,food_security__2,food_security__3,food_security__4,food_security__5,food_security__6,food_security__7,food_security__8,food_sufficent,food_sufficent2,food_sufficent3,food_sufficent4__1,food_sufficent4__2,food_sufficent4__3,food_sufficent4__4,food_sufficent4__5,food_sufficent4__6,food_sufficent4__7,food_sufficent4__8,food_sufficent4__9,food_sufficent4__10,food_sufficent4__11,food_sufficent4__12
"55-74-55-01",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"35-03-81-94",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,9,3,4,5,6,7,8,0,0,0,9,1,2
"87-29-60-32",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",0,0,12,1,3,2,4,5,6,7,8,9,10,11,12
"59-04-53-64",1,"Yes","Yes","Yes","No","Yes","No","No","Yes",0,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"82-68-38-51",1,"Yes","No","No","Yes","No","Yes","Yes","No",0,10,3,1,2,3,0,0,0,0,0,0,0,0,0
"64-96-99-21",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"36-02-93-74",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",0,0,12,1,2,3,4,7,5,6,8,9,10,11,12
"56-43-23-52",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,3,7,1,2,3,0,0,0,0,0,4,5,6,7
"42-33-55-75",1,"Yes","No","Yes","Yes","Yes","No","No","No",0,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"67-03-64-23",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"34-93-29-30",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"74-55-51-40",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"64-62-65-29",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"30-54-31-50",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"42-02-08-83",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,9,1,2,3,0,0,0,4,5,6,7,8,9
"04-71-60-91",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,10,2,0,0,0,0,1,2,0,0,0,0,0,0
"37-15-67-95",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"42-23-71-10",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,7,8,9,10,11,12,1,2,3,4,5,6
"50-11-26-74",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,2,1,2,0,0,0,0,0,0,0,0,0,0
"41-04-96-60",2,"Yes","No","Yes","No","Yes","No","Yes","No",3,5,4,1,2,3,0,0,0,0,0,0,0,0,4
"64-11-10-98",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,1,11,1,2,3,4,5,6,7,0,11,10,9,8
"57-81-30-05",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",1,0,11,1,2,3,4,5,6,7,0,8,9,10,11
"88-77-78-80",2,"Yes","Yes","Yes","No","Yes","No","Yes","No",2,2,10,3,4,5,6,7,8,9,10,0,0,1,2
"50-74-95-60",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",4,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"99-69-07-36",2,"Yes","No","No","Yes","Yes","No","No","Yes",0,8,4,1,2,4,0,0,0,0,0,0,0,0,3
"94-52-87-82",7,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,6,1,2,3,0,0,0,0,0,0,4,5,6
"36-65-12-21",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,7,8,9,10,11,12,1,2,3,4,5,6
"97-41-99-18",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"90-57-88-40",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"38-86-39-27",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"03-07-08-19",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,3,7,1,2,3,4,0,0,0,0,0,5,6,7
"72-39-10-40",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,4,3,1,2,3,0,0,0,0,0,0,0,0,0
"06-58-90-91",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"20-64-53-81",2,"Yes","Yes","Yes","No","Yes","No","No","No",7,7,5,0,0,0,1,2,3,4,5,0,0,0,0
"64-24-49-94",2,"Yes","Yes","Yes","Yes","No","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"84-08-92-59",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"80-92-01-63",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"39-04-13-87",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,3,4,5,6,7,8,9,0,0,10,1,2
"12-81-58-78",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,5,4,1,2,3,4,0,0,0,0,0,0,0,0
"07-91-23-12",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,0,1,3,2,4,5,6,7,8,9,10,0
"46-43-23-18",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,7,5,0,1,2,3,4,5,0,0,0,0,0,0
"48-70-52-60",2,"No","Yes","No","Yes","Yes","No","Yes","Yes",7,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"64-66-30-53",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,7,8,9,10,11,12,1,2,3,4,5,6
"07-19-59-75",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,2,0,0,0,0,1,2,0,0,0,0,0,0
"03-69-84-05",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,6,5,7,8,9,10,11,12
"55-07-48-89",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"84-64-87-37",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"01-15-12-42",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"99-30-86-99",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,5,3,1,2,3,0,0,0,0,0,0,0,0,0
"43-03-84-96",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"16-96-89-30",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,10,2,0,0,0,0,1,2,0,0,0,0,0,0
"26-40-62-78",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"45-82-95-63",2,"Yes","Yes","Yes","No","Yes","No","No","No",7,3,2,0,0,0,0,1,2,0,0,0,0,0,0
"19-12-89-41",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,8,4,1,2,3,0,0,0,0,0,0,0,0,4
"86-61-90-88",6,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,6,5,1,2,3,4,5,0,0,0,0,0,0,0
"01-74-93-41",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,7,6,8,9,10,11,12
"38-25-54-65",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"21-70-86-32",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"02-81-96-02",2,"No","No","No","No","No","No","Yes","Yes",0,2,10,1,2,3,4,5,6,7,0,0,8,9,10
"54-34-58-95",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,4,8,1,2,3,4,5,6,7,8,0,0,0,0
"76-19-75-88",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"66-74-73-77",2,"No","No","No","No","No","No","No","No",4,12,0,,,,,,,,,,,,
"08-37-41-83",1,"Yes","Yes","Yes","No","Yes","Yes","No","Yes",6,11,5,4,3,5,0,2,1,0,0,0,0,0,0
"68-02-84-17",4,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",3,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"75-80-31-44",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,7,8,9,10,11,12,1,2,3,4,5,6
"27-87-86-78",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,4,6,1,2,3,0,0,4,5,0,0,0,0,6
"69-86-48-74",1,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes",0,4,8,8,1,2,3,4,0,0,0,0,5,6,7
"71-45-11-71",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,0,1,2,3,5,4,6,0,0,0,0,0
"04-56-93-47",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"48-20-93-40",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,9,6,1,2,3,0,0,0,0,0,0,6,4,5
"77-28-28-65",2,"No","No","Yes","No","Yes","Yes","No","No",0,5,7,1,2,5,6,0,0,0,0,0,7,4,3
"11-74-52-10",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"15-73-69-92",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"18-25-85-30",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,1,11,1,2,3,4,5,6,7,0,8,9,10,11
"97-74-49-80",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"65-28-28-23",2,"Yes","Yes","No","Yes","Yes","No","Yes","No",3,6,5,2,3,4,5,0,0,0,0,0,0,0,1
"60-02-55-31",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,0,0,1,2,3,4,5,6,7,8,9,10
"82-11-02-31",6,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,0,,,,,,,,,,,,
"57-80-52-25",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,4,0,1,2,3,4,0,0,0,0,0,0,0
"72-15-05-10",2,"No","Yes","Yes","No","Yes","Yes","No","No",2,8,4,0,1,2,3,4,0,0,0,0,0,0,0
"74-51-85-05",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,5,4
"86-09-61-31",3,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"93-25-93-51",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"46-18-65-43",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,12,1,2,3,4,5,6,7,8,9,10,11,12
"04-39-31-02",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,7,5,1,2,5,0,0,0,0,0,0,0,3,4
"95-71-10-81",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,9,6,3,4,5,0,1,2,0,0,0,0,0,6
"12-15-65-08",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"44-29-85-16",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,4,1,2,0,0,0,0,0,0,0,4,3,0
"71-69-40-35",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,2,9,1,2,3,0,0,0,4,5,6,7,8,9
"06-79-89-11",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"21-46-83-44",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"53-46-63-99",2,"Yes","No","No","No","Yes","No","No","Yes",0,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"92-47-39-90",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"48-13-13-53",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,3,8,1,2,3,0,0,0,0,4,5,6,7,8
"22-45-98-08",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,9,1,2,3,0,0,0,4,5,6,7,8,9
"05-13-82-78",2,"Yes","No","No","No","Yes","No","No","No",0,8,4,1,2,3,0,0,0,0,0,0,0,0,4
"38-34-24-20",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,3,8,1,2,3,4,0,0,0,0,5,6,7,8
"95-32-48-88",1,"Yes","No","No","No","No","No","No","Yes",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"38-26-85-56",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,3,7,1,2,3,0,0,0,0,0,4,5,6,7
"14-26-58-26",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"98-72-74-27",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,1,2,3,4,0,0,5,6,7,8,9,10
"71-71-39-84",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,6,1,2,3,0,0,0,0,0,0,4,5,6
"22-94-31-61",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"76-87-83-96",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"76-33-66-65",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,9,3,0,0,0,1,2,3,0,0,0,0,0,0
"20-69-31-32",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,4,1,2,4,0,0,0,3,0,0,0,0,0
"32-73-67-08",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,1,2,3,4,5,6,7,0,0,8,9,10
"52-15-60-99",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,2,7,1,2,3,4,5,6,0,0,0,0,0,7
"82-73-01-57",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,6,7,8,9,10,11,0,1,2,3,4,5
"89-62-46-70",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,9,8,10,11,12
"54-18-77-83",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"54-86-93-60",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,6,5,7,8,9,10,11,12
"33-07-96-51",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,7,6,1,2,3,6,0,0,0,0,0,0,4,5
"10-60-87-78",5,"No","No","No","No","No","No","No","No",4,12,0,,,,,,,,,,,,
"60-37-22-12",2,"No","No","No","No","No","No","Yes","No",3,5,4,1,2,0,0,0,0,0,0,0,4,0,3
"65-07-81-76",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,2,4,1,2,3,0,0,0,0,0,0,0,4,0
"94-01-94-60",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"26-94-35-48",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,2,9,1,2,3,0,0,0,4,5,6,7,8,9
"34-70-02-31",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,1,2,3,4,5,6,7,8,9,10,0,0
"04-31-65-65",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"95-85-00-75",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,1,11,1,2,3,4,5,6,7,0,8,9,10,11
"41-04-08-56",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,3,8,1,2,3,4,5,0,0,0,0,6,7,8
"36-17-00-87",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,1,11,1,2,3,4,5,6,7,0,8,9,10,11
"05-33-40-10",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"27-67-11-74",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,7,5,2,5,1,4,3,0,0,0,0,0,0,0
"42-16-66-43",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,6,1,2,3,0,0,0,0,0,0,4,5,6
"07-13-95-29",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,10,2,0,0,0,0,1,2,0,0,0,0,0,0
"96-93-55-42",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"35-46-21-62",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,7,5,6,8,9,10,11,12
"40-51-79-00",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,12,0,,,,,,,,,,,,
"80-05-91-55",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,5,3,0,0,0,1,2,3,0,0,0,0,0,0
"59-22-24-47",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,4,8,8,6,5,4,3,2,7,0,0,0,0,1
"78-46-05-26",7,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"01-54-87-19",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,9,6,1,2,3,4,0,5,6,0,0,0,0,0
"64-06-48-62",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"21-65-85-03",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,5,0,0,1,3,2,4,5,0,0,0,0,0
"03-81-70-83",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",3,9,3,0,0,0,0,1,2,3,0,0,0,0,0
"22-43-82-01",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"40-89-32-79",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,4,1,2,3,4,0,0,0,0,0,0,0,0
"94-65-34-20",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,3,7,1,2,3,0,0,0,0,0,4,5,6,7
"17-73-42-21",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,2,9,1,2,3,0,0,0,4,5,6,7,8,9
"86-29-59-93",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"88-87-27-22",2,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes",0,6,6,6,1,2,3,4,5,0,0,0,0,0,0
"17-95-26-62",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"86-23-74-18",2,"Yes","Yes","Yes","No","Yes","No","No","No",0,12,0,,,,,,,,,,,,
"69-47-17-72",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,1,11,1,2,3,4,5,6,7,0,8,9,10,11
"77-46-09-31",2,"Yes","Yes","Yes","No","No","No","No","No",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"97-62-36-16",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,6,6,1,2,3,0,0,4,5,0,0,0,0,6
"39-46-61-12",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,2,1,2,0,0,0,0,0,0,0,0,0,0
"51-78-77-10",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"95-19-67-91",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,7,3,1,2,3,0,0,0,0,0,0,0,0,0
"90-10-35-11",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",9,11,1,0,0,0,0,0,1,0,0,0,0,0,0
"43-53-25-48",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,9,1,2,3,0,4,5,6,0,7,8,9,0
"91-87-02-88",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,1,11,1,2,3,4,5,6,7,0,11,10,9,8
"54-62-08-69",2,"Yes","No","No","No","Yes","Yes","No","Yes",3,10,5,1,2,3,0,0,0,0,0,0,0,4,5
"37-56-30-78",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"08-23-42-65",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,1,2,3,4,5,6,7,0,0,8,9,10
"59-85-68-42",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",5,5,2,1,2,0,0,0,0,0,0,0,0,0,0
"84-09-48-58",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,1,2,3,4,5,0,0,0,0,0,6,0
"75-58-20-42",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,5,8,1,2,3,0,0,5,4,0,0,8,7,6
"00-68-70-04",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,7,8,9,10,11,0,1,2,3,4,5,6
"51-54-98-03",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"90-58-96-49",2,"No","No","No","No","No","No","No","No",0,11,1,0,0,0,0,1,0,0,0,0,0,0,0
"07-07-62-62",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",2,7,5,0,0,1,2,3,4,5,0,0,0,0,0
"26-08-54-15",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"98-80-86-00",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"19-36-93-83",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"39-74-73-78",2,"Yes","Yes","Yes","No","Yes","No","No","No",7,7,5,0,0,0,0,0,1,2,3,4,5,0,0
"73-63-00-42",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,7,5,2,1,3,4,5,0,0,0,0,0,0,0
"15-80-74-06",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,7,5,0,5,1,4,2,3,0,0,0,0,0,0
"40-74-32-61",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,4,8,1,2,3,4,5,0,0,0,0,6,7,8
"95-10-30-55",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,3,9,1,2,3,4,5,6,7,8,9,0,0,0
"93-89-51-75",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"75-95-38-57",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,3,7,1,2,3,0,0,0,0,0,4,5,6,7
"34-96-82-10",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"90-41-75-26",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"93-64-37-20",2,"No","No","No","No","No","No","No","No",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"91-66-07-16",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,8,3,2,3,0,0,0,0,0,0,0,0,0,1
"60-51-83-59",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,5,7,1,2,3,4,5,0,0,0,0,0,6,7
"76-32-07-05",5,"No","No","No","No","No","No","No","No",0,2,10,1,2,3,4,0,0,5,6,7,8,9,10
"16-40-92-10",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",3,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"24-75-24-45",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,3,9,2,1,3,4,5,6,7,8,9,0,0,0
"93-05-25-38",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"59-77-15-06",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,4,7,1,2,3,0,0,0,0,0,4,5,6,7
"43-11-20-48",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,5,7,1,2,3,4,0,0,0,0,0,5,6,7
"38-02-62-89",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"21-01-77-10",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,8,7,1,2,6,7,0,0,0,0,0,5,4,3
"81-78-91-05",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,8,7,1,2,3,4,0,0,0,0,0,5,6,7
"47-09-64-37",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"34-25-65-08",2,"Yes","Yes","No","Yes","Yes","Yes","Yes","Yes",3,8,6,1,3,2,4,5,6,0,0,0,0,0,0
"86-44-30-89",2,"No","No","No","No","No","No","No","No",3,12,0,,,,,,,,,,,,
"74-03-89-65",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"56-65-93-48",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"66-39-11-55",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,8,5,1,2,3,0,0,0,0,0,0,0,4,5
