interview__key,r_members__id,lbr13,Ibr13_1,Ibr13_2,Ibr13_3,Ibr13_4,Ibr13_5,Ibr13_6,Ibr13_8,Ibr13_9,years_exp_crp,Ibr13_10,Ibr13_11,Ibr13_12,Ibr13_13,years_exp_liv,onfarm_main_use__1,onfarm_main_use__2,onfarm_main_use__3,onfarm_main_use__4,onfarm_main_use__5,onfarm_main_use__6,onfarm_main_use__7,onfarm_main_use__96,onfarm_main_use_oth
"34-24-20-27",1,"Yes",1,1,1,1,1,1,1,1,2,9,3,7,7,10,0,1,0,0,0,0,0,0,""
"13-99-53-09",1,"Yes",1,1,4,7,7,1,5,8,8,9,3,7,8,15,0,1,2,0,0,0,0,0,""
"62-74-89-68",1,"Yes",0,0,,,4,0,6,2,20,4,3,2,1,40,0,1,0,0,0,0,0,0,""
"62-74-89-68",2,"Yes",0,0,,,1,0,2,1,3,4,3,7,8,3,0,1,0,0,0,0,0,0,""
"62-74-89-68",3,"Yes",0,0,,,4,1,6,2,3,4,3,7,1,3,0,1,0,0,0,0,0,0,""
"10-78-86-05",1,"Yes",0,0,,,0,0,,,0,9,3,7,4,10,0,1,2,3,0,0,0,0,""
"10-78-86-05",2,"Yes",0,0,,,0,0,,,0,2,1,7,2,5,0,1,2,3,0,0,0,0,""
"10-78-86-05",3,"Yes",0,0,,,0,0,,,0,3,1,7,4,4,0,1,2,0,0,0,0,0,""
"58-17-83-09",1,"Yes",0,0,,,5,1,4,4,5,8,2,7,8,10,3,1,2,0,0,0,0,0,""
"86-94-71-57",1,"Yes",0,0,,,4,0,6,4,20,9,3,7,3,20,0,1,2,3,0,0,0,0,""
"86-94-71-57",2,"Yes",0,0,,,4,0,5,4,20,9,3,7,3,20,0,1,2,3,0,0,0,0,""
"86-94-71-57",4,"Yes",0,0,,,4,0,1,5,0,9,3,2,4,0,0,1,2,0,0,0,0,3,"grandparents decide on how money should be spent"
"86-94-71-57",5,"Yes",0,0,,,4,0,1,5,0,9,0,2,2,0,0,1,2,0,0,0,0,3,"grandparents decide on how money should be spent"
"13-61-09-88",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"33-63-66-86",1,"Yes",0,0,,,0,0,,,20,4,3,5,1,35,0,2,1,0,0,0,0,0,""
"33-63-66-86",3,"Yes",0,0,,,0,0,,,10,2,1,3,1,13,0,2,1,0,0,0,0,0,""
"33-63-66-86",5,"Yes",0,0,,,0,0,,,5,4,3,7,2,7,0,2,1,0,0,0,0,0,""
"31-45-42-89",1,"Yes",0,1,1,1,4,0,5,5,10,9,3,7,4,20,0,1,0,0,0,0,0,0,""
"53-01-20-30",1,"Yes",0,1,1,1,5,1,2,1,20,9,3,1,2,25,0,1,2,0,0,0,0,0,""
"13-52-61-75",1,"Yes",1,0,6,7,4,0,2,5,11,9,3,7,2,14,4,1,2,3,0,0,0,0,""
"13-52-61-75",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"13-52-61-75",3,"Yes",1,0,4,4,4,0,3,5,1,0,3,5,3,0,1,0,0,0,0,0,2,0,""
"64-05-06-14",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"78-32-01-29",1,"Yes",1,1,5,4,2,1,5,4,10,8,3,7,8,20,0,1,0,2,0,0,0,0,""
"33-80-34-20",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"10-62-40-22",1,"Yes",0,0,,,0,0,,,0,9,3,6,8,5,0,1,2,0,0,0,0,0,""
"82-40-44-86",1,"Yes",0,0,,,5,1,2,3,20,9,3,3,3,20,0,1,2,0,0,0,0,0,""
"82-40-44-86",2,"Yes",0,0,,,5,1,5,5,15,9,3,7,6,15,0,1,2,0,0,0,0,0,""
"82-40-44-86",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"82-40-44-86",4,"Yes",0,0,,,5,1,7,4,3,9,3,7,4,5,0,1,0,0,0,0,0,0,""
"82-40-44-86",5,"Yes",0,0,,,5,1,5,3,2,9,3,7,2,5,0,1,0,0,0,0,0,0,""
"52-02-93-49",1,"Yes",0,0,,,0,0,,,0,9,3,6,8,10,0,1,2,0,0,0,0,0,""
"52-02-93-49",9,"Yes",0,0,,,0,0,,,0,9,3,7,8,4,0,1,2,3,0,0,0,0,""
"32-71-99-16",1,"Yes",0,0,,,9,0,1,4,30,9,3,2,4,30,0,1,2,3,0,0,0,0,""
"32-71-99-16",2,"Yes",0,0,,,9,0,2,5,30,9,3,2,4,30,0,2,0,0,1,0,0,0,""
"32-71-99-16",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"91-09-88-25",1,"Yes",0,0,,,0,0,,,50,5,0,2,1,50,0,1,0,2,0,0,0,0,""
"53-58-51-62",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"95-92-63-73",2,"Yes",0,0,,,9,3,7,6,30,8,1,4,5,30,0,1,2,3,4,0,0,0,""
"06-17-24-58",1,"Yes",1,0,1,1,3,0,2,4,20,9,3,7,5,25,0,1,0,0,0,0,0,0,""
"23-78-50-31",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"20-84-25-59",1,"Yes",0,0,,,0,0,,,3,9,3,7,4,5,0,1,2,3,0,0,0,0,""
"20-84-25-59",2,"Yes",0,0,,,0,0,,,3,9,3,7,4,15,0,1,2,3,0,0,0,0,""
"97-31-09-83",1,"Yes",0,0,,,8,2,4,4,20,9,3,3,8,30,0,1,2,3,0,0,0,0,""
"97-31-09-83",2,"Yes",0,0,,,7,1,4,4,15,8,2,4,5,15,0,1,2,3,0,0,0,0,""
"56-22-99-66",1,"Yes",0,0,,,2,0,1,3,20,9,3,1,2,20,0,1,2,3,0,0,0,0,""
"56-22-99-66",2,"Yes",0,0,,,2,0,7,4,15,9,3,7,4,20,0,2,1,3,0,0,0,0,""
"56-22-99-66",4,"Yes",0,0,,,2,0,7,2,2,9,3,7,2,2,0,2,1,3,0,0,0,0,""
"89-05-59-72",1,"Yes",0,0,,,4,0,7,4,15,0,0,,,20,0,1,0,2,0,0,0,0,""
"50-93-16-91",1,"Yes",0,0,,,3,0,2,3,10,2,1,2,1,10,0,1,2,4,3,0,0,0,""
"50-93-16-91",2,"Yes",0,0,,,5,0,2,3,10,9,3,7,2,10,0,1,3,2,0,0,0,0,""
"50-93-16-91",3,"Yes",0,0,,,3,1,2,3,2,3,2,5,6,2,0,1,2,3,0,0,0,0,""
"89-68-31-84",1,"Yes",3,0,4,6,1,0,7,6,2,0,0,,,2,0,1,0,0,0,0,0,2,"Clothing,  Rent"
"89-68-31-84",2,"Yes",4,0,4,8,7,1,4,8,2,0,0,,,0,0,1,0,2,0,0,0,3,"Clothing,  pay rent"
"33-93-90-01",1,"Yes",0,0,,,3,0,3,1,20,9,3,7,2,20,0,1,2,4,3,0,0,0,""
"33-93-90-01",2,"Yes",0,0,,,3,0,2,3,20,9,2,3,2,20,0,1,0,2,3,0,0,0,""
"33-93-90-01",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"33-93-90-01",4,"Yes",0,0,,,0,0,,,2,5,1,2,1,3,0,1,0,2,0,0,0,0,""
"00-04-89-61",1,"Yes",4,0,1,1,5,0,3,4,10,9,3,4,4,30,0,1,2,3,0,0,0,0,""
"98-42-90-09",1,"Yes",0,0,,,5,1,7,5,40,0,0,,,30,0,1,0,0,0,0,0,0,""
"55-74-55-01",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"55-74-55-01",2,"Yes",0,0,,,3,0,2,1,10,9,3,7,3,10,0,1,2,3,4,0,0,0,""
"35-03-81-94",1,"Yes",3,0,6,8,8,0,6,8,10,9,3,7,8,5,0,1,2,0,0,0,0,0,""
"87-29-60-32",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"87-29-60-32",2,"Yes",0,0,,,0,0,,,2,9,3,7,3,2,0,0,1,0,0,0,0,0,""
"59-04-53-64",1,"Yes",0,0,,,0,0,,,10,9,3,7,2,10,0,1,2,3,0,0,0,0,""
"59-04-53-64",5,"No",,,,,,,,,,,,,,,,,,,,,,,""
"82-68-38-51",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"36-02-93-74",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"36-02-93-74",2,"Yes",0,0,,,4,0,3,4,30,9,3,7,3,30,0,2,1,0,0,0,0,0,""
"36-02-93-74",5,"Yes",0,0,,,0,0,,,0,2,1,7,3,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"56-43-23-52",1,"Yes",0,0,,,4,0,6,4,10,4,3,7,2,25,0,1,0,2,0,0,0,0,""
"56-43-23-52",2,"Yes",0,0,,,4,0,7,4,8,2,3,3,2,8,0,1,0,2,0,0,0,0,""
"56-43-23-52",3,"Yes",0,0,,,4,0,7,4,4,3,1,3,2,5,0,1,0,2,0,0,0,0,""
"56-43-23-52",4,"Yes",0,0,,,4,3,6,4,3,3,2,3,3,3,0,1,0,2,0,0,0,0,""
"42-33-55-75",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"67-03-64-23",1,"Yes",1,1,3,4,3,1,4,5,12,8,3,7,4,20,0,1,0,2,0,0,0,0,""
"67-03-64-23",2,"Yes",1,1,3,4,2,1,4,3,12,8,1,7,8,15,0,1,0,2,0,0,0,0,""
"34-93-29-30",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"64-62-65-29",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"64-62-65-29",2,"Yes",0,0,,,4,0,4,5,20,2,1,2,3,3,0,2,1,3,0,0,0,0,""
"30-54-31-50",1,"Yes",2,0,5,4,2,1,5,5,10,8,3,5,5,20,0,1,2,3,0,0,0,0,""
"42-02-08-83",1,"Yes",0,0,,,3,0,6,4,15,1,0,7,1,25,0,1,0,2,0,0,0,0,""
"04-71-60-91",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"04-71-60-91",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"37-15-67-95",1,"Yes",1,1,4,2,3,2,5,4,10,8,3,3,4,10,0,1,2,3,0,0,0,0,""
"37-15-67-95",2,"Yes",1,1,3,4,3,1,3,5,10,8,3,7,5,10,0,1,2,3,0,0,0,0,""
"42-23-71-10",2,"Yes",0,0,,,0,0,,,5,9,3,7,2,20,0,1,2,3,0,0,0,0,""
"50-11-26-74",1,"Yes",0,0,,,6,1,2,4,25,9,3,7,3,30,0,1,2,0,0,0,0,0,""
"50-11-26-74",2,"Yes",0,0,,,5,1,5,4,20,9,3,6,4,20,0,1,2,0,0,0,0,0,""
"50-11-26-74",3,"Yes",0,0,,,5,1,4,3,2,8,2,4,2,1,0,1,0,0,0,0,0,0,""
"41-04-96-60",1,"Yes",1,0,1,1,4,1,3,4,10,8,2,5,8,10,0,1,0,2,0,0,0,0,""
"64-11-10-98",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"57-81-30-05",1,"Yes",0,1,1,1,3,0,5,3,4,9,3,7,4,20,0,1,0,0,0,0,0,0,""
"88-77-78-80",1,"Yes",0,0,,,3,1,3,4,11,8,3,5,4,11,0,1,2,3,0,0,0,0,""
"50-74-95-60",1,"Yes",4,2,5,6,4,2,2,4,15,2,1,3,1,15,0,2,1,4,3,0,0,0,""
"50-74-95-60",2,"Yes",4,2,4,4,4,0,4,3,10,6,2,3,3,10,0,2,1,4,3,0,0,0,""
"99-69-07-36",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"94-52-87-82",1,"Yes",0,0,,,3,0,5,2,15,4,3,7,2,35,0,2,1,0,0,0,0,0,""
"94-52-87-82",2,"Yes",0,0,,,3,0,6,2,20,4,3,7,1,30,0,2,1,0,0,0,0,0,""
"94-52-87-82",3,"Yes",0,0,,,1,0,3,2,10,2,1,7,1,15,0,1,2,0,0,0,0,0,""
"94-52-87-82",4,"Yes",0,0,,,2,0,3,1,10,4,3,7,8,13,0,2,1,0,0,0,0,0,""
"94-52-87-82",5,"Yes",0,0,,,1,0,2,1,5,1,1,7,1,10,0,1,2,0,0,0,0,0,""
"94-52-87-82",7,"Yes",0,0,,,2,0,3,2,2,4,3,7,1,3,0,1,2,0,0,0,0,0,""
"36-65-12-21",2,"Yes",3,0,7,4,3,0,7,4,2,0,0,,,0,0,1,2,3,0,0,0,0,""
"90-57-88-40",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"38-86-39-27",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,25,0,1,0,0,0,0,0,0,""
"38-86-39-27",2,"Yes",0,0,,,0,0,,,0,9,3,7,8,10,0,1,0,0,0,0,0,0,""
"03-07-08-19",1,"Yes",0,0,,,3,0,7,4,20,4,3,7,4,26,0,1,0,2,0,0,0,0,""
"03-07-08-19",2,"Yes",0,0,,,3,0,6,4,10,4,3,7,2,20,0,1,0,0,0,0,0,0,""
"03-07-08-19",3,"Yes",0,0,,,3,0,6,2,3,4,3,7,1,3,0,1,0,0,0,0,0,0,""
"03-07-08-19",4,"Yes",0,0,,,1,0,2,1,1,4,3,7,8,1,0,1,0,0,0,0,0,0,""
"72-39-10-40",1,"Yes",0,0,,,7,1,7,3,23,9,3,7,4,23,0,1,0,0,0,0,0,0,""
"72-39-10-40",2,"Yes",0,0,,,5,1,7,3,25,9,3,6,3,30,0,1,2,0,0,0,0,0,""
"72-39-10-40",3,"Yes",0,0,,,0,0,,,2,9,3,7,7,3,0,1,0,0,0,0,0,0,""
"72-39-10-40",4,"Yes",0,0,,,5,1,3,4,2,9,3,7,2,2,0,1,0,0,0,0,0,0,""
"06-58-90-91",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,3,0,1,0,2,0,0,0,0,""
"20-64-53-81",1,"Yes",0,0,,,3,1,3,3,35,8,3,7,4,40,0,1,2,3,0,0,0,0,""
"20-64-53-81",2,"Yes",0,0,,,3,1,3,2,30,8,3,3,2,30,0,1,2,3,0,0,0,0,""
"64-24-49-94",1,"Yes",2,0,5,5,2,0,5,4,15,8,3,7,6,20,1,2,3,4,0,0,0,0,""
"84-08-92-59",1,"Yes",0,0,,,4,1,2,5,30,8,3,7,12,30,0,1,2,3,0,0,0,0,""
"84-08-92-59",2,"Yes",0,0,,,3,1,4,4,20,8,3,7,3,20,0,1,2,3,0,0,0,0,""
"80-92-01-63",1,"Yes",0,0,,,5,0,7,3,5,0,0,,,0,0,1,0,0,0,0,0,0,""
"12-81-58-78",1,"Yes",0,0,,,5,2,7,3,5,9,3,7,5,8,0,1,2,0,0,0,0,0,""
"12-81-58-78",2,"Yes",0,0,,,5,2,5,3,5,9,3,7,4,5,0,1,2,0,0,0,0,0,""
"46-43-23-18",1,"Yes",0,0,,,0,0,,,5,9,3,7,3,15,0,1,2,3,0,0,0,0,""
"46-43-23-18",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"48-70-52-60",1,"Yes",9,1,5,6,9,1,5,6,20,9,3,7,2,20,0,1,2,3,4,0,0,0,""
"48-70-52-60",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"64-66-30-53",1,"Yes",0,0,,,0,0,,,30,9,3,7,4,50,0,1,2,3,0,0,0,0,""
"07-19-59-75",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"07-19-59-75",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"03-69-84-05",1,"Yes",0,0,,,9,0,6,7,20,9,3,7,4,20,0,2,1,0,0,0,0,0,""
"03-69-84-05",2,"Yes",0,0,,,9,3,2,5,15,9,3,7,4,15,0,1,2,0,0,0,0,0,""
"03-69-84-05",3,"Yes",0,0,,,9,0,5,6,0,9,3,7,4,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"03-69-84-05",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"03-69-84-05",5,"Yes",0,0,,,9,0,4,6,0,9,2,7,4,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"03-69-84-05",6,"Yes",0,0,,,4,0,4,6,0,2,2,7,5,0,0,2,1,0,0,0,0,3,"parents decide on how money should be spent"
"03-69-84-05",7,"Yes",0,0,,,0,0,,,0,9,3,2,6,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"03-69-84-05",10,"No",,,,,,,,,,,,,,,,,,,,,,,""
"55-07-48-89",1,"Yes",4,0,4,5,3,0,5,5,5,1,1,2,4,1,0,2,1,3,0,0,0,0,""
"55-07-48-89",2,"Yes",3,0,4,8,3,0,2,8,3,2,2,2,8,1,0,1,2,3,0,0,0,0,""
"84-64-87-37",1,"Yes",0,0,,,0,0,,,0,9,3,7,9,15,0,1,0,2,0,0,0,0,""
"01-15-12-42",1,"Yes",0,0,,,2,1,5,3,10,8,3,7,5,15,0,1,2,3,0,0,0,0,""
"01-15-12-42",2,"Yes",1,1,5,4,2,1,5,5,10,8,3,7,8,10,0,1,2,3,0,0,0,0,""
"99-30-86-99",1,"Yes",0,0,,,4,1,7,4,10,9,3,7,4,22,0,1,0,0,0,0,0,0,""
"43-03-84-96",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"43-03-84-96",2,"Yes",0,0,,,0,0,,,5,9,3,7,3,5,0,1,2,0,0,0,0,0,""
"43-03-84-96",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"16-96-89-30",1,"Yes",3,0,6,5,3,0,6,5,30,9,3,6,8,30,0,2,1,3,4,0,0,0,""
"16-96-89-30",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"26-40-62-78",1,"Yes",0,0,,,9,3,7,8,15,0,0,,,0,0,1,0,0,0,0,0,0,""
"26-40-62-78",2,"Yes",0,0,,,9,3,7,8,8,0,0,,,0,0,1,0,0,0,0,0,0,""
"45-82-95-63",1,"Yes",9,0,5,6,9,0,5,6,3,9,3,7,3,3,0,1,0,0,0,0,0,2,"purchasing farm inputs and renting out land"
"45-82-95-63",2,"Yes",9,3,6,6,9,3,6,6,1,9,3,7,3,1,0,1,0,0,0,0,0,2,"purchasing farm inputs and renting out land"
"19-12-89-41",1,"Yes",4,0,7,8,4,3,7,8,30,9,3,7,8,20,0,2,1,0,0,0,0,0,""
"19-12-89-41",2,"Yes",4,3,7,8,0,3,7,8,30,9,3,7,8,20,0,1,2,0,0,0,0,0,""
"86-61-90-88",3,"Yes",9,0,6,8,9,0,6,8,2,9,3,7,2,2,0,1,2,0,0,0,0,3,"renting out farm land, buying livestock"
"86-61-90-88",5,"No",,,,,,,,,,,,,,,,,,,,,,,""
"86-61-90-88",6,"Yes",9,0,3,5,9,0,3,5,0,9,3,7,2,0,0,1,2,0,0,0,0,0,""
"01-74-93-41",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"01-74-93-41",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"38-25-54-65",1,"Yes",0,0,,,0,0,,,2,8,3,7,12,8,0,1,0,2,0,0,0,0,""
"02-81-96-02",1,"Yes",4,0,7,2,0,0,,,3,9,3,7,2,2,0,1,2,0,0,0,0,0,""
"02-81-96-02",2,"Yes",4,0,4,5,0,0,,,2,9,3,7,2,3,0,1,0,0,0,0,0,0,""
"54-34-58-95",1,"Yes",0,0,,,0,0,,,0,1,1,2,2,10,0,1,2,3,4,0,0,0,""
"76-19-75-88",1,"Yes",0,0,,,6,1,4,4,4,8,2,5,8,10,0,1,3,2,0,0,0,0,""
"76-19-75-88",2,"Yes",0,0,,,6,1,3,4,5,9,1,5,7,5,0,1,3,2,0,0,0,0,""
"66-74-73-77",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"66-74-73-77",2,"Yes",0,0,,,4,1,4,4,8,8,2,5,8,8,0,1,0,0,0,0,0,0,""
"08-37-41-83",1,"Yes",0,0,,,3,0,2,6,15,0,0,,,10,0,1,2,3,4,0,0,0,""
"08-37-41-83",2,"Yes",0,0,,,0,0,,,15,9,2,7,5,20,0,1,3,2,4,0,0,0,""
"68-02-84-17",1,"Yes",4,2,4,6,3,2,5,4,10,3,1,1,2,15,0,2,1,3,0,0,0,0,""
"68-02-84-17",2,"Yes",4,0,2,2,3,0,1,2,6,2,1,2,2,5,0,3,1,2,0,0,0,0,""
"68-02-84-17",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"68-02-84-17",4,"Yes",4,0,4,6,3,0,2,4,3,2,1,2,3,2,0,3,1,2,4,0,0,0,""
"68-02-84-17",5,"Yes",4,2,5,4,4,2,2,8,2,0,1,1,3,4,0,0,0,2,1,0,3,0,""
"75-80-31-44",1,"Yes",3,0,7,4,0,0,,,11,9,3,7,4,13,0,1,2,3,0,0,0,0,""
"75-80-31-44",2,"Yes",3,0,7,5,0,0,,,10,9,3,7,4,10,0,1,2,3,0,0,0,0,""
"75-80-31-44",6,"Yes",3,0,7,6,0,0,,,2,9,3,7,4,2,0,1,2,3,0,0,0,0,""
"27-87-86-78",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"69-86-48-74",1,"Yes",4,0,3,7,0,0,,,5,9,3,7,6,2,0,2,1,0,0,0,0,0,""
"71-45-11-71",1,"Yes",4,0,6,11,4,0,6,11,15,9,3,7,1,15,0,1,2,3,4,0,0,0,""
"71-45-11-71",2,"Yes",4,3,2,4,9,0,2,4,7,9,3,5,8,7,0,1,2,3,4,0,0,0,""
"04-56-93-47",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,20,0,1,0,0,0,0,0,0,""
"48-20-93-40",1,"Yes",2,0,1,1,3,0,3,2,25,9,3,5,1,25,0,1,2,3,4,0,0,0,""
"48-20-93-40",2,"Yes",2,0,1,2,3,0,2,3,25,5,2,3,1,25,0,1,2,3,4,0,0,0,""
"48-20-93-40",3,"Yes",1,0,2,1,3,1,2,4,5,3,1,2,3,5,0,0,0,0,0,0,0,1,"not receiving any income"
"48-20-93-40",4,"Yes",2,0,1,1,2,1,2,2,2,3,1,2,2,2,0,0,0,0,0,0,0,1,"Parents control use of  income"
"48-20-93-40",5,"Yes",1,0,1,1,2,1,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,1,"parents controls use of income"
"77-28-28-65",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,20,0,1,0,2,0,0,0,0,""
"11-74-52-10",1,"Yes",0,0,,,4,1,2,6,22,8,3,7,8,30,0,1,0,2,0,0,0,0,""
"11-74-52-10",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"15-73-69-92",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"18-25-85-30",1,"Yes",0,0,,,0,0,,,20,9,3,7,4,30,0,1,2,0,0,0,0,0,""
"97-74-49-80",1,"Yes",0,0,,,2,0,5,5,0,8,3,7,12,15,0,1,2,3,0,0,0,0,""
"65-28-28-23",1,"Yes",9,0,6,4,9,0,6,4,10,9,3,7,2,20,0,1,2,0,0,0,0,3,"clothing"
"65-28-28-23",2,"Yes",9,0,6,6,9,0,6,6,10,9,3,7,2,10,0,1,2,0,0,0,0,3,"clothing"
"65-28-28-23",4,"Yes",9,0,2,8,9,0,2,8,0,9,3,2,2,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"60-02-55-31",1,"Yes",0,0,,,0,0,,,0,9,3,7,6,10,0,1,2,0,0,0,0,0,""
"57-80-52-25",1,"Yes",4,0,3,5,4,0,3,5,10,9,3,7,4,10,0,1,4,2,3,0,0,0,""
"72-15-05-10",1,"Yes",0,0,,,4,0,5,5,20,9,3,7,1,5,3,1,2,4,0,5,0,0,""
"72-15-05-10",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"74-51-85-05",1,"Yes",0,0,,,0,0,,,0,8,3,7,12,20,0,1,0,2,0,0,0,0,""
"86-09-61-31",2,"Yes",0,0,,,3,2,6,5,15,8,3,7,6,15,0,1,2,3,0,0,0,0,""
"93-25-93-51",1,"Yes",0,0,,,3,2,5,4,10,8,3,7,5,20,0,1,2,3,0,0,0,0,""
"46-18-65-43",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"04-39-31-02",1,"Yes",0,0,,,4,0,3,6,10,9,3,7,3,10,0,1,2,3,0,0,0,0,""
"04-39-31-02",2,"Yes",0,0,,,4,0,2,3,10,9,3,2,1,10,0,1,2,3,4,0,0,0,""
"95-71-10-81",2,"Yes",7,0,4,5,7,0,4,5,10,9,3,7,2,10,0,1,0,2,3,0,0,0,""
"95-71-10-81",3,"Yes",5,0,1,3,5,0,1,3,2,9,1,2,1,2,0,1,0,2,0,0,0,0,""
"95-71-10-81",4,"Yes",5,0,3,3,5,0,3,3,10,9,3,3,3,10,0,1,0,3,2,0,0,0,""
"44-29-85-16",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"71-69-40-35",1,"Yes",0,0,,,4,0,3,1,10,4,3,5,1,40,0,1,0,0,0,0,0,0,""
"71-69-40-35",6,"Yes",0,0,,,4,0,7,4,10,4,3,7,2,18,0,1,0,0,0,0,0,0,""
"06-79-89-11",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,20,0,1,0,2,0,0,0,0,""
"06-79-89-11",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"53-46-63-99",1,"Yes",0,0,,,5,0,2,4,5,9,3,5,8,35,0,1,2,3,0,0,0,0,""
"92-47-39-90",1,"Yes",0,0,,,0,0,,,20,8,3,7,5,20,0,1,3,2,0,0,0,0,""
"48-13-13-53",1,"Yes",0,0,,,4,0,6,2,20,4,3,7,1,30,2,1,3,4,0,0,0,0,""
"48-13-13-53",2,"Yes",0,0,,,4,0,6,2,20,4,3,7,1,25,2,1,3,4,0,0,0,0,""
"48-13-13-53",3,"Yes",0,0,,,4,3,2,3,5,4,3,2,1,6,4,1,2,3,0,0,0,0,""
"48-13-13-53",4,"Yes",0,0,,,4,0,2,3,2,4,3,7,1,2,4,1,2,3,0,0,0,0,""
"48-13-13-53",9,"Yes",0,0,,,4,0,2,2,1,4,3,7,1,1,4,1,2,3,0,0,0,0,""
"48-13-13-53",10,"Yes",0,0,,,4,3,7,7,8,7,3,7,2,8,3,1,2,4,0,0,0,0,""
"05-13-82-78",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"38-34-24-20",1,"Yes",0,0,,,3,0,7,2,10,4,3,7,2,20,0,1,0,0,0,0,0,0,""
"38-34-24-20",2,"Yes",0,0,,,3,0,7,2,10,4,3,7,2,10,0,1,0,2,0,0,0,0,""
"95-32-48-88",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"38-26-85-56",1,"Yes",0,0,,,4,0,7,4,10,4,3,7,2,35,0,1,0,2,0,0,0,0,""
"38-26-85-56",2,"Yes",0,0,,,3,0,7,1,5,4,3,7,1,20,2,1,0,0,0,0,0,0,""
"14-26-58-26",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,4,0,1,0,0,0,0,0,0,""
"71-71-39-84",1,"Yes",0,0,,,4,0,7,4,10,4,3,7,1,20,1,2,0,3,0,0,0,0,""
"71-71-39-84",2,"Yes",0,0,,,4,0,7,4,8,4,3,7,2,10,1,2,0,3,0,0,0,0,""
"22-94-31-61",1,"Yes",0,0,,,0,0,,,10,8,3,7,4,30,0,1,2,0,0,0,0,0,""
"20-69-31-32",1,"Yes",0,0,,,0,0,,,60,9,3,7,8,60,0,1,2,3,0,0,0,0,""
"32-73-67-08",1,"Yes",0,0,,,0,0,,,0,9,3,7,6,20,0,1,0,2,0,0,0,0,""
"52-15-60-99",1,"Yes",0,0,,,5,1,5,4,10,9,3,7,6,20,0,1,0,0,0,0,0,0,""
"82-73-01-57",1,"Yes",0,0,,,4,0,7,10,50,9,3,7,6,55,0,1,2,3,4,0,0,0,""
"82-73-01-57",2,"Yes",0,0,,,0,0,,,30,9,3,7,8,30,0,1,2,3,0,0,0,0,""
"89-62-46-70",1,"Yes",0,0,,,4,0,4,5,5,9,3,7,1,5,0,2,1,0,0,0,0,0,""
"89-62-46-70",2,"Yes",0,0,,,4,0,4,5,2,9,3,7,2,2,0,2,1,0,0,0,0,0,""
