interview__key,r_livestock__id,lv01,lv02,lv03,lv04,lv_inkind_pay,lv05,lv06,lv07,lv08
"38-25-54-65","Goats - He/She/Kids",70,50,15,0,0,0,5,0,4000
"38-25-54-65","Sheep - Rams/Ewes/Lambs",5,2,3,0,0,0,0,0,3500
"02-81-96-02","Sheep - Rams/Ewes/Lambs",6,4,1,0,0,0,1,0,3500
"54-34-58-95","Goats - He/She/Kids",11,10,0,1,0,0,0,0,
"54-34-58-95","Chicken - Cocks/Broilers",5,2,1,0,0,0,2,0,300
"54-34-58-95","Chicken - Hens/Layers",9,7,0,0,0,0,0,2,
"76-19-75-88","Cows/Heifers",40,18,3,0,0,0,5,4,15000
"76-19-75-88","Goats - He/She/Kids",32,12,5,2,0,0,6,4,4000
"76-19-75-88","Chicken - Hens/Layers",3,5,2,1,0,0,1,2,300
"76-19-75-88","Camel",12,4,0,0,0,0,0,0,
"66-74-73-77","Cows/Heifers",2,4,0,0,0,0,0,0,
"66-74-73-77","Goats - He/She/Kids",55,36,9,1,1,0,5,2,4000
"66-74-73-77","Chicken - Cocks/Broilers",9,5,2,1,0,0,0,1,300
"66-74-73-77","Beehive",0,1,0,0,0,0,0,0,
"08-37-41-83","Goats - He/She/Kids",36,25,5,2,0,0,4,0,3200
"68-02-84-17","Cows/Heifers",8,6,1,0,0,0,1,0,10000
"68-02-84-17","Calves - Males/Females",4,4,0,0,0,0,0,0,
"68-02-84-17","Chicken - Hens/Layers",21,4,10,2,0,0,3,2,300
"75-80-31-44","Goats - He/She/Kids",26,24,4,3,0,0,1,0,4000
"75-80-31-44","Chicken - Hens/Layers",14,12,4,0,0,0,0,0,400
"69-86-48-74","Sheep - Rams/Ewes/Lambs",10,9,1,0,0,0,0,0,5000
"71-45-11-71","Goats - He/She/Kids",42,24,5,1,0,0,10,0,3500
"04-56-93-47","Goats - He/She/Kids",70,57,0,3,2,0,3,4,
"48-20-93-40","Cows/Heifers",6,2,1,0,0,0,3,0,20000
"48-20-93-40","Goats - He/She/Kids",31,8,12,1,0,0,10,0,2800
"48-20-93-40","Sheep - Rams/Ewes/Lambs",0,1,0,0,0,0,0,0,
"48-20-93-40","Chicken - Hens/Layers",48,3,0,0,0,0,30,15,
"77-28-28-65","Goats - He/She/Kids",75,18,20,2,1,0,15,5,5000
"11-74-52-10","Cows/Heifers",120,4,0,0,0,0,116,0,
"11-74-52-10","Goats - He/She/Kids",20,6,14,0,0,0,0,0,3000
"11-74-52-10","Sheep - Rams/Ewes/Lambs",10,7,3,0,0,0,0,0,3000
"18-25-85-30","Calves - Males/Females",10,3,7,0,0,0,0,0,30000
"18-25-85-30","Goats - He/She/Kids",35,15,20,0,0,0,0,0,4000
"97-74-49-80","Goats - He/She/Kids",117,40,15,30,7,0,20,5,3500
"65-28-28-23","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"65-28-28-23","Cows/Heifers",1,1,0,0,0,0,0,0,
"65-28-28-23","Sheep - Rams/Ewes/Lambs",15,12,3,0,0,0,0,0,3000
"65-28-28-23","Chicken - Cocks/Broilers",8,4,0,1,3,0,0,0,
"60-02-55-31","Cows/Heifers",3,5,0,0,0,0,0,0,
"60-02-55-31","Goats - He/She/Kids",14,10,4,0,0,0,0,0,4000
"60-02-55-31","Sheep - Rams/Ewes/Lambs",2,4,0,0,0,0,0,0,
"57-80-52-25","Cows/Heifers",3,6,0,0,0,0,0,0,
"57-80-52-25","Goats - He/She/Kids",27,30,6,1,0,0,0,0,5000
"57-80-52-25","Chicken - Hens/Layers",5,10,2,0,0,0,0,0,500
"72-15-05-10","Cows/Heifers",6,2,0,0,0,0,3,1,
"72-15-05-10","Sheep - Rams/Ewes/Lambs",10,11,2,0,0,0,0,0,3500
"74-51-85-05","Cows/Heifers",43,10,3,0,0,0,8,2,20000
"74-51-85-05","Goats - He/She/Kids",170,70,40,20,0,0,40,10,4000
"86-09-61-31","Goats - He/She/Kids",38,15,10,0,1,1,7,4,3000
"93-25-93-51","Cows/Heifers",6,4,0,0,0,0,2,0,
"93-25-93-51","Goats - He/She/Kids",100,30,20,0,0,0,20,0,3000
"93-25-93-51","Chicken - Cocks/Broilers",30,8,10,5,0,0,7,0,300
"04-39-31-02","Goats - He/She/Kids",20,10,8,0,0,2,0,0,3200
"04-39-31-02","Sheep - Rams/Ewes/Lambs",9,5,2,0,0,0,2,0,3400
"04-39-31-02","Chicken - Hens/Layers",18,10,0,0,0,0,3,5,
"95-71-10-81","Cows/Heifers",6,4,0,0,0,0,2,0,
"95-71-10-81","Goats - He/She/Kids",15,8,0,2,0,1,4,0,
"95-71-10-81","Chicken - Hens/Layers",19,6,4,0,0,0,3,6,350
"71-69-40-35","Goats - He/She/Kids",18,5,5,0,0,0,1,5,4000
"06-79-89-11","Goats - He/She/Kids",25,20,0,1,2,0,2,0,
"53-46-63-99","Cows/Heifers",45,21,7,0,1,2,10,4,5000
"53-46-63-99","Goats - He/She/Kids",350,200,24,4,3,45,8,5,4500
"53-46-63-99","Chicken - Hens/Layers",18,28,5,2,2,0,4,3,300
"53-46-63-99","Mules/Donkey",14,19,0,0,0,0,0,1,
"92-47-39-90","Cows/Heifers",11,3,7,0,0,0,1,0,9000
"92-47-39-90","Chicken - Hens/Layers",30,15,15,0,0,0,0,0,300
"48-13-13-53","Cows/Heifers",2,0,0,0,0,0,2,0,
"48-13-13-53","Goats - He/She/Kids",5,3,2,0,0,0,0,0,5000
"48-13-13-53","Sheep - Rams/Ewes/Lambs",0,5,0,0,0,0,0,0,
"05-13-82-78","Cows/Heifers",5,2,1,0,0,0,2,0,15000
"05-13-82-78","Goats - He/She/Kids",25,17,4,0,0,0,2,2,4500
"05-13-82-78","Sheep - Rams/Ewes/Lambs",0,2,0,0,0,0,0,0,
"38-34-24-20","Goats - He/She/Kids",6,4,3,0,0,0,0,0,4000
"38-26-85-56","Cows/Heifers",5,5,1,0,0,0,1,0,20000
"38-26-85-56","Goats - He/She/Kids",40,45,10,4,0,2,4,8,3500
"38-26-85-56","Sheep - Rams/Ewes/Lambs",15,9,1,2,0,0,0,8,3000
"14-26-58-26","Goats - He/She/Kids",35,50,0,3,2,7,2,1,
"71-71-39-84","Cows/Heifers",6,9,1,0,0,0,0,0,20000
"71-71-39-84","Goats - He/She/Kids",200,150,50,0,0,4,7,10,3500
"71-71-39-84","Sheep - Rams/Ewes/Lambs",40,25,10,0,0,2,1,5,3000
"22-94-31-61","Cows/Heifers",14,3,4,0,0,0,7,0,20000
"22-94-31-61","Goats - He/She/Kids",31,3,10,0,0,0,8,10,4000
"20-69-31-32","Cows/Heifers",5,2,0,0,0,0,3,0,
"20-69-31-32","Goats - He/She/Kids",60,50,20,5,0,0,2,0,5000
"32-73-67-08","Goats - He/She/Kids",60,35,15,5,0,5,0,0,5000
"32-73-67-08","Chicken - Hens/Layers",10,8,2,0,0,0,0,0,500
"52-15-60-99","Goats - He/She/Kids",40,5,15,0,0,0,20,5,3000
"82-73-01-57","Goats - He/She/Kids",40,30,5,2,0,0,5,0,2
"89-62-46-70","Goats - He/She/Kids",0,5,0,0,0,0,0,0,
"89-62-46-70","Chicken - Hens/Layers",100,34,40,6,0,0,10,0,450
"54-18-77-83","Cows/Heifers",20,10,6,0,0,0,4,0,20000
"54-18-77-83","Goats - He/She/Kids",50,20,20,0,0,0,10,0,3000
"54-18-77-83","Sheep - Rams/Ewes/Lambs",12,30,10,0,0,0,10,0,3500
"54-86-93-60","Goats - He/She/Kids",20,6,3,1,0,0,10,0,4000
"33-07-96-51","Goats - He/She/Kids",31,20,8,0,0,0,3,0,3000
"33-07-96-51","Chicken - Hens/Layers",24,8,3,0,0,0,3,10,350
"10-60-87-78","Cows/Heifers",40,30,0,0,0,0,8,2,
"10-60-87-78","Goats - He/She/Kids",200,100,8,2,0,0,90,0,11000
"60-37-22-12","Cows/Heifers",51,26,3,0,0,0,22,0,25000
"60-37-22-12","Goats - He/She/Kids",110,50,9,0,0,0,51,0,4000
"60-37-22-12","Sheep - Rams/Ewes/Lambs",63,30,3,0,0,0,30,0,5000
"60-37-22-12","Chicken - Cocks/Broilers",50,20,0,30,0,0,0,0,
"65-07-81-76","Goats - He/She/Kids",250,110,100,5,5,0,0,10,2500
"94-01-94-60","Goats - He/She/Kids",32,25,2,0,0,0,1,4,5000
"26-94-35-48","Cows/Heifers",5,1,1,0,0,0,3,0,30000
"26-94-35-48","Goats - He/She/Kids",13,5,3,0,0,0,5,0,4000
"04-31-65-65","Goats - He/She/Kids",37,32,5,0,0,0,0,0,4000
"41-04-08-56","Goats - He/She/Kids",56,36,15,2,0,0,0,3,4000
"41-04-08-56","Chicken - Cocks/Broilers",36,7,15,3,3,0,3,5,300
"36-17-00-87","Goats - He/She/Kids",12,2,8,0,0,0,2,0,4000
"05-33-40-10","Sheep - Rams/Ewes/Lambs",7,10,0,0,0,0,0,0,
"27-67-11-74","Cows/Heifers",13,5,2,0,0,0,7,0,15000
"27-67-11-74","Goats - He/She/Kids",25,30,5,2,0,0,5,0,4000
"42-16-66-43","Cows/Heifers",16,4,6,0,0,0,0,0,30000
"42-16-66-43","Goats - He/She/Kids",40,25,10,0,0,5,3,5,4000
"42-16-66-43","Sheep - Rams/Ewes/Lambs",8,4,0,0,0,0,0,6,
"07-13-95-29","Goats - He/She/Kids",14,6,6,0,0,0,2,0,3500
"07-13-95-29","Chicken - Cocks/Broilers",18,4,6,3,0,0,0,5,700
"07-13-95-29","Chicken - Hens/Layers",13,8,0,0,0,0,0,5,
"35-46-21-62","Goats - He/She/Kids",7,13,2,0,0,0,5,0,10000
"35-46-21-62","Chicken - Hens/Layers",4,10,0,0,0,0,0,0,
"40-51-79-00","Goats - He/She/Kids",90,67,20,3,0,0,10,0,5000
"80-05-91-55","Goats - He/She/Kids",34,35,10,0,0,0,7,0,4000
"80-05-91-55","Sheep - Rams/Ewes/Lambs",8,20,4,0,0,0,0,0,3500
"80-05-91-55","Beehive",1,3,0,0,2,0,0,0,
"59-22-24-47","Goats - He/She/Kids",15,7,5,0,0,0,3,0,3000
"78-46-05-26","Cows/Heifers",10,5,3,0,0,0,2,0,20000
"01-54-87-19","Cows/Heifers",2,2,0,0,0,0,0,0,
"01-54-87-19","Goats - He/She/Kids",101,50,10,6,0,2,30,3,5000
"01-54-87-19","Chicken - Hens/Layers",5,18,0,0,0,0,0,3,
"01-54-87-19","Beehive",8,15,0,0,0,0,0,0,
"64-06-48-62","Goats - He/She/Kids",65,60,0,2,0,0,2,1,
"21-65-85-03","Sheep - Rams/Ewes/Lambs",30,15,10,1,0,0,8,0,4000
"40-89-32-79","Goats - He/She/Kids",15,6,1,1,0,0,8,0,4000
"94-65-34-20","Calves - Males/Females",6,1,3,0,0,0,3,0,30000
"94-65-34-20","Goats - He/She/Kids",17,12,6,0,0,3,2,1,7000
"94-65-34-20","Sheep - Rams/Ewes/Lambs",17,10,5,0,0,0,0,2,4000
"86-29-59-93","Goats - He/She/Kids",80,55,0,3,2,10,2,2,
"17-95-26-62","Goats - He/She/Kids",26,15,0,0,0,0,11,0,
"86-23-74-18","Goats - He/She/Kids",40,25,5,2,0,0,9,0,3500
"77-46-09-31","Goats - He/She/Kids",200,250,15,2,0,0,20,0,8000
"77-46-09-31","Chicken - Cocks/Broilers",150,30,50,5,0,0,2,0,500
"77-46-09-31","Chicken - Hens/Layers",100,150,20,0,0,0,3,0,400
"97-62-36-16","Chicken - Hens/Layers",7,2,0,0,0,0,5,0,
"39-46-61-12","Goats - He/She/Kids",80,60,20,0,0,0,0,0,3000
"39-46-61-12","Mules/Donkey",15,15,0,0,0,0,0,0,
"51-78-77-10","Goats - He/She/Kids",20,5,5,2,0,0,10,0,3000
"51-78-77-10","Chicken - Hens/Layers",31,13,14,0,0,0,10,0,350
"95-19-67-91","Goats - He/She/Kids",330,200,100,0,5,0,0,3,3000
"90-10-35-11","Goats - He/She/Kids",31,20,4,1,0,0,6,0,12000
"91-87-02-88","Goats - He/She/Kids",33,4,18,0,0,0,5,6,4000
"54-62-08-69","Cows/Heifers",13,10,0,0,0,2,3,0,
"54-62-08-69","Goats - He/She/Kids",183,125,20,3,5,3,25,5,6000
"08-23-42-65","Goats - He/She/Kids",20,4,9,0,0,0,0,7,3000
"59-85-68-42","Cows/Heifers",10,10,0,0,0,0,0,0,
"59-85-68-42","Calves - Males/Females",0,5,0,0,0,0,0,0,
"59-85-68-42","Goats - He/She/Kids",40,18,0,0,0,0,20,0,
"59-85-68-42","Sheep - Rams/Ewes/Lambs",150,100,80,3,0,0,5,0,4000
"59-85-68-42","Chicken - Hens/Layers",20,10,5,0,0,0,0,0,400
"75-58-20-42","Goats - He/She/Kids",4,3,0,0,0,1,0,1,
"75-58-20-42","Sheep - Rams/Ewes/Lambs",7,5,0,0,0,1,1,0,
"75-58-20-42","Chicken - Hens/Layers",12,8,2,0,0,0,2,0,500
"00-68-70-04","Cows/Heifers",3,2,1,0,0,0,0,0,20000
"90-58-96-49","Cows/Heifers",7,8,0,0,0,0,0,0,
"90-58-96-49","Goats - He/She/Kids",50,60,4,0,0,0,2,0,6000
"90-58-96-49","Chicken - Hens/Layers",13,10,0,1,0,0,0,0,
"07-07-62-62","Cows/Heifers",5,5,0,0,0,0,0,0,
"07-07-62-62","Calves - Males/Females",4,4,0,0,0,0,0,0,
"07-07-62-62","Goats - He/She/Kids",30,14,3,1,0,0,6,6,4000
"07-07-62-62","Chicken - Cocks/Broilers",22,4,7,3,0,1,5,2,500
"07-07-62-62","Chicken - Hens/Layers",24,12,0,3,1,0,5,3,
"26-08-54-15","Cows/Heifers",52,15,5,0,0,0,10,0,20000
"26-08-54-15","Goats - He/She/Kids",51,40,4,0,0,0,7,0,3000
"19-36-93-83","Cows/Heifers",43,31,0,0,2,5,1,0,
"19-36-93-83","Goats - He/She/Kids",124,103,0,2,5,5,3,3,
"19-36-93-83","Camel",15,18,0,0,1,2,0,0,
"39-74-73-78","Cows/Heifers",8,5,0,0,0,0,3,0,
"39-74-73-78","Goats - He/She/Kids",50,40,10,0,0,0,0,0,4000
"15-80-74-06","Cows/Heifers",10,7,2,0,0,0,2,0,20000
"15-80-74-06","Goats - He/She/Kids",65,40,12,2,0,0,4,10,4000
"40-74-32-61","Cows/Heifers",8,2,2,0,0,0,4,0,13000
"40-74-32-61","Goats - He/She/Kids",38,15,15,0,0,0,8,0,2500
"95-10-30-55","Goats - He/She/Kids",10,4,2,0,0,0,3,1,3000
"93-89-51-75","Goats - He/She/Kids",50,40,5,1,0,0,3,2,6000
"75-95-38-57","Goats - He/She/Kids",20,12,5,0,0,0,2,1,3000
"75-95-38-57","Sheep - Rams/Ewes/Lambs",8,4,3,0,0,0,1,0,3000
"90-41-75-26","Goats - He/She/Kids",55,48,0,0,2,3,1,0,
"91-66-07-16","Cows/Heifers",13,7,2,0,0,0,4,0,20000
"91-66-07-16","Goats - He/She/Kids",59,30,15,2,0,0,12,0,4000
"91-66-07-16","Sheep - Rams/Ewes/Lambs",17,5,0,0,0,0,10,2,
"91-66-07-16","Chicken - Hens/Layers",48,25,1,0,0,0,20,2,500
"60-51-83-59","Cows/Heifers",30,25,2,0,0,0,3,0,20000
"60-51-83-59","Calves - Males/Females",8,8,0,0,0,0,0,0,
"60-51-83-59","Goats - He/She/Kids",60,80,10,0,0,0,0,0,3000
"60-51-83-59","Sheep - Rams/Ewes/Lambs",20,30,5,0,0,0,5,0,3500
"60-51-83-59","Camel",6,8,0,0,0,0,0,0,
"76-32-07-05","Cows/Heifers",2,2,0,0,0,0,0,0,
"76-32-07-05","Goats - He/She/Kids",10,5,4,0,0,0,1,0,3800
"76-32-07-05","Chicken - Cocks/Broilers",13,15,2,0,0,0,0,0,700
"16-40-92-10","Goats - He/She/Kids",68,50,8,2,0,0,6,2,11000
"16-40-92-10","Chicken - Cocks/Broilers",8,2,2,0,0,0,2,2,500
"16-40-92-10","Chicken - Hens/Layers",9,6,0,0,0,0,2,1,
"93-05-25-38","Cows/Heifers",8,5,0,0,0,0,3,0,
"93-05-25-38","Goats - He/She/Kids",40,17,10,0,0,0,13,0,3000
"93-05-25-38","Camel",4,2,0,0,0,0,2,0,
"59-77-15-06","Cows/Heifers",5,3,0,0,0,0,2,0,
"59-77-15-06","Goats - He/She/Kids",30,15,4,0,0,1,4,10,4000
"59-77-15-06","Sheep - Rams/Ewes/Lambs",30,10,20,0,0,0,0,0,3500
"38-02-62-89","Cows/Heifers",18,9,5,0,0,0,2,2,15000
"38-02-62-89","Goats - He/She/Kids",80,70,5,0,0,0,3,2,5000
"38-02-62-89","Chicken - Cocks/Broilers",8,5,2,0,0,0,1,0,300
"21-01-77-10","Goats - He/She/Kids",17,1,10,1,0,2,3,0,2800
"81-78-91-05","Cows/Heifers",13,6,0,0,0,0,4,3,
"81-78-91-05","Goats - He/She/Kids",38,20,2,0,0,1,10,5,11000
"81-78-91-05","Chicken - Hens/Layers",25,10,0,0,0,0,15,6,
"81-78-91-05","Beehive",10,10,0,0,0,0,0,0,
"47-09-64-37","Cows/Heifers",50,35,5,0,1,0,5,4,15000
"47-09-64-37","Goats - He/She/Kids",250,200,20,4,2,20,2,2,5000
"34-25-65-08","Cows/Heifers",5,2,0,0,0,0,3,0,
"34-25-65-08","Goats - He/She/Kids",15,5,2,0,0,0,3,5,4000
"34-25-65-08","Sheep - Rams/Ewes/Lambs",18,2,3,0,0,0,3,10,2800
"34-25-65-08","Chicken - Hens/Layers",34,12,0,3,0,2,5,12,
"86-44-30-89","Goats - He/She/Kids",35,25,3,1,2,0,2,2,5000
"86-44-30-89","Sheep - Rams/Ewes/Lambs",15,12,2,0,0,0,2,2,4500
"56-65-93-48","Goats - He/She/Kids",20,10,10,0,0,0,0,0,3500
"56-65-93-48","Sheep - Rams/Ewes/Lambs",8,5,3,0,0,0,0,0,3500
"66-39-11-55","Cows/Heifers",6,2,1,0,0,0,3,0,25000
"66-39-11-55","Goats - He/She/Kids",48,4,10,1,0,3,10,20,3500
"66-39-11-55","Sheep - Rams/Ewes/Lambs",8,4,2,0,0,1,0,1,4000
"66-39-11-55","Chicken - Hens/Layers",17,5,4,3,0,0,0,5,400
"66-39-11-55","Beehive",1,2,0,0,0,0,0,0,
"14-03-04-43","Chicken - Cocks/Broilers",3,1,1,0,0,0,1,0,500
"14-03-04-43","Chicken - Hens/Layers",10,15,0,1,0,0,8,0,
"14-03-04-43","Ducks",0,3,0,0,0,0,0,0,
"27-47-38-04","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"27-47-38-04","Cows/Heifers",4,4,0,0,0,0,0,0,
"27-47-38-04","Goats - He/She/Kids",19,13,8,4,0,0,3,0,5000
"27-47-38-04","Sheep - Rams/Ewes/Lambs",20,20,1,2,0,0,0,11,5500
"27-47-38-04","Pigs - Boar/Sows/Piglets",6,0,6,0,0,0,0,0,20000
"27-47-38-04","Chicken - Hens/Layers",50,15,0,10,0,0,20,0,
"43-92-12-14","Goats - He/She/Kids",40,29,0,4,2,0,1,2,
"05-86-89-30","Chicken - Hens/Layers",127,24,48,2,0,5,38,10,450
"84-33-11-24","Cows/Heifers",1,2,0,0,0,0,0,0,
"84-33-11-24","Goats - He/She/Kids",38,20,8,0,0,0,5,5,4000
"84-33-11-24","Sheep - Rams/Ewes/Lambs",15,10,3,0,0,0,1,1,4000
"84-33-11-24","Chicken - Cocks/Broilers",25,6,4,1,0,0,6,8,300
"79-96-52-99","Cows/Heifers",4,2,1,0,0,0,1,0,17000
"79-96-52-99","Goats - He/She/Kids",22,6,15,2,0,0,3,0,3000
"79-96-52-99","Sheep - Rams/Ewes/Lambs",4,3,1,0,0,0,0,0,3000
"79-96-52-99","Chicken - Cocks/Broilers",12,5,5,2,0,0,0,0,400
"79-96-52-99","Beehive",2,2,0,0,0,0,0,0,
"49-11-32-04","Bulls/Oxen/Steers",4,2,4,0,0,0,0,0,40000
"49-11-32-04","Cows/Heifers",4,2,2,0,0,0,0,0,20000
"49-11-32-04","Calves - Males/Females",4,4,0,0,0,0,0,0,
"49-11-32-04","Goats - He/She/Kids",70,50,10,1,0,0,5,0,4000
"49-11-32-04","Sheep - Rams/Ewes/Lambs",10,8,1,0,0,0,1,0,2500
"49-11-32-04","Chicken - Hens/Layers",50,22,3,10,0,0,0,0,500
"18-88-95-82","Goats - He/She/Kids",30,10,13,0,0,0,0,2,4000
"44-20-34-87","Cows/Heifers",55,15,0,0,0,0,40,0,
"44-20-34-87","Goats - He/She/Kids",57,22,20,0,0,0,15,0,4000
"44-20-34-87","Sheep - Rams/Ewes/Lambs",38,10,8,0,0,0,20,0,3500
"62-58-98-18","Chicken - Cocks/Broilers",20,10,10,0,0,0,0,0,600
"62-58-98-18","Chicken - Hens/Layers",20,10,10,0,0,0,0,0,400
"97-96-81-02","Cows/Heifers",40,35,0,0,0,0,5,0,
"97-96-81-02","Goats - He/She/Kids",63,50,0,0,0,0,8,5,
"97-96-81-02","Camel",8,10,0,0,0,2,0,0,
"29-40-66-47","Goats - He/She/Kids",38,28,5,0,0,0,2,3,3500
"29-40-66-47","Sheep - Rams/Ewes/Lambs",15,10,0,0,0,0,4,1,
"29-40-66-47","Chicken - Hens/Layers",15,8,0,2,0,2,0,3,
"18-40-35-80","Goats - He/She/Kids",15,15,2,1,0,0,0,0,3000
"18-40-35-80","Chicken - Cocks/Broilers",10,15,3,0,0,0,0,0,300
"79-71-02-69","Goats - He/She/Kids",23,10,6,1,0,0,6,0,5000
"25-22-65-60","Cows/Heifers",43,24,0,0,2,8,10,3,
"25-22-65-60","Goats - He/She/Kids",97,112,0,5,10,15,8,3,
"89-59-08-73","Goats - He/She/Kids",18,13,0,0,0,0,3,2,
"17-33-53-75","Cows/Heifers",5,8,0,0,0,0,0,0,
"17-33-53-75","Goats - He/She/Kids",0,2,0,0,0,0,0,0,
"17-33-53-75","Chicken - Hens/Layers",12,8,0,3,0,0,2,0,
"17-33-53-75","Beehive",10,10,0,0,0,0,0,0,
"48-20-09-62","Cows/Heifers",45,4,12,0,0,0,29,0,10000
"48-20-09-62","Goats - He/She/Kids",68,15,30,0,0,0,15,5,3000
"48-20-09-62","Sheep - Rams/Ewes/Lambs",15,11,0,0,0,0,0,4,
"48-20-09-62","Chicken - Hens/Layers",1,8,0,0,0,1,0,300,
"29-88-28-45","Sheep - Rams/Ewes/Lambs",6,8,2,0,0,0,0,0,3000
"92-61-60-00","Goats - He/She/Kids",52,77,0,1,3,20,3,2,
"98-05-61-12","Cows/Heifers",94,82,0,0,3,0,5,3,
"98-05-61-12","Goats - He/She/Kids",197,189,0,4,4,0,2,0,
"98-05-61-12","Sheep - Rams/Ewes/Lambs",70,115,0,1,10,0,7,3,
"93-39-60-64","Cows/Heifers",4,2,3,0,0,0,0,0,30000
"93-39-60-64","Goats - He/She/Kids",50,40,10,1,0,0,5,0,3000
"75-50-72-64","Cows/Heifers",5,4,0,0,0,1,0,0,
"75-50-72-64","Goats - He/She/Kids",10,6,3,0,0,0,0,1,4000
"75-50-72-64","Sheep - Rams/Ewes/Lambs",2,3,0,0,0,0,1,0,
"67-51-21-12","Chicken - Cocks/Broilers",18,10,8,1,0,0,0,0,250
"92-63-14-10","Goats - He/She/Kids",40,30,10,0,0,0,0,0,3000
"92-63-14-10","Sheep - Rams/Ewes/Lambs",10,7,3,0,0,0,0,0,4000
"23-95-53-31","Bulls/Oxen/Steers",1,2,0,0,0,0,0,0,
"23-95-53-31","Cows/Heifers",4,5,0,0,0,0,0,0,
"23-95-53-31","Goats - He/She/Kids",10,14,0,0,0,0,0,0,
"23-95-53-31","Chicken - Hens/Layers",10,5,0,0,0,0,0,5,
"76-83-42-25","Goats - He/She/Kids",3,6,0,0,0,0,0,0,
"76-83-42-25","Chicken - Cocks/Broilers",10,6,4,0,0,0,4,0,400
"34-04-41-33","Goats - He/She/Kids",24,4,10,4,0,0,6,0,4000
"34-04-41-33","Chicken - Cocks/Broilers",30,6,14,5,0,0,5,0,350
"65-40-10-81","Cows/Heifers",45,57,4,0,0,0,2,1,20000
"65-40-10-81","Goats - He/She/Kids",48,35,2,1,1,0,2,1,5000
"65-40-10-81","Sheep - Rams/Ewes/Lambs",12,8,1,0,1,0,2,0,4500
"65-40-10-81","Chicken - Cocks/Broilers",5,18,2,4,1,0,2,2,350
"32-27-90-36","Goats - He/She/Kids",35,29,6,0,0,0,0,0,3200
"32-27-90-36","Chicken - Hens/Layers",24,10,9,0,0,0,0,5,350
"32-27-90-36","Beehive",35,35,0,0,0,0,0,0,
"34-35-99-68","Goats - He/She/Kids",28,5,10,5,0,1,7,0,3500
"96-83-30-59","Cows/Heifers",10,14,1,0,0,0,0,0,29000
"96-83-30-59","Goats - He/She/Kids",15,20,0,0,0,0,0,0,
"96-83-30-59","Sheep - Rams/Ewes/Lambs",8,10,3,0,0,0,0,0,3000
"08-93-39-25","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"08-93-39-25","Cows/Heifers",3,5,0,0,0,0,0,0,
"08-93-39-25","Goats - He/She/Kids",35,50,10,0,0,0,12,5,3000
"08-93-39-25","Sheep - Rams/Ewes/Lambs",15,8,5,0,0,0,8,0,2500
"08-93-39-25","Chicken - Hens/Layers",14,3,3,2,0,0,0,6,500
"70-80-52-20","Cows/Heifers",10,0,0,0,0,0,10,0,
"70-80-52-20","Goats - He/She/Kids",20,3,5,0,0,0,15,0,5000
"70-80-52-20","Sheep - Rams/Ewes/Lambs",5,0,0,0,0,0,5,0,
"70-80-52-20","Chicken - Hens/Layers",0,3,0,0,0,0,0,0,
"98-33-69-97","Cows/Heifers",15,13,1,0,0,0,1,0,20000
"98-33-69-97","Goats - He/She/Kids",40,25,10,2,0,0,5,2,4000
"98-33-69-97","Sheep - Rams/Ewes/Lambs",18,15,0,0,0,0,2,3,
"72-65-40-82","Cows/Heifers",10,5,2,0,0,0,3,0,20000
"72-65-40-82","Calves - Males/Females",3,3,0,0,0,0,0,0,
"72-65-40-82","Goats - He/She/Kids",50,20,10,0,0,0,20,0,4000
"72-65-40-82","Sheep - Rams/Ewes/Lambs",16,7,5,0,0,0,4,0,4500
"72-65-40-82","Chicken - Cocks/Broilers",40,5,20,10,0,0,5,3,400
"72-65-40-82","Beehive",1,1,0,0,0,0,0,0,
"28-81-45-53","Goats - He/She/Kids",9,4,0,0,0,0,5,0,
"28-81-45-53","Sheep - Rams/Ewes/Lambs",8,5,1,0,0,0,2,0,3000
"28-81-45-53","Chicken - Hens/Layers",15,5,1,0,0,0,3,6,300
"28-81-45-53","Beehive",3,4,0,0,0,0,0,0,
"06-80-46-73","Goats - He/She/Kids",4,3,1,0,0,0,0,0,3000
"06-80-46-73","Sheep - Rams/Ewes/Lambs",10,6,2,0,0,0,2,0,2500
"06-80-46-73","Chicken - Hens/Layers",22,10,5,0,0,2,0,5,350
"06-80-46-73","Beehive",3,3,0,0,0,0,0,0,
"09-02-42-42","Goats - He/She/Kids",50,15,30,0,0,0,5,0,3000
"29-61-04-95","Goats - He/She/Kids",8,4,4,0,0,0,0,0,3000
"49-39-29-75","Cows/Heifers",93,80,0,4,3,0,6,2,
"49-39-29-75","Goats - He/She/Kids",104,70,0,3,2,0,8,3,
"30-17-77-88","Cows/Heifers",15,6,2,0,0,0,3,0,20000
"30-17-77-88","Goats - He/She/Kids",30,18,7,0,0,1,4,0,4000
"30-17-77-88","Sheep - Rams/Ewes/Lambs",10,7,2,0,0,0,1,0,3500
"30-17-77-88","Camel",5,5,1,0,0,0,0,0,40000
"29-08-77-29","Cows/Heifers",5,2,0,0,0,0,3,0,
"29-08-77-29","Goats - He/She/Kids",10,5,4,0,0,0,2,0,4500
"21-49-13-73","Cows/Heifers",7,3,1,0,0,0,5,0,20000
"21-49-13-73","Goats - He/She/Kids",15,8,5,0,0,0,2,0,4000
