interview__key,r_members__id,as01,as02,as03,as04,as05,asst01,asst02,asast01,asast02,asp_livestock,asp_livestock_future,asinc01,asp_occup,ed01asp,ed02asp,asp_achieve_confi,life_satisfaction,aspire_cont_farm,non_agri_ventures__1,non_agri_ventures__2,non_agri_ventures__3,non_agri_ventures__4,non_agri_ventures__5,non_agri_ventures__6,non_agri_ventures__7,non_agri_ventures__8,non_agri_ventures__9,non_agri_ventures__10,non_agri_ventures__11,non_agri_ventures__96,non_agri_ventures_oth,agri_crop_aspir,yield_max,yield_min,yield_aspire,yield_aspir_opt__1,yield_aspir_opt__2,yield_aspir_opt__3,yield_aspir_opt__4,yield_aspir_opt__5,yield_aspir_opt__6,yield_aspir_opt__7,yield_aspir_opt__8,yield_aspir_opt__96,yield_aspir_opt_oth,agri_loan_aspire,agri_loan_prps__1,agri_loan_prps__2,agri_loan_prps__3,agri_loan_prps__4,agri_loan_prps__5,agri_loan_prps__6,agri_loan_prps__7,agri_loan_prps__96,agri_loan_prps__n888,agri_loan_aspire_oth,loan_purpose__1,loan_purpose__2,loan_purpose__3,loan_purpose__4,loan_purpose__5,loan_purpose__6,loan_purpose__7,loan_purpose__8,loan_purpose__9,loan_purpose__10,loan_purpose__11,loan_purpose__12,loan_purpose__13,loan_purpose__14,loan_purpose__15,loan_purpose__96,loan_purpose_oth,loan_amt_educ,loan_amt_agri,loan_amt_nonfarm,loan_amt_oth,agri_loan,agri_loan_lndr__1,agri_loan_lndr__2,agri_loan_lndr__3,agri_loan_lndr__4,agri_loan_lndr__5,agri_loan_lndr__96,agri_loan_lndr__n888,agri_loan_lndr__n999,agri_loan_lndr_oth,agri_loan_amt
"32-64-82-60",1,8,7,2,2,1,3,10,1,10,1,10,1500,"Government officers/employees/ civil servant","I dont know","I dont know","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1400,200,1400,1,0,0,2,0,0,3,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,500,0,"No",,,,,,,,,,
"32-64-82-60",2,5,5,5,2,3,1,10,1,10,2,10,2000,"Crop farming/cultivation","Grade 10","Grade 6","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,0,0,800,1,0,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,1000,0,"No",,,,,,,,,,
"05-69-71-03",1,2,8,2,6,2,6,9,2,6,2,8,1500,"Crop farming/cultivation","No formal education","No formal education","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1750,700,1050,0,0,0,3,2,0,1,0,0,"","Yes",1,0,3,2,0,0,0,0,0,"",,"No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","No",,1500,2000,0,0,"No",,,,,,,,,,
"05-69-71-03",4,4,2,3,3,8,5,9,5,9,0,4,2500,"Crop farming/cultivation","Grade 3","I dont know","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,2800,1050,5250,0,0,0,1,0,3,2,0,0,"","Yes",1,0,2,3,0,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No",,"Yes","No","No","No","No",,5000,25000,2000,2000,"No",,,,,,,,,,
"62-54-48-69",1,6,5,4,3,2,2,4,2,6,1,5,1500,"Both crop and livestock/fish farming","No formal education","Grade 7","Very likely","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1080,350,0,500,0,0,0,2,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,10000,10000,8000,5000,"No",,,,,,,,,,
"62-54-48-69",5,1,14,2,2,1,7,8,2,4,1,5,400,"Government officers/employees/ civil servant","No formal education","Grade 7","Very likely","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1080,200,0,500,0,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1000,500,0,0,"No",,,,,,,,,,
"40-71-41-17",1,3,5,6,0,6,4,10,2,10,2,10,1000,"Crop farming/cultivation","I dont know","Grade 11","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1400,0,1400,1,0,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No",,"No","No","No","No","No","No","No","Yes","No",,0,0,1000,0,"No",,,,,,,,,,
"40-71-41-17",2,5,7,8,0,0,9,9,5,8,1,7,5000,"Both crop and livestock/fish farming","No formal education","Grade 5","Very likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,900,50,2500,1,0,0,2,0,0,0,0,0,"","Yes",0,0,1,2,0,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,5000,10000,10000,10000,"No",,,,,,,,,,
"59-04-18-69",2,2,4,6,2,6,7,9,3,8,6,9,2000,"Crop farming/cultivation","Grade 4","Grade 9","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,50,2,30,1,0,2,0,0,3,0,0,0,"","Yes",2,0,0,1,3,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,5000,10000,5000,0,"No",,,,,,,,,,
"99-19-59-36",1,1,2,3,4,10,10,1,2,6,4,5,10000,"Both crop and livestock/fish farming","Grade 6","No formal education","Maybe, maybe not","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1080,800000,400000,2000,2,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No",,"No","Yes","No","No",,"No","No","No","No",,15000,5000,3000,0,"No",,,,,,,,,,
"99-19-59-36",2,2,1,3,4,10,4,6,3,5,2,4,800,"Both crop and livestock/fish farming","Grade 6","No formal education","Likely","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1080,100000,60000,2000,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"No",,"Yes","No","No","No","No",,500,500,0,0,"No",,,,,,,,,,
"66-80-07-88",3,0,10,0,0,10,1,3,2,4,3,4,1000,"Both crop and livestock/fish farming","No formal education","No formal education","Maybe, maybe not","Satisfied","Both",1,1,0,0,0,0,0,0,0,0,0,0,"",1080,35,1,25,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,500,0,10000,0,"No",,,,,,,,,,
"66-80-07-88",4,4,4,4,4,4,1,3,2,4,3,5,400,"Both crop and livestock/fish farming","Grade 3","Grade 2","Maybe, maybe not","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,38,2,20,0,0,0,0,0,1,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","Yes","No","No","No","No",,"No","No","No","No",,1000,0,6000,0,"No",,,,,,,,,,
"33-91-72-59",1,2,6,6,4,2,6,8,4,7,3,7,600,"Crop farming/cultivation","Grade 3","Grade 7","Very likely","dissatisfied","Other non-agricultural business",1,1,0,0,0,0,0,0,0,0,0,0,"",1080,2450,1400,2100,0,0,0,2,1,0,0,3,0,"","Yes",1,0,2,3,0,0,0,0,0,"","No","No","No","No","No","No","Yes","No",,"No","No",,"No","No","No","No",,15000,5000,10000,2000,"No",,,,,,,,,,
"79-95-75-64",1,6,6,4,3,1,5,8,2,4,3,4,2000,"Crop farming/cultivation","Grade 12","Grade 6","Likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,30,5,40,1,2,0,0,0,0,0,0,0,"","Yes",0,0,3,2,1,0,0,0,0,"","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No",,20000,15000,10000,5000,"No",,,,,,,,,,
"79-95-75-64",3,2,6,4,5,3,2,6,3,5,3,6,200,"Crop farming/cultivation","Grade 12","Grade 12","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,100,40,50,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,5000,5000,6000,2000,"No",,,,,,,,,,
"36-27-38-94",1,2,3,10,1,4,2,5,1,4,1,4,3000,"Crop farming/cultivation","Grade 3","Grade 8","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,4000,200,3500,1,0,0,0,0,0,2,0,0,"","No",,,,,,,,,,"","No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","No","No",,0,5000,2000,0,"No",,,,,,,,,,
"20-85-41-55",1,2,2,2,4,10,5,8,5,7,3,8,20000,"Crop farming/cultivation","No formal education","No formal education","Likely","Satisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,20,2,50,2,0,0,0,1,0,0,0,0,"","Yes",0,0,1,0,0,0,2,0,0,"","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No",,"No",,15000,30000,5000,0,"No",,,,,,,,,,
"20-85-41-55",11,4,8,1,2,5,5,8,3,4,2,6,10000,"Crop farming/cultivation","Grade 3","Grade 2","Maybe, maybe not","Satisfied","Other non-agricultural business",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,300,2,1000,1,0,2,0,0,0,0,0,3,"Hired labour","Yes",0,0,3,2,1,0,0,0,0,"","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,10000,20000,2500,500,"No",,,,,,,,,,
"99-41-30-80",2,4,4,8,2,2,7,9,7,9,3,8,1500,"Crop farming/cultivation","Grade 8","Grade 4","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,25,1,20,0,0,0,0,1,2,0,0,0,"","No",,,,,,,,,,"","No","No","No",,"No","No","Yes","No","No","No","No",,"No","No","No","No",,1000,5000,4000,0,"No",,,,,,,,,,
"71-06-23-24",1,4,4,4,4,4,5,9,1,4,1,5,2000,"None/No employment","No formal education","No formal education","Unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",,,,,,,,,,,,,,"",,,,,,,,,,,"","Yes","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No",,3000,4000,0,4000,"No",,,,,,,,,,
"89-01-00-04",2,4,2,4,4,6,4,6,2,5,3,5,1500,"Self-employed agribusiness/agrienterprise","Grade 10","Grade 9","Likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,30,5,20,0,0,0,0,0,0,0,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No",,2000,2000,1000,1000,"No",,,,,,,,,,
"00-37-37-14",1,5,4,5,2,4,2,4,3,4,3,6,3000,"Crop farming/cultivation","Grade 12","Grade 12","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,20,10,30,1,0,0,0,0,0,0,0,0,"","Yes",0,0,1,2,3,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,10000,15000,10000,0,"No",,,,,,,,,,
"00-37-37-14",2,4,4,4,4,4,2,6,1,3,2,5,2000,"Crop farming/cultivation","I dont know","No formal education","Maybe, maybe not","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,20,0,30,0,1,0,0,2,0,0,0,0,"","Yes",0,0,0,0,0,0,1,0,0,"","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No",,10000,5000,5000,5000,"No",,,,,,,,,,
"74-41-47-70",1,3,3,3,4,7,2,8,1,9,1,8,20000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","Grade 12","No formal education","Very likely","Very dissatisfied","Other non-agricultural business",1,1,0,0,0,0,0,0,0,0,0,0,"",1080,1500,200,1200,1,0,0,2,0,0,0,0,0,"","Yes",1,0,2,3,4,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No",,,"No","No","Yes","No",,15000,40000,20000,15000,"No",,,,,,,,,,
"74-41-47-70",2,2,3,2,5,8,3,5,7,8,1,4,6000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","No formal education","No formal education","Very likely","Neither","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,16000,400,16000,0,0,0,1,0,0,0,0,0,"","Yes",1,0,2,3,0,0,0,0,0,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,7000,8000,9000,7000,"No",,,,,,,,,,
"52-43-66-41",1,2,2,7,2,7,4,4,2,5,2,8,2000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","No formal education","No formal education","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1400,300,1400,1,0,0,3,0,0,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,0,10000,0,0,"No",,,,,,,,,,
"52-43-66-41",6,5,2,6,2,5,2,10,2,10,4,10,6000,"Fishing","Grade 9","Grade 7","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1750,1050,1750,1,0,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No",,0,3000,7000,0,"No",,,,,,,,,,
"83-13-77-99",2,0,9,2,6,3,6,9,5,9,2,6,3000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","No formal education","No formal education","Very likely","Very satisfied","Other non-agricultural business",0,1,0,0,0,0,0,0,0,0,0,0,"",1010,1000,50,750,0,1,0,2,0,0,3,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"No",,1500,1000,1500,5000,"No",,,,,,,,,,
"61-91-44-04",1,5,5,4,2,4,2,10,1,10,1,10,1000,"Crop farming/cultivation","No formal education","No formal education","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,1050,200,1400,1,0,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,2000,0,"No",,,,,,,,,,
"61-91-44-04",2,6,7,3,1,3,2,10,2,10,2,10,1000,"Crop farming/cultivation","No formal education","Grade 2","Likely","dissatisfied","Other non-agricultural business",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,1400,300,1400,1,0,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,1000,0,"No",,,,,,,,,,
"61-31-17-62",1,5,7,8,0,0,9,9,5,8,1,7,5000,"Both crop and livestock/fish farming","No formal education","Grade 5","Very likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,900,50,2500,2,0,0,1,0,0,0,0,0,"","Yes",0,0,2,1,0,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,5000,10000,10000,10000,"No",,,,,,,,,,
"61-31-17-62",2,3,6,3,3,5,9,9,2,8,2,6,1000,"Crop farming/cultivation","No formal education","No formal education","Very likely","Very satisfied","Both",0,0,0,0,0,0,0,0,0,0,0,1,"selling beer or tomatoes",1080,2500,0,1500,0,1,0,2,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,600,5000,1000,1000,"No",,,,,,,,,,
"01-73-77-56",1,2,6,4,4,4,5,7,2,4,2,3,1000,"Crop farming/cultivation","Grade 7","No formal education","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,8050,2800,9800,0,0,0,1,0,2,3,0,0,"","Yes",2,1,0,3,0,0,0,0,0,"","No","No","No","No","No","No","Yes","No",,"No","No",,"No","No","No","No",,1000,1000,700,500,"No",,,,,,,,,,
"01-73-77-56",2,2,4,6,4,4,4,6,3,6,2,6,2500,"Crop farming/cultivation","Grade 7","Grade 6","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,9800,3150,10500,0,0,0,1,0,2,3,0,0,"","Yes",1,0,3,2,0,0,0,0,0,"","No","No","No","No","No","No",,"No",,"No","No","Yes","No","No","No","No",,10000,30000,5000,5000,"No",,,,,,,,,,
"47-87-04-23",1,5,4,2,4,5,5,8,3,7,3,8,2000,"Other service sector jobs (worker in hotels, restaurants, shops, security guards, etc.)","No formal education","No formal education","Very likely","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1080,1500,50,500,0,1,0,0,0,0,2,0,0,"","Yes",1,0,0,0,0,0,0,0,0,"",,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,10000,5000,30000,1000,"No",,,,,,,,,,
"47-87-04-23",4,0,0,0,7,13,1,9,1,6,1,6,1200,"Crop farming/cultivation","No formal education","No formal education","Very likely","Very satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,1500,0,400,0,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,1000,2000,5000,0,"No",,,,,,,,,,
"46-77-22-22",1,4,4,4,4,4,9,10,5,7,1,3,3000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","No formal education","No formal education","Maybe, maybe not","Satisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,30,5,20,1,0,0,0,0,0,0,0,0,"","Yes",2,0,0,3,1,0,0,0,0,"","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No",,0,15000,0,0,"No",,,,,,,,,,
"46-77-22-22",2,0,0,10,0,10,1,3,4,5,1,3,1500,"Crop farming/cultivation","Grade 12","Grade 9","Maybe, maybe not","Neither","Both",0,0,0,0,0,0,0,0,0,0,0,1,"Baking scones for sell",1080,30,3,25,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,5000,0,"No",,,,,,,,,,
"54-46-59-23",1,2,2,8,2,6,1,3,2,5,1,2,600,"Crop farming/cultivation","Grade 1","Grade 2","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,4200,300,1500,1,0,0,0,0,0,2,0,0,"","No",,,,,,,,,,"","No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","No","No",,0,2000,0,0,"No",,,,,,,,,,
"47-72-11-03",1,2,4,6,2,6,5,8,1,3,1,3,1500,"Crop farming/cultivation","Grade 9","Grade 9","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,7000,3500,3500,1,0,0,0,0,0,0,0,0,"","Yes",2,0,0,3,1,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No",,5000,8000,10000,5000,"No",,,,,,,,,,
"75-19-56-83",1,2,7,3,5,3,4,10,3,10,2,10,500,"Fishing","I dont know","I dont know","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1400,0,1400,1,0,0,0,0,2,3,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,10000,0,"No",,,,,,,,,,
"75-19-56-83",2,4,4,4,4,4,3,10,1,10,0,10,1000,"Crop farming/cultivation","I dont know","I dont know","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1400,50,1400,1,0,0,0,0,3,2,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,2000,0,"No",,,,,,,,,,
"17-63-18-37",1,10,0,5,0,5,1,2,1,3,0,1,100,"Crop farming/cultivation","No formal education","No formal education","Unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,30,1,10,1,0,0,0,0,0,0,0,0,"","Yes",0,0,0,2,1,0,0,0,0,"","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No",,1000,2000,0,0,"No",,,,,,,,,,
"17-63-18-37",4,5,0,5,0,10,4,6,1,3,1,2,200,"Crop farming/cultivation","Grade 4","No formal education","Maybe, maybe not","Neither","Continue to farming",,,,,,,,,,,,,"",1080,30,1,10,1,0,0,0,0,0,0,0,0,"","Yes",0,0,0,0,1,0,0,0,0,"",,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,5000,10000,8000,0,"No",,,,,,,,,,
"36-67-78-55",2,3,10,2,2,3,9,9,1,9,1,9,6000,"Crop farming/cultivation","No formal education","No formal education","Very likely","Very satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1060,1500,0,5000,1,2,0,0,0,0,3,0,0,"","Yes",1,0,2,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes",,"No","No","No","No",,"No",,300,10000,10000,0,"No",,,,,,,,,,
"36-67-78-55",4,3,6,4,3,4,3,7,8,9,7,9,10000,"Teacher/education","Grade 9","Grade 9","Very likely","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1060,300,0,600,0,0,0,2,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,5000,500,500,0,"No",,,,,,,,,,
"57-94-56-04",1,4,2,6,4,4,2,5,1,9,1,4,10,"Both crop and livestock/fish farming","Grade 7","No formal education","Likely","Satisfied","Both",1,1,0,0,0,0,0,0,0,0,0,0,"",1080,2500,1000,5000,0,3,0,0,2,1,0,0,0,"","Yes",1,2,0,0,0,0,0,0,0,"","No","No","No","No","No","No",,"No","No","No","No","Yes","No","No",,"No",,50000,50000,20000,50000,"No",,,,,,,,,,
"57-94-56-04",2,2,4,5,1,8,1,4,1,9,1,7,2000,"Other service sector jobs (worker in hotels, restaurants, shops, security guards, etc.)","Grade 7","Grade 5","Unlikely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,12000,3000,5000,0,0,0,0,3,0,2,1,0,"","Yes",2,0,0,0,0,0,1,0,0,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No",,"No",,30000,20000,15000,2000,"No",,,,,,,,,,
"50-78-72-42",2,3,4,5,4,4,4,7,1,5,1,5,2000,"Crop farming/cultivation","Grade 5","Grade 4","Maybe, maybe not","dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,5000,2500,4000,0,0,0,0,0,2,0,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No",,"No",,25000,4000,6000,5000,"No",,,,,,,,,,
"39-32-15-43",2,5,9,2,2,2,10,10,3,8,6,8,2000,"Self-employed agribusiness/agrienterprise","Grade 7","Grade 7","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,41250,20625,1500,0,0,0,1,0,0,0,0,0,"","Yes",1,0,2,3,0,0,0,0,0,"","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No",,"No",,50000,50000,30000,20000,"No",,,,,,,,,,
"83-43-24-20",3,7,6,0,3,4,1,5,1,4,1,6,4000,"Government officers/employees/ civil servant","Grade 7","Grade 4","Likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,6000,3000,3000,0,1,0,0,2,0,3,0,0,"","Yes",0,0,1,2,0,0,0,0,0,"","No","No",,"No","No","No","No","No","No","No","No","Yes","No","No",,"No",,50000,20000,50000,10000,"No",,,,,,,,,,
"86-15-33-66",1,4,4,4,4,4,9,10,4,9,2,10,10000,"Crop farming/cultivation","No formal education","No formal education","Very likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,50,5,50,0,0,0,0,0,0,0,0,1,"agricultural inputs","Yes",1,0,0,3,0,0,2,0,0,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,20000,30000,15000,5000,"No",,,,,,,,,,
"86-15-33-66",2,5,5,5,2,3,9,10,8,9,4,6,2000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","No formal education","No formal education","Very likely","Neither","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,50,5,40,0,1,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,5000,2000,5000,3000,"No",,,,,,,,,,
"44-68-45-91",1,2,6,6,2,4,9,9,1,9,7,8,3,"Crop farming/cultivation","Grade 7","Grade 2","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1500,250,2000,1,0,2,0,3,0,0,0,0,"","Yes",1,0,0,2,3,0,0,0,0,"","No","No","No","No","No","No",,"No",,"No","No","Yes","No","No","No","No",,8000,50000,5000,0,"No",,,,,,,,,,
"92-79-83-19",1,3,5,4,6,2,8,9,2,4,1,6,1000,"Crop farming/cultivation","No formal education","No formal education","Maybe, maybe not","Very dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,15,5,40,0,2,0,0,0,0,0,0,1,"conservation agriculture","Yes",0,0,0,0,1,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,5000,6000,5000,10000,"No",,,,,,,,,,
"92-79-83-19",4,5,10,5,0,0,1,2,2,10,0,1,1000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","Grade 11","Grade 8","Very likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,0,0,50,0,1,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,2000,4000,3000,2000,"No",,,,,,,,,,
"84-11-52-01",1,1,7,5,2,5,7,9,1,3,1,4,1000,"Crop farming/cultivation","No formal education","No formal education","Likely","Very dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,120,2,70,1,0,2,0,0,3,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,0,2000,0,0,"No",,,,,,,,,,
"04-80-79-59",1,1,7,7,1,4,7,9,4,8,1,1,500,"Crop farming/cultivation","Grade 5","Grade 5","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,7500,250,2500,1,0,2,0,0,3,0,0,0,"","Yes",0,0,0,2,1,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No",,0,30000,0,0,"No",,,,,,,,,,
"86-90-94-39",1,0,20,0,0,0,1,5,1,4,0,5,4000,"Government officers/employees/ civil servant","No formal education","I dont know","Likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,4500,1800,400,0,0,3,0,0,1,0,2,0,"","Yes",1,0,0,0,0,0,0,0,0,"","Yes","No","No","No","No","No","No","No","No","No","No",,"No","No",,"No",,20000,15000,1000,2000,"No",,,,,,,,,,
"60-18-28-01",1,2,4,6,2,6,7,9,3,7,1,4,5000,"Crop farming/cultivation","Grade 9","Grade 7","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,5250,1100,1750,1,0,2,0,0,0,0,0,0,"","Yes",3,0,0,2,1,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No",,"No",,0,10000,5000,0,"No",,,,,,,,,,
"60-18-28-01",2,4,4,6,2,4,8,9,3,5,1,4,3000,"Crop farming/cultivation","No formal education","No formal education","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,5250,1050,4200,1,0,2,0,3,0,0,0,0,"","Yes",1,0,0,3,2,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No",,"No",,7000,12000,5000,0,"No",,,,,,,,,,
"95-75-71-60",1,7,5,3,2,3,1,10,1,10,1,10,8000,"Crop farming/cultivation","Grade 6","Grade 4","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1400,350,1400,1,0,0,0,0,0,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,1000,0,0,"No",,,,,,,,,,
