interview__key,r_livestock__id,lv01,lv02,lv03,lv04,lv_inkind_pay,lv05,lv06,lv07,lv08
"97-96-32-80","Chicken - Cocks/Broilers",14,4,10,0,0,0,0,0,50
"97-96-32-80","Chicken - Hens/Layers",14,17,7,0,0,0,0,0,30
"65-28-62-87","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"65-28-62-87","Cows/Heifers",6,7,0,0,0,0,0,0,
"65-28-62-87","Calves - Males/Females",8,7,1,0,0,0,0,0,5000
"65-28-62-87","Pigs - Boar/Sows/Piglets",2,2,0,0,0,0,0,0,
"65-28-62-87","Chicken - Cocks/Broilers",2,1,1,0,0,0,0,0,40
"65-28-62-87","Chicken - Hens/Layers",2,10,0,0,0,0,0,0,
"65-28-62-87","Ducks",12,10,2,0,0,0,0,0,50
"91-95-41-16","Bulls/Oxen/Steers",3,3,0,0,0,0,0,0,
"91-95-41-16","Cows/Heifers",6,6,0,0,0,0,0,0,
"91-95-41-16","Calves - Males/Females",0,6,0,0,0,0,0,0,
"91-95-41-16","Pigs - Boar/Sows/Piglets",21,9,0,0,0,0,12,0,
"91-95-41-16","Chicken - Cocks/Broilers",5,1,4,0,0,0,0,0,60
"91-95-41-16","Chicken - Hens/Layers",7,5,0,0,0,0,0,2,
"65-02-00-05","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"65-02-00-05","Ducks",1,1,0,0,0,0,0,0,
"48-22-83-32","Bulls/Oxen/Steers",7,5,2,0,0,0,0,0,5000
"48-22-83-32","Cows/Heifers",8,5,3,0,0,0,0,0,4000
"48-22-83-32","Calves - Males/Females",5,4,0,0,0,0,1,0,
"48-22-83-32","Chicken - Cocks/Broilers",5,2,0,3,0,0,0,0,
"48-22-83-32","Chicken - Hens/Layers",13,6,0,7,0,0,0,0,
"38-24-53-68","Cows/Heifers",3,3,0,0,0,0,0,0,
"38-24-53-68","Calves - Males/Females",1,1,0,0,0,0,0,0,
"38-24-53-68","Chicken - Hens/Layers",3,14,0,3,0,0,0,2,
"37-08-68-08","Bulls/Oxen/Steers",3,2,0,0,0,0,1,0,
"37-08-68-08","Cows/Heifers",3,2,0,0,0,0,0,1,
"37-08-68-08","Chicken - Hens/Layers",11,3,5,1,0,0,0,2,60
"76-66-08-56","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"76-66-08-56","Cows/Heifers",5,4,0,0,0,0,1,0,
"76-66-08-56","Calves - Males/Females",0,4,0,0,0,0,0,0,
"76-66-08-56","Chicken - Cocks/Broilers",10,2,8,0,0,0,0,0,50
"76-66-08-56","Chicken - Hens/Layers",7,21,0,1,0,0,0,0,
"84-78-41-82","Chicken - Hens/Layers",4,13,3,0,0,0,2,6,20
"33-73-65-41","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"33-73-65-41","Chicken - Hens/Layers",8,6,2,0,0,0,0,0,50
"15-05-96-27","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"15-05-96-27","Chicken - Hens/Layers",16,14,0,1,0,0,1,0,
"04-08-02-81","Chicken - Hens/Layers",45,6,12,8,0,3,11,9,60
"48-12-37-19","Chicken - Hens/Layers",11,2,2,1,0,0,6,0,50
"99-22-87-46","Chicken - Hens/Layers",10,5,5,0,0,0,0,0,45
"21-68-94-15","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"21-68-94-15","Cows/Heifers",1,2,0,0,0,0,0,0,
"21-68-94-15","Calves - Males/Females",2,3,0,0,0,0,0,0,
"21-68-94-15","Chicken - Cocks/Broilers",3,1,0,2,0,0,0,0,
"21-68-94-15","Chicken - Hens/Layers",3,6,0,0,0,0,0,0,
"58-04-84-61","Bulls/Oxen/Steers",2,1,0,0,0,0,1,0,
"58-04-84-61","Cows/Heifers",3,2,1,0,0,0,0,0,4000
"92-36-21-21","Bulls/Oxen/Steers",5,5,0,0,0,0,0,0,
"92-36-21-21","Cows/Heifers",9,9,0,0,0,0,0,0,
"92-36-21-21","Calves - Males/Females",4,7,0,0,0,0,0,0,
"92-36-21-21","Chicken - Hens/Layers",15,6,10,4,0,0,1,1,30
"14-57-41-87","Cows/Heifers",2,1,1,0,0,0,0,0,2500
"14-57-41-87","Calves - Males/Females",0,1,0,0,0,0,0,0,
"14-57-41-87","Chicken - Hens/Layers",8,5,3,0,0,0,0,0,35
"66-67-56-06","Chicken - Cocks/Broilers",0,1,0,0,0,0,0,0,
"66-67-56-06","Chicken - Hens/Layers",4,5,0,0,0,0,0,0,
"61-94-69-82","Chicken - Hens/Layers",6,2,0,0,0,0,0,5,
"72-52-17-18","Chicken - Hens/Layers",11,3,2,0,0,1,4,1,50
"90-79-08-36","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"90-79-08-36","Cows/Heifers",4,2,0,0,0,0,0,2,
"90-79-08-36","Calves - Males/Females",1,1,0,0,0,0,0,0,
