interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"86-15-33-66",1,"Others, specify","Selling Thatched Grass","Self-employed/own business",468,0,1,5,3,1000,0,2,1,0,0,0,0,0,0,"",300,20,0,"No","Village in region",6,"No","No","No","Yes","No","No","No","No","No",,"39","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",39,"Satisfied"
"86-15-33-66",2,"Others, specify","Selling Tradition Beer","Self-employed/own business",408,1,0,1,5,800,0,1,0,0,0,0,0,0,0,"",200,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"34","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","draught",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",34,"Satisfied"
"44-68-45-91",1,"Food industry","","Self-employed/own business",36,6,6,6,5,3000,1,2,4,0,3,0,0,0,0,"",1500,0,0,"No","Town in region",0,"No","No","No","Yes","No","No","No","No","No",,"4","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","Yes","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"Neither"
"92-79-83-19",1,"Others, specify","Selling Devil's Claw","Self-employed/own business",48,2,0,2,8,700,0,1,2,0,0,0,0,0,0,"",700,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"4","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",4,"Satisfied"
"92-06-91-29",1,"Small-scale farm","","Self-employed/own business",132,6,6,7,6,1200,0,1,2,0,0,0,0,0,0,"",300,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"11","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",11,"Very satisfied"
"33-72-39-68",1,"Others, specify","Local Council/Authority","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Shangombo Town Council","Town or city in another district/region","Permanent",3000,0,2,1,0,3,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",18,"Satisfied"
"17-79-25-12",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","shop","In this village","Permanent",200,0,1,0,0,0,0,0,0,0,0,"",7,11,,,,,,,,,,,,,"",,,,,,"Yes",,"Yes","No","No","No","No","No","No","Fixed term permanent contract","","From family and relatives","","No",.35,"Neither"
"54-67-39-05",2,"Others, specify","Selling Fish","Self-employed/own business",24,4,0,6,12,50,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",1,"No","No","No","Yes","No","No","Yes","No","No",,"2","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"Neither"
"26-22-03-23",1,"Food industry","","Self-employed/own business",48,5,1,6,3,400,0,2,1,0,0,0,0,0,0,"",150,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"4","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Neither"
"92-32-27-35",1,"Others, specify","Selling Mats","Self-employed/own business",23,6,6,6,9,1000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","Yes","No","No","No",,"23","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","injuries when making the mats",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",23,"Very satisfied"
"67-30-34-31",1,"Others, specify","Selling Fish","Self-employed/own business",96,5,0,6,5,1000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"8","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",8,"dissatisfied"
"44-25-16-47",1,"Retail trade","","Self-employed/own business",60,6,6,6,23,5000,1,2,3,0,4,0,0,0,0,"",10000,250,0,"No","Village in region",0,"No","Yes","Yes","No","No","No","No","No","No",,"5","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",0,"Satisfied"
"83-63-78-61",1,"Retail trade","","Self-employed/own business",12,3,3,6,9,1250,2,1,3,4,0,0,0,0,0,"",1000,0,0,"No","village outside region",0,"No","Yes","No","No","Yes","No","No","No","No",,"1","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"dissatisfied"
"52-04-43-36",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Government","In other rural area within or outside this district","Permanent",9000,6,2,1,3,4,5,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",16,"Satisfied"
"52-04-43-36",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Government","In other rural area within or outside this district","Permanent",6000,0,1,2,3,5,4,0,0,0,0,"",5,6,,,,,,,,,,,,,"",,,,,"Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",13,"Satisfied"
"85-25-67-57",1,"Health (nurse, doctor etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of health","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",300,0,0,1,0,0,0,0,0,0,0,"",6,6,3,8,"No","No","No","No","Yes","Yes","No","No","No","No","Volunteering","","From family and relatives","","No",2,"Satisfied"
"75-65-72-44",1,"Others, specify","Building A Thatched House","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kasheshe Village","In other rural area within or outside this district","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",300,0,1,0,0,0,0,0,0,0,0,"",4,3,5,8,"No","No","No","No","No","No","No","No","No","No","No contract (informal)","","From neighbors or friends","","No",24,"dissatisfied"
"08-64-31-45",1,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","non","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",50,0,1,0,0,0,0,0,0,0,0,"",6,6,5,8,"No","Yes","No","Yes","No","No","No","No","No","No","Daily wage labourer","","Others, specify","Just go asking around","No",.08,"Neither"
"85-35-76-75",1,"Transport","","Self-employed/own business",60,6,6,3,5,500,0,1,3,4,2,0,0,0,0,"",0,0,350,"No","Village in region",2,"No","No","No","Yes","No","No","No","No","Yes",,"5","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","We encounter break downs on the way and have to spend nights at times",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.08,"Satisfied"
"69-02-12-40",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of Education ( Mulele Secondary School)","In this village","Permanent",5000,0,1,2,3,0,0,0,0,0,0,"",5,6,,,,,,,,,,,,,"",,,,,"Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","Yes",18,"Satisfied"
"69-02-12-40",2,"Others, specify","Sewing Clothes","Self-employed/own business",120,6,6,3,5,1500,0,1,0,0,0,0,0,0,0,"",1000,0,1000,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"10","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Very satisfied"
"30-10-42-29",1,"Retail trade","","Self-employed/own business",4,4,0,6,10,150,0,1,2,3,0,0,0,0,0,"",70,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"4","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","other get credits that are not paid back",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.08,"Satisfied"
"52-71-69-48",1,"Retail trade","","Self-employed/own business",72,6,6,5,9,600,2,1,0,0,0,0,0,0,0,"",10000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"6","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"dissatisfied"
"52-71-69-48",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of Education ( Mulele Secondary School)","In this village","Permanent",7000,0,1,2,3,4,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","Fixed term permanent contract","","Online postings","","Yes",16,"Neither"
"88-38-32-86",1,"Beauty industry (hair, skin etc)","","Self-employed/own business",36,6,0,6,10,500,4,1,2,3,5,0,0,0,0,"",5000,0,0,"No","Town in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.08,"Satisfied"
"33-93-88-48",1,"Others, specify","Piece Work","Self-employed/own business",348,6,6,6,6,200,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","village outside region",0,"No","No","No","Yes","No","No","No","No","No",,"29","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","some people don't pay for services rendered",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",29,"Very dissatisfied"
"33-93-88-48",2,"Others, specify","Making And Selling Brooms","Self-employed/own business",30,6,6,5,5,100,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"30","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",30,"Very satisfied"
"93-94-24-13",1,"Others, specify","Sells Devil's Claw","Self-employed/own business",48,6,2,7,5,250,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"4","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"dissatisfied"
"18-90-95-90",1,"Domestic/household helper","","Self-employed/own business",2,4,3,4,6,600,0,2,0,0,1,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"2","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",0,"Neither"
"63-48-87-87",1,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Different individuals","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",0,,,,,,,,,,,"",6,6,4,8,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From family and relatives","","No",2,"Neither"
"87-80-74-34",1,"Small-scale farm","","Self-employed/own business",72,6,6,6,7,80,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"6","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"Very dissatisfied"
"64-10-30-77",2,"Others, specify","Selling Grass","Self-employed/own business",2,2,0,5,10,400,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"0.2","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.2,"Satisfied"
"35-26-63-26",1,"Others, specify","Sell Wood","Self-employed/own business",6,1,5,3,9,200,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"0.6","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.6,"Neither"
"26-64-90-32",2,"Others, specify","Piece Work","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Teacher's houses","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",900,0,1,2,0,0,0,0,0,0,0,"",2,0,5,10,"No","No","No","No","No","No","No","No","No","No","No contract (informal)","","From neighbors or friends","","No",31,"Satisfied"
"97-96-32-80",1,"Food industry","","Self-employed/own business",132,6,6,7,10,1600,0,3,2,0,0,0,0,1,0,"buy livestock",1000,0,0,"No","Village in region",2,"No","No","No","Yes","No","No","No","No","No",,"11","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","Yes","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",11,"Satisfied"
"91-95-41-16",2,"Retail trade","","Self-employed/own business",4,6,0,5,8,200,0,0,1,0,0,0,0,0,0,"",0,0,100,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"4","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.08,"dissatisfied"
"48-22-83-32",1,"Retail trade","","Self-employed/own business",36,6,6,7,9,70,0,1,0,0,0,0,0,0,0,"",100,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"93-77-89-30",1,"Small-scale farm","","Self-employed/own business",24,6,6,7,24,1000,4,1,3,2,0,0,0,0,0,"",3000,1500,0,"No","Town in region",1,"No","No","No","Yes","Yes","No","No","No","No",,"2","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","Yes","No","No",,"No",,"No","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",.08,"dissatisfied"
"38-24-53-68",1,"Retail trade","","Self-employed/own business",2,6,6,7,8,4000,1,2,4,5,3,6,0,0,0,"",3000,0,0,"No","Village in region",0,"Yes","No","Yes","No","No","No","No","No","No",,"7","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",7,"Satisfied"
"76-44-39-80",1,"Others, specify","Fishing","Self-employed/own business",3,6,0,4,4,600,0,3,1,2,0,0,0,0,0,"",300,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
"79-36-03-31",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Neighbouring farmers","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",180,0,1,0,0,0,0,0,0,0,0,"",2,0,5,8,"No","No","No","No","No","No","No","No","No","No","No contract (informal)","","From neighbors or friends","","No",6,"dissatisfied"
"76-66-08-56",1,"Others, specify","Broom Making","Self-employed/own business",150,6,0,5,3,0,,,,,,,,,,"",0,0,0,"No","Village in region",1,"No","No","No","Yes","Yes","No","No","No","No",,"13","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",13,"Satisfied"
"21-68-94-15",1,"Other public sector","Timber Loader","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Timber Depot.Mungli Village","Town or city within this district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",1000,0,1,2,3,0,0,0,0,0,0,"",0,1,6,10,"No","Yes","No","Yes","Yes","Yes","No","Yes","No","No","Part-time contract","","From neighbors or friends","","Yes",.08,"Satisfied"
"21-68-94-15",2,"Small-scale farm","","Self-employed/own business",96,6,6,6,4,250,5,1,2,3,4,0,0,0,0,"",150,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"8","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Insects on our crops",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.08,"Satisfied"
"58-04-84-61",1,"Transport","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","District census coordinator (DCC)","Town or city within this district/region","Permanent",4500,0,1,2,0,3,0,0,0,0,0,"",5,12,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",20,"Very satisfied"
