interview__key,r_asset_own__id,ha0_1,ha0_2,ha0_3__0,ha0_3__1,ha0_4
"59-04-18-69","Living room furniture set","1",1,"Yes",,"100"
"59-04-18-69","Plough","1",1,"Yes",,"2000"
"59-04-18-69","Solar panel","1",1,"Yes",,"200"
"99-19-59-36","Simple Mobile Phone","3",5,"Yes",,"100"
"99-19-59-36","Living room furniture set","1",1,"Yes",,"I don't know"
"99-19-59-36","Plastic chairs","1",4,"Yes",,"I don't know"
"66-80-07-88","Simple Mobile Phone","1",2,"Yes",,"150"
"66-80-07-88","Building","1",1,"Yes",,"6000"
"66-80-07-88","Radio","1",1,"Yes",,"1000"
"66-80-07-88","Living room furniture set","1",1,"Yes",,"3000"
"66-80-07-88","Plough","1",1,"Yes",,"700"
"33-91-72-59","Simple Mobile Phone","2",2,"Yes",,"70"
"33-91-72-59","Building","1",1,"Yes",,"10000"
"33-91-72-59","Radio","1",1,"Yes",,"300"
"33-91-72-59","Living room furniture set","1",1,"Yes",,"1000"
"33-91-72-59","Solar panel","2",2,"Yes",,"250"
"79-95-75-64","Simple Mobile Phone","1",1,"Yes",,"200"
"79-95-75-64","Smart Phone","1",0,,,"600"
"79-95-75-64","Bicycle","1",1,"Yes",,"1700"
"79-95-75-64","Building","1",1,"Yes",,"7000"
"79-95-75-64","Living room furniture set","1",1,"Yes",,"500"
"79-95-75-64","Plough","1",1,"Yes",,"1200"
"79-95-75-64","Boats","1",0,"Yes",,"1000"
"36-27-38-94","Simple Mobile Phone","2",1,"Yes",,"150"
"36-27-38-94","Building","1",1,"Yes",,"5000"
"20-85-41-55","Simple Mobile Phone","2",2,"Yes",,"250"
"20-85-41-55","Building","1",1,"Yes",,"10000"
"20-85-41-55","Radio","1",1,"Yes",,"I don't know"
"20-85-41-55","Plastic chairs","4",6,"Yes",,"100"
"20-85-41-55","Plough","1",2,"Yes",,"500"
"20-85-41-55","Solar panel","1",0,"Yes",,"150"
"99-41-30-80","Simple Mobile Phone","3",7,,,"130"
"99-41-30-80","Building","1",1,"Yes",,"35000"
"99-41-30-80","Television","1",1,"Yes",,"2500"
"99-41-30-80","Living room furniture set","1",1,"Yes",,"1500"
"99-41-30-80","Plough","1",1,"Yes",,"600"
"99-41-30-80","Wheelbarrow","1",1,"Yes",,"450"
"99-41-30-80","Solar panel","1",1,"Yes",,"130"
"99-41-30-80","Battery bank","1",1,"Yes",,"800"
"89-01-00-04","Building","1",1,,,"2000"
"00-37-37-14","Simple Mobile Phone","2",2,"Yes",,"I don't know"
"00-37-37-14","Building","2",1,"Yes",,"I don't know"
"00-37-37-14","Radio","1",1,"Yes",,"I don't know"
"00-37-37-14","Plastic chairs","1",8,"Yes",,"I don't know"
"00-37-37-14","Plough","1",1,"Yes",,"I don't know"
"00-37-37-14","Solar panel","1",1,"Yes",,"I don't know"
"74-41-47-70","Simple Mobile Phone","1",1,"Yes",,"50"
"52-43-66-41","Simple Mobile Phone","1",0,"Yes",,"I don't know"
"52-43-66-41","Building","1",1,"Yes",,"I don't know"
"52-43-66-41","Plastic chairs","2",3,"Yes",,"100"
"83-13-77-99","Simple Mobile Phone","1",1,"Yes",,"100"
"83-13-77-99","Building","3",3,"Yes",,"I don't know"
"83-13-77-99","Plastic chairs","4",4,"Yes",,"30"
"83-13-77-99","Plough","1",1,"Yes",,"700"
"61-91-44-04","Building","1",1,"Yes",,"I don't know"
"61-31-17-62","Simple Mobile Phone","2",2,"Yes",,"150"
"61-31-17-62","Building","2",3,"Yes",,"700"
"61-31-17-62","Plough","1",1,"Yes",,"600"
"61-31-17-62","Solar panel","1",1,"Yes",,"600"
"01-73-77-56","Simple Mobile Phone","1",1,"Yes",,"250"
"01-73-77-56","Building","3",4,"Yes",,"300"
"01-73-77-56","Radio","1",1,"Yes",,"200"
"01-73-77-56","Plastic chairs","2",2,"Yes",,"70"
"01-73-77-56","Plough","1",1,"Yes",,"2000"
"47-87-04-23","Simple Mobile Phone","2",2,"Yes",,"100"
"47-87-04-23","Living room furniture set","1",1,"Yes",,"500"
"47-87-04-23","Plastic chairs","7",0,"Yes",,"60"
"46-77-22-22","Simple Mobile Phone","2",2,"Yes",,"200"
"46-77-22-22","Smart Phone","2",3,"Yes",,"1500"
"46-77-22-22","Building","1",1,"Yes",,"10000"
"46-77-22-22","Radio","2",2,"Yes",,"2000"
"46-77-22-22","Television","1",1,"Yes",,"4000"
"46-77-22-22","Living room furniture set","1",1,"Yes",,"3000"
"46-77-22-22","Plastic chairs","6",6,"Yes",,"70"
"46-77-22-22","Plough","1",1,"Yes",,"1000"
"46-77-22-22","Solar panel","1",1,"Yes",,"2000"
"46-77-22-22","Battery bank","1",1,"Yes",,"1500"
"54-46-59-23","Building","1",1,"Yes",,"30000"
"47-72-11-03","Simple Mobile Phone","1",3,"Yes",,"250"
"47-72-11-03","Building","1",1,"Yes",,"500"
"47-72-11-03","Plastic chairs","2",2,"Yes",,"150"
"47-72-11-03","Solar panel","1",3,"Yes",,"100"
"75-19-56-83","Simple Mobile Phone","1",0,"Yes",,"100"
"75-19-56-83","Bicycle","1",0,"Yes",,"800"
"75-19-56-83","Building","1",1,"Yes",,"I don't know"
"17-63-18-37","Simple Mobile Phone","1",1,,,"100"
"36-67-78-55","Simple Mobile Phone","1",1,,,"100"
"36-67-78-55","Smart Phone","1",1,"Yes",,"1000"
"36-67-78-55","Motor vehicle","3",2,"Yes",,"20000"
"36-67-78-55","Bicycle","1",1,"Yes",,"800"
"36-67-78-55","Building","9",9,"Yes",,"15000"
"36-67-78-55","Refrigerator","1",1,"Yes",,"3000"
"36-67-78-55","Radio","2",2,"Yes",,"500"
"36-67-78-55","Television","2",2,"Yes",,"2000"
"36-67-78-55","Living room furniture set","2",2,"Yes",,"1000"
"36-67-78-55","Plastic chairs","3",0,,,"20"
"36-67-78-55","Plough","3",2,"Yes",,"1500"
"36-67-78-55","Wheelbarrow","1",1,"Yes",,"I don't know"
"36-67-78-55","Solar panel","4",4,"Yes",,"I don't know"
"57-94-56-04","Simple Mobile Phone","2",2,"Yes",,"180"
"57-94-56-04","Building","1",1,"Yes",,"15000"
"57-94-56-04","Radio","1",1,"Yes",,"800"
"57-94-56-04","Television","1",0,"Yes",,"1200"
"57-94-56-04","Plastic chairs","3",3,"Yes",,"70"
"57-94-56-04","Plough","1",1,"Yes",,"1000"
"50-78-72-42","Building","1",1,"Yes",,"2000"
"50-78-72-42","Plough","1",0,"Yes",,"1000"
"39-32-15-43","Simple Mobile Phone","1",1,,,"100"
"39-32-15-43","Building","1",1,"Yes",,"I don't know"
"39-32-15-43","Plastic chairs","4",0,"Yes",,"100"
"83-43-24-20","Building","3",2,"Yes",,"Refused to answer"
"83-43-24-20","Plough","1",0,"Yes",,"800"
"86-15-33-66","Simple Mobile Phone","1",1,"Yes",,"100"
"86-15-33-66","Bicycle","1",1,"Yes",,"500"
"86-15-33-66","Building","4",2,"Yes",,"5000"
"86-15-33-66","Plastic chairs","4",2,"Yes",,"30"
"86-15-33-66","Plough","1",2,"Yes",,"1000"
"86-15-33-66","Wheelbarrow","1",1,"Yes",,"200"
"44-68-45-91","Simple Mobile Phone","1",3,"Yes",,"100"
"44-68-45-91","Building","1",1,"Yes",,"500"
"44-68-45-91","Plastic chairs","1",1,"Yes",,"150"
"44-68-45-91","Plough","1",0,"Yes",,"100"
"92-79-83-19","Simple Mobile Phone","2",0,,,"250"
"92-79-83-19","Building","2",1,"Yes",,"3000"
"92-79-83-19","Plastic chairs","2",0,"Yes",,"60"
"92-79-83-19","Plough","1",0,"Yes",,"1500"
"84-11-52-01","Simple Mobile Phone","1",1,,,"230"
"84-11-52-01","Building","1",1,"Yes",,"300"
"04-80-79-59","Simple Mobile Phone","1",1,"Yes",,"100"
"04-80-79-59","Building","1",1,"Yes",,"4500"
"04-80-79-59","Living room furniture set","1",1,"Yes",,"50"
"04-80-79-59","Plough","1",1,"Yes",,"1000"
"86-90-94-39","Simple Mobile Phone","1",1,"Yes",,"180"
"86-90-94-39","Building","2",1,"Yes",,"8000"
"86-90-94-39","Plastic chairs","1",1,"Yes",,"50"
"60-18-28-01","Simple Mobile Phone","4",7,"Yes",,"150"
"60-18-28-01","Bicycle","1",2,"Yes",,"200"
"60-18-28-01","Building","1",1,"Yes",,"2000"
"60-18-28-01","Radio","1",0,,,"500"
"60-18-28-01","Living room furniture set","1",1,,,"500"
"60-18-28-01","Plastic chairs","2",2,,,"100"
"60-18-28-01","Boats","1",1,,,"400"
"60-18-28-01","Solar panel","4",3,"Yes",,"250"
"95-75-71-60","Building","2",1,"Yes",,"I don't know"
"92-06-91-29","Simple Mobile Phone","2",2,"Yes",,"150"
"92-06-91-29","Building","2",2,"Yes",,"15000"
"92-06-91-29","Radio","1",1,"Yes",,"2000"
"92-06-91-29","Living room furniture set","1",1,"Yes",,"2500"
"92-06-91-29","Plastic chairs","5",5,"Yes",,"60"
"92-06-91-29","Plough","1",1,"Yes",,"2000"
"54-44-90-07","Simple Mobile Phone","1",1,"Yes",,"100"
"54-44-90-07","Building","1",1,"Yes",,"5000"
"54-44-90-07","Plough","1",1,"Yes",,"400"
"03-23-51-60","Simple Mobile Phone","1",1,"Yes",,"60"
"03-23-51-60","Building","2",1,"Yes",,"5000"
"03-23-51-60","Living room furniture set","1",0,"Yes",,"1500"
"03-23-51-60","Plough","1",1,"Yes",,"1000"
"00-90-52-98","Simple Mobile Phone","1",0,,,"150"
"00-90-52-98","Building","2",1,"Yes",,"Refused to answer"
"94-81-42-69","Simple Mobile Phone","1",1,"Yes",,"120"
"94-81-42-69","Building","1",1,"Yes",,"2500"
"94-81-42-69","Plastic chairs","2",0,"Yes",,"400"
"94-81-42-69","Plough","1",1,"Yes",,"1500"
"93-63-81-71","Simple Mobile Phone","2",1,,,"150"
"93-63-81-71","Plough","1",1,"Yes",,"I don't know"
"98-80-95-52","Simple Mobile Phone","1",0,"Yes",,"20"
"98-80-95-52","Building","1",1,"Yes",,"I don't know"
"98-80-95-52","Solar panel","1",0,"Yes",,"100"
"53-75-34-84","Simple Mobile Phone","1",7,"Yes",,"150"
"53-75-34-84","Building","1",1,"Yes",,"1000"
"53-75-34-84","Radio","1",4,"Yes",,"1800"
"53-75-34-84","Living room furniture set","1",1,"Yes",,"160"
"53-75-34-84","Boats","1",3,"Yes",,"1500"
"53-75-34-84","Solar panel","1",4,"Yes",,"90"
"33-72-39-68","Simple Mobile Phone","3",2,"Yes",,"150"
"33-72-39-68","Smart Phone","1",1,"Yes",,"1500"
"33-72-39-68","Building","1",1,"Yes",,"50000"
"33-72-39-68","Radio","2",1,"Yes",,"1500"
"33-72-39-68","Television","1",1,"Yes",,"300"
"33-72-39-68","Living room furniture set","1",1,"Yes",,"4000"
"33-72-39-68","Plastic chairs","2",4,"Yes",,"70"
"33-72-39-68","Boats","1",1,"Yes",,"300"
"33-72-39-68","Solar panel","2",1,"Yes",,"1500"
"33-72-39-68","Battery bank","1",1,"Yes",,"2000"
"17-79-25-12","Simple Mobile Phone","1",0,"Yes",,"250"
"17-79-25-12","Building","1",1,"Yes",,"1000"
"74-51-58-80","Simple Mobile Phone","1",1,,,"50"
"74-51-58-80","Building","4",1,"Yes",,"70"
"22-03-45-06","Building","1",1,"Yes",,"400"
"22-03-45-06","Plastic chairs","1",1,"Yes",,"50"
"29-14-83-70","Building","1",1,"Yes",,"7000"
"29-14-83-70","Plough","1",1,"Yes",,"1500"
"54-67-39-05","Simple Mobile Phone","1",1,,,"150"
"54-67-39-05","Building","3",3,"Yes",,"I don't know"
"54-67-39-05","Plough","1",1,"Yes",,"200"
"72-58-55-05","Building","3",3,"Yes",,"I don't know"
"72-58-55-05","Plastic chairs","1",1,"Yes",,"30"
"04-15-15-88","Simple Mobile Phone","1",4,"Yes",,"100"
"04-15-15-88","Building","1",1,"Yes",,"3000"
"04-15-15-88","Living room furniture set","1",1,"Yes",,"2000"
"04-15-15-88","Plastic chairs","1",1,"Yes",,"50"
"04-15-15-88","Solar panel","1",1,"Yes",,"50"
"27-95-56-36","Simple Mobile Phone","1",2,"Yes",,"100"
"27-95-56-36","Building","2",1,"Yes",,"2500"
"27-95-56-36","Plastic chairs","2",5,"Yes",,"60"
"53-49-41-59","Simple Mobile Phone","2",0,"Yes",,"150"
"53-49-41-59","Building","1",1,"Yes",,"500"
"39-17-22-92","Simple Mobile Phone","1",3,"Yes",,"250"
"39-17-22-92","Building","1",1,"Yes",,"5000"
"39-17-22-92","Radio","1",1,"Yes",,"1000"
"39-17-22-92","Living room furniture set","1",1,"Yes",,"1000"
"39-17-22-92","Wheelbarrow","1",2,"Yes",,"1600"
"39-17-22-92","Boats","1",2,"Yes",,"1400"
"74-39-55-58","Simple Mobile Phone","3",6,,,"200"
"74-39-55-58","Bicycle","1",1,"Yes",,"1500"
"74-39-55-58","Building","1",1,"Yes",,"800"
"74-39-55-58","Living room furniture set","1",1,"Yes",,"500"
"74-39-55-58","Plough","1",1,"Yes",,"1500"
"74-39-55-58","Boats","1",0,"Yes",,"1000"
"74-39-55-58","Solar panel","1",0,"Yes",,"50"
"26-22-03-23","Simple Mobile Phone","1",0,"Yes",,"180"
"26-22-03-23","Building","1",1,"Yes",,"15000"
"26-22-03-23","Plastic chairs","3",0,"Yes",,"40"
"09-03-01-05","Simple Mobile Phone","1",1,"Yes",,"100"
"09-03-01-05","Building","1",1,"Yes",,"3000"
"15-07-16-66","Plastic chairs","1",2,"Yes",,"80"
"15-07-16-66","Plough","1",1,"Yes",,"2000"
"06-67-11-07","Simple Mobile Phone","1",0,"Yes",,"200"
"06-67-11-07","Building","1",1,"Yes",,"I don't know"
"06-67-11-07","Plastic chairs","2",4,"Yes",,"I don't know"
"66-85-51-19","Building","1",1,"Yes",,"400"
"62-23-34-43","Simple Mobile Phone","1",1,"Yes",,"150"
"62-23-34-43","Building","1",1,"Yes",,"I don't know"
"40-89-37-32","Simple Mobile Phone","1",1,"Yes",,"I don't know"
"40-89-37-32","Bicycle","1",0,"Yes",,"I don't know"
"40-89-37-32","Building","2",1,"Yes",,"I don't know"
"40-89-37-32","Radio","1",0,"Yes",,"400"
"40-89-37-32","Plastic chairs","2",2,"Yes",,"I don't know"
"40-89-37-32","Solar panel","3",0,"Yes",,"500"
"47-88-11-20","Simple Mobile Phone","1",0,"Yes",,"100"
"47-88-11-20","Bicycle","1",0,"Yes",,"I don't know"
"47-88-11-20","Building","3",2,"Yes",,"I don't know"
"47-88-11-20","Plastic chairs","1",1,"Yes",,"100"
"92-32-27-35","Bicycle","1",1,"Yes",,"300"
"92-32-27-35","Plastic chairs","1",0,"Yes",,"50"
"92-32-27-35","Plough","1",1,"Yes",,"800"
"67-30-34-31","Building","1",1,"Yes",,"2500"
"41-24-19-16","Simple Mobile Phone","1",1,"Yes",,"250"
"41-24-19-16","Plastic chairs","9",0,"Yes",,"70"
"45-68-78-48","Simple Mobile Phone","2",0,"Yes",,"150"
"45-68-78-48","Building","2",2,"Yes",,"3000"
"02-28-32-41","Building","1",1,"Yes",,"3000"
"42-76-32-22","Simple Mobile Phone","1",0,"Yes",,"150"
"42-76-32-22","Building","4",3,"Yes",,"500"
"42-76-32-22","Plastic chairs","4",4,"Yes",,"40"
"79-53-86-42","Simple Mobile Phone","8",15,"Yes",,"250"
"79-53-86-42","Smart Phone","4",6,"Yes",,"1200"
"79-53-86-42","Bicycle","1",1,"Yes",,"1500"
"79-53-86-42","Building","3",4,"Yes",,"6000"
"79-53-86-42","Radio","4",4,"Yes",,"2500"
"79-53-86-42","Television","2",2,"Yes",,"2500"
"79-53-86-42","Living room furniture set","1",1,"Yes",,"8000"
"79-53-86-42","Plastic chairs","10",10,"Yes",,"175"
"79-53-86-42","Plough","2",2,"Yes",,"2500"
"79-53-86-42","Wheelbarrow","1",1,"Yes",,"500"
"79-53-86-42","Boats","1",1,"Yes",,"100"
"79-53-86-42","Solar panel","5",5,"Yes",,"1000"
"79-53-86-42","Battery bank","2",2,"Yes",,"200"
"27-88-22-86","Simple Mobile Phone","2",1,"Yes",,"I don't know"
"27-88-22-86","Building","1",1,"Yes",,"I don't know"
"27-88-22-86","Radio","1",1,"Yes",,"1500"
"27-88-22-86","Plastic chairs","1",1,,,"I don't know"
"27-88-22-86","Plough","1",1,"Yes",,"1300"
"27-88-22-86","Solar panel","1",1,"Yes",,"900"
"27-88-22-86","Battery bank","1",0,"Yes",,"1000"
"92-15-50-98","Building","1",1,"Yes",,"2500"
"92-15-50-98","Plastic chairs","2",0,"Yes",,"50"
"59-62-31-80","Simple Mobile Phone","1",2,,,"200"
"59-62-31-80","Building","2",2,"Yes",,"1000"
"59-62-31-80","Plastic chairs","2",2,"Yes",,"50"
"36-99-50-88","Building","1",1,"Yes",,"I don't know"
"44-25-16-47","Smart Phone","2",3,"Yes",,"1000"
"44-25-16-47","Motor Cycle /Scooter","1",1,"Yes",,"700"
"44-25-16-47","Building","2",1,"Yes",,"10000"
"44-25-16-47","Radio","2",2,"Yes",,"1000"
"44-25-16-47","Living room furniture set","1",1,"Yes",,"2500"
"44-25-16-47","Plastic chairs","2",4,"Yes",,"50"
"44-25-16-47","Solar panel","2",2,"Yes",,"1000"
"59-82-52-95","Simple Mobile Phone","1",0,"Yes",,"150"
"59-82-52-95","Building","1",1,"Yes",,"700"
"59-82-52-95","Plastic chairs","5",2,"Yes",,"60"
"74-78-76-52","Simple Mobile Phone","1",2,"Yes",,"250"
"74-78-76-52","Plastic chairs","2",0,"Yes",,"30"
"74-78-76-52","Plough","1",1,"Yes",,"I don't know"
"83-63-78-61","Simple Mobile Phone","1",2,"Yes",,"200"
"83-63-78-61","Building","1",1,"Yes",,"2000"
"83-63-78-61","Radio","1",0,"Yes",,"150"
"83-63-78-61","Plastic chairs","2",4,"Yes",,"80"
"38-59-12-03","Building","2",1,"Yes",,"I don't know"
"38-59-12-03","Radio","1",0,"Yes",,"I don't know"
"38-59-12-03","Plough","1",1,"Yes",,"500"
"52-04-43-36","Simple Mobile Phone","2",3,"Yes",,"230"
"52-04-43-36","Smart Phone","2",2,"Yes",,"3800"
"52-04-43-36","Motor vehicle","1",1,"Yes",,"45"
"52-04-43-36","Bicycle","1",1,"Yes",,"1500"
"52-04-43-36","Building","2",0,"Yes",,"I don't know"
"52-04-43-36","Radio","1",1,"Yes",,"I don't know"
"52-04-43-36","Television","1",1,"Yes",,"4200"
"52-04-43-36","Computer- laptop or desktop","1",1,"Yes",,"5000"
"52-04-43-36","Living room furniture set","6",6,"Yes",,"I don't know"
"52-04-43-36","Plastic chairs","3",4,"Yes",,"I don't know"
"52-04-43-36","Plough","2",2,"Yes",,"1500"
"52-04-43-36","Wheelbarrow","1",2,"Yes",,"1600"
"52-04-43-36","Solar panel","3",3,"Yes",,"3000"
"13-43-00-98","Building","1",1,"Yes",,"2000"
"52-45-15-44","Simple Mobile Phone","2",6,"Yes",,"100"
"52-45-15-44","Bicycle","1",1,"Yes",,"1000"
"52-45-15-44","Building","1",1,"Yes",,"5000"
"52-45-15-44","Radio","1",0,"Yes",,"1000"
"52-45-15-44","Living room furniture set","1",1,"Yes",,"3000"
"52-45-15-44","Plastic chairs","2",1,"Yes",,"50"
"52-45-15-44","Plough","1",1,"Yes",,"1000"
"52-45-15-44","Boats","1",1,"Yes",,"300"
"52-45-15-44","Solar panel","1",1,"Yes",,"50"
"52-45-15-44","Battery bank","1",1,"Yes",,"1300"
"84-06-43-96","Simple Mobile Phone","1",1,"Yes",,"150"
"84-06-43-96","Building","4",3,"Yes",,"2500"
"84-06-43-96","Plastic chairs","4",4,"Yes",,"100"
"84-06-43-96","Plough","1",1,"Yes",,"1500"
"85-25-67-57","Simple Mobile Phone","1",2,"Yes",,"180"
"85-25-67-57","Building","1",1,"Yes",,"2000"
"85-25-67-57","Living room furniture set","1",1,"Yes",,"1000"
"85-25-67-57","Plough","1",1,"Yes",,"2000"
"85-25-67-57","Solar panel","1",2,"Yes",,"200"
"99-71-69-71","Simple Mobile Phone","1",1,"Yes",,"100"
"99-71-69-71","Plastic chairs","2",3,"Yes",,"50"
"90-84-04-84","Building","1",1,"Yes",,"500"
"90-84-04-84","Plough","1",0,"Yes",,"800"
"75-65-72-44","Simple Mobile Phone","1",1,"Yes",,"200"
"75-65-72-44","Building","1",3,"Yes",,"4000"
"75-65-72-44","Plastic chairs","2",2,"Yes",,"60"
"56-76-80-56","Simple Mobile Phone","2",1,"Yes",,"200"
"56-76-80-56","Building","3",2,"Yes",,"840"
"56-76-80-56","Plough","1",1,"Yes",,"1000"
"95-24-62-42","Building","1",1,"Yes",,"200"
"42-51-00-37","Building","1",1,"Yes",,"I don't know"
"70-84-37-07","Building","1",1,"Yes",,"600"
"99-94-97-40","Simple Mobile Phone","1",1,,,"150"
"99-94-97-40","Building","2",2,"Yes",,"7000"
"99-94-97-40","Radio","1",1,,,"90"
"99-94-97-40","Plastic chairs","1",1,"Yes",,"50"
"99-94-97-40","Solar panel","1",1,"Yes",,"50"
"40-68-37-93","Smart Phone","1",0,,,"I don't know"
"40-68-37-93","Building","1",2,"Yes",,"I don't know"
"08-64-31-45","Building","1",1,"Yes",,"500"
"24-71-47-80","Simple Mobile Phone","1",1,"Yes",,"200"
"24-71-47-80","Building","1",1,"Yes",,"1000"
"24-71-47-80","Plastic chairs","1",1,"Yes",,"50"
"24-71-47-80","Solar panel","1",1,"Yes",,"50"
"53-67-73-98","Simple Mobile Phone","1",1,"Yes",,"120"
"53-67-73-98","Building","1",1,"Yes",,"250"
"53-67-73-98","Plough","1",1,"Yes",,"1500"
"53-67-73-98","Solar panel","1",1,"Yes",,"50"
"89-30-04-89","Simple Mobile Phone","1",0,"Yes",,"150"
"89-30-04-89","Building","1",1,"Yes",,"400"
"85-35-76-75","Simple Mobile Phone","1",1,"Yes",,"70"
"85-35-76-75","Building","3",1,"Yes",,"4000"
"85-35-76-75","Plough","1",1,"Yes",,"700"
"85-35-76-75","Boats","1",1,"Yes",,"300"
"22-44-88-72","Simple Mobile Phone","1",1,"Yes",,"150"
"22-44-88-72","Building","1",1,"Yes",,"I don't know"
"35-56-47-30","Radio","1",0,"Yes",,"I don't know"
"35-56-47-30","Plough","1",1,"Yes",,"I don't know"
"43-44-87-36","Simple Mobile Phone","1",0,,,"200"
"43-44-87-36","Building","4",4,"Yes",,"I don't know"
"43-44-87-36","Radio","1",0,,,"300"
"43-44-87-36","Plastic chairs","4",0,"Yes",,"I don't know"
"43-44-87-36","Plough","1",1,"Yes",,"I don't know"
"00-81-85-48","Simple Mobile Phone","2",1,"Yes",,"250"
"00-81-85-48","Building","1",1,"Yes",,"500"
"82-05-74-76","Building","2",2,"Yes",,"Refused to answer"
"82-05-74-76","Plastic chairs","1",3,"Yes",,"60"
"69-02-12-40","Simple Mobile Phone","1",1,"Yes",,"100"
"69-02-12-40","Smart Phone","2",0,"Yes",,"1300"
"69-02-12-40","Building","3",2,"Yes",,"2000"
"69-02-12-40","Radio","1",1,"Yes",,"1000"
"69-02-12-40","Television","1",1,"Yes",,"2000"
"69-02-12-40","Living room furniture set","1",1,"Yes",,"5000"
"69-02-12-40","Plastic chairs","2",0,"Yes",,"100"
"69-02-12-40","Solar panel","3",3,"Yes",,"1500"
"68-49-12-16","Simple Mobile Phone","1",1,"Yes",,"100"
"68-49-12-16","Building","1",1,"Yes",,"8000"
"68-49-12-16","Plastic chairs","2",4,"Yes",,"60"
"68-49-12-16","Plough","1",1,"Yes",,"800"
"47-72-15-93","Plastic chairs","1",0,"Yes",,"I don't know"
"46-77-79-60","Simple Mobile Phone","2",5,"Yes",,"150"
"46-77-79-60","Building","1",1,"Yes",,"500"
"46-77-79-60","Plough","1",1,"Yes",,"1000"
"46-77-79-60","Solar panel","1",2,"Yes",,"100"
"54-41-53-68","Simple Mobile Phone","1",2,"Yes",,"150"
"54-41-53-68","Building","2",1,"Yes",,"6000"
"54-41-53-68","Plough","1",1,"Yes",,"1000"
"35-84-29-80","Building","1",1,"Yes",,"450"
"35-84-29-80","Solar panel","1",0,"Yes",,"50"
"13-17-77-46","Simple Mobile Phone","1",1,"Yes",,"350"
"13-17-77-46","Building","1",1,"Yes",,"Refused to answer"
"13-17-77-46","Plastic chairs","3",0,"Yes",,"100"
"87-42-29-56","Simple Mobile Phone","1",3,"Yes",,"150"
"87-42-29-56","Building","2",1,"Yes",,"I don't know"
"87-42-29-56","Radio","1",1,"Yes",,"250"
"87-42-29-56","Plastic chairs","2",4,"Yes",,"50"
"87-42-29-56","Plough","1",1,"Yes",,"700"
"24-84-60-85","Simple Mobile Phone","1",0,"Yes",,"200"
"24-84-60-85","Building","1",1,"Yes",,"8000"
"78-85-83-52","Simple Mobile Phone","2",1,"Yes",,"Refused to answer"
"78-85-83-52","Building","3",2,"Yes",,"Refused to answer"
"78-85-83-52","Plough","1",1,"Yes",,"I don't know"
"78-33-54-01","Simple Mobile Phone","1",1,"Yes",,"100"
"78-33-54-01","Building","3",2,"Yes",,"12000"
"78-33-54-01","Plastic chairs","1",1,"Yes",,"200"
"54-69-71-08","Simple Mobile Phone","2",1,"Yes",,"60"
"54-69-71-08","Building","1",1,"Yes",,"150"
"54-69-71-08","Plastic chairs","2",0,"Yes",,"150"
"54-69-71-08","Solar panel","1",0,"Yes",,"100"
"54-69-71-08","Battery bank","1",0,"Yes",,"500"
"30-10-42-29","Simple Mobile Phone","1",0,"Yes",,"250"
"30-10-42-29","Building","1",1,"Yes",,"I don't know"
"30-10-42-29","Solar panel","1",0,"Yes",,"100"
"52-71-69-48","Simple Mobile Phone","2",3,"Yes",,"150"
"52-71-69-48","Smart Phone","2",1,"Yes",,"1400"
"52-71-69-48","Motor Cycle /Scooter","1",1,"Yes",,"8000"
"52-71-69-48","Building","3",3,"Yes",,"10000"
"52-71-69-48","Radio","3",1,"Yes",,"6000"
"52-71-69-48","Living room furniture set","1",1,"Yes",,"2800"
"52-71-69-48","Plastic chairs","4",4,"Yes",,"20"
"52-71-69-48","Solar panel","1",1,"Yes",,"1800"
"88-38-32-86","Simple Mobile Phone","1",1,"Yes",,"50"
"88-38-32-86","Building","1",1,"Yes",,"I don't know"
"88-38-32-86","Television","1",1,"Yes",,"700"
"78-51-51-91","Building","1",1,"Yes",,"I don't know"
"98-42-68-21","Building","1",1,"Yes",,"300"
"23-92-64-64","Simple Mobile Phone","1",1,"Yes",,"230"
"23-92-64-64","Building","1",0,"Yes",,"7000"
"23-92-64-64","Plastic chairs","1",0,"Yes",,"70"
"33-60-76-52","Building","3",1,,,"2000"
"99-53-97-21","Building","2",2,"Yes",,"I don't know"
"35-30-07-09","Simple Mobile Phone","2",3,"Yes",,"150"
"35-30-07-09","Bicycle","1",1,"Yes",,"500"
"35-30-07-09","Building","2",2,"Yes",,"20000"
"35-30-07-09","Radio","1",2,"Yes",,"500"
"35-30-07-09","Plastic chairs","6",8,"Yes",,"80"
"35-30-07-09","Plough","2",2,"Yes",,"1000"
"35-30-07-09","Boats","1",1,"Yes",,"1000"
"84-39-86-14","Simple Mobile Phone","1",1,"Yes",,"100"
"84-39-86-14","Building","2",1,"Yes",,"I don't know"
"84-39-86-14","Plastic chairs","2",2,"Yes",,"50"
"33-93-88-48","Simple Mobile Phone","2",2,"Yes",,"150"
"33-93-88-48","Building","1",1,"Yes",,"I don't know"
"33-93-88-48","Plastic chairs","3",6,"Yes",,"150"
"33-93-88-48","Plough","1",1,"Yes",,"2000"
"93-94-24-13","Building","4",3,"Yes",,"500"
"02-86-42-10","Simple Mobile Phone","1",1,"Yes",,"180"
"02-86-42-10","Building","1",1,"Yes",,"15000"
"18-90-95-90","Simple Mobile Phone","1",1,"Yes",,"100"
"18-90-95-90","Building","3",1,"Yes",,"I don't know"
"18-90-95-90","Radio","1",1,"Yes",,"600"
"18-90-95-90","Plastic chairs","5",0,"Yes",,"90"
