interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"23-30-88-30",2,"Transport","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Hyprop","In this village","Permanent",1400,0,1,0,0,0,2,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","Yes","Yes","Fixed term permanent contract","","From neighbors or friends","","No",2,"Satisfied"
"72-38-90-85",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","security services","In this village","Permanent",2400,0,1,3,0,0,2,0,0,0,0,"",7,12,,,,,,,,,,,,,"",,,,,"No","No","Yes","No","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","No",2,"Satisfied"
"72-38-90-85",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","sandpaper villa lodge","In this village","Permanent",2500,0,1,3,0,0,2,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","No",2,"Satisfied"
"72-38-90-85",3,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","shoprite Botswana","In this village","Permanent",1500,0,2,0,0,3,1,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","No",5,"Neither"
"76-02-43-67",2,"Retail trade","","Self-employed/own business",20,6,6,7,10,2000,0,1,0,0,0,2,0,0,0,"",500,0,0,"Yes","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"25","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",25,"Neither"
"58-63-03-99",1,"Other public sector","Headman Of Arbitration","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kuzungula Tribal Office","In this village","Permanent",4000,0,1,3,4,2,5,0,0,0,0,"",2,8,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","No","No","No","No","Yes","Fixed term permanent contract","","Others, specify","Voted by the Community","No",5,"Very satisfied"
"58-63-03-99",2,"Others, specify","Brick Production","Self-employed/own business",96,6,0,5,8,6000,1,3,4,0,2,0,0,0,0,"",3700,2100,0,"Yes","village outside region",2,"No","Yes","No","No","No","No","No","No","No",,"8","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No",,"No","No",,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"Yes",0,0,0,0,0,0,1,0,0,0,0,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",8,"Satisfied"
"85-34-28-65",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Security services Botswana","In this village","Permanent",3000,0,1,0,2,3,0,4,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","Yes","No","No","No","Yes","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","No",3,"Satisfied"
"08-72-41-04",5,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Touch of Africa guest house","In this village","Permanent",1000,0,1,0,0,0,2,0,0,0,0,"",6,5,,,,,,,,,,,,,"",,,,,"No","Yes","No","No","No","Yes","No","Yes","Yes","No","Long term permanent contract","","From family and relatives","","No",45,"Neither"
"48-20-18-94",1,"Retail trade","","Self-employed/own business",120,6,6,6,11,9000,1,2,3,5,4,6,0,0,0,"",4000,0,0,"Yes","Village in region",0,"No","No","No","No","No","No","Yes","No","No",,"10","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","Yes","No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Very satisfied"
"48-20-18-94",2,"Health (nurse, doctor etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Molepolole Hospital","Town or city in another district/region","Permanent",10000,0,1,2,3,4,5,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",6,"Satisfied"
"48-20-18-94",3,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe Safari Lodge","In this village","Permanent",4000,0,1,0,4,2,3,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Long term permanent contract","","From family and relatives","","Yes",5,"Very satisfied"
"01-08-40-07",2,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Lira security services","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",2500,2,1,0,0,3,4,0,0,0,0,"",6,6,7,12,"No","No","No","No","No","Yes","No","No","Yes","Yes","Part-time contract","","From family and relatives","","No",7,"Neither"
"01-08-40-07",3,"Others, specify","Operates A Tuckshop","Self-employed/own business",4,6,6,7,14,8000,2,1,0,0,3,4,0,0,0,"",5000,200,0,"Yes","Village in region",1,"No","No","Yes","No","No","No","No","No","No",,"4","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","Yes","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"14-31-43-40",1,"Travel and Tourism","","Self-employed/own business",70,5,0,7,16,200000,1,0,0,0,0,0,0,0,0,"",170000,18000,30000,"Yes","Town in region",7,"Yes","No","No","No","No","No","No","No","No",,"27","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","Yes","No","No","No","No",,"No","No","No","No","Yes","No","No","No",,"Yes",0,0,1,0,0,0,0,0,0,0,0,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",6,"Satisfied"
"14-31-43-40",2,"Other public sector","Typist","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Animal Veterenary Services","Town or city within this district/region","Permanent",8180,0,0,0,1,0,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Online postings","","Yes",22,"Satisfied"
"14-31-43-40",3,"Travel and Tourism","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Wild Africa Safaris","Town or city within this district/region","Permanent",2000,0,2,3,0,0,0,1,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","Yes","Yes","Long term permanent contract","","From family and relatives","","Yes",4,"Satisfied"
"40-28-46-68",1,"Others, specify","Daily Short Term Jobs","Self-employed/own business",15,6,6,7,10,1500,0,1,0,3,0,2,0,0,0,"",500,0,0,"No","Town outside region",0,"No","No","No","Yes","No","No","No","No","No",,"15","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"dissatisfied"
"31-20-26-05",3,"Others, specify","Buys And Sells Mealie From Suppliers","Self-employed/own business",8,6,4,7,5,3200,0,1,3,0,2,0,0,0,0,"",900,0,0,"No","Town in region",0,"No","No","Yes","No","No","No","No","No","No",,"4","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","unreliable supply",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"37-39-15-65",1,"Others, specify","Weaving Baskets","Self-employed/own business",17,2,1,2,5,1300,0,1,0,2,0,3,0,0,0,"",400,0,0,"No","Village in region",0,"Yes","No","Yes","No","No","No","No","No","No",,"17","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No",,"No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",17,"Very satisfied"
"37-39-15-65",3,"Other public sector","Madele Kgotla","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mabele Kgotla","In this village","Permanent",4,0,1,2,0,4,3,0,0,0,0,"",5,5,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","No","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","No",4,"Satisfied"
"45-44-88-31",1,"Other public sector","Principal Human Resource And Administration","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","CHOBE LANDBOARD","In this village","Permanent",25000,2,1,0,0,0,0,0,3,0,0,"PAYING LOANS",5,8,,,,,,,,,,,,,"",,,,,"Yes","No","No","No","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",3.5,"Satisfied"
"45-44-88-31",7,"Other public sector","Fire Fighter","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","CIVIL AVATION AUTHORITY OF BOTSWANA","In this village","Permanent",6000,0,1,0,0,0,0,0,2,0,0,"HELP SUPPORT FAMILY MEMBERS",6,8,,,,,,,,,,,,,"",,,,,"Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",5,"Neither"
"91-91-62-09",2,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Buy and build","In this village","Permanent",2000,0,1,2,0,3,4,5,0,0,0,"",6,9,,,,,,,,,,,,,"",,,,,"No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","No",10,"Satisfied"
"88-82-89-39",4,"Other public sector","Department Of Environmental Affairs","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Department of Environmental Affairs","In this village","Seasonal",,,,,,,,,,,,"",,,"Per year",2000,0,1,0,0,0,0,0,0,0,0,"",6,6,5,10,"No","No","No","No","No","Yes","No","No","No","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","No",.5,"Satisfied"
"79-34-34-89",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Touch of Africa","In this village","Permanent",.a,,,,,,,,,,,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","No",3,"Satisfied"
"07-03-46-78",1,"Others, specify","She Owns A Tuckshop","Self-employed/own business",72,6,6,7,11,1000,2,1,0,0,0,0,0,0,0,"",500,0,0,"Yes","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"6","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"Satisfied"
"52-55-71-22",3,"Transport","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kwa nokeng oil","Town or city within this district/region","Permanent",2500,0,1,0,0,0,2,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","Yes","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","No",3,"Satisfied"
"39-12-44-07",3,"Others, specify","Ornamental Business","Self-employed/own business",48,5,6,7,5,450,1,2,0,0,0,0,0,0,0,"",100,0,50,"No","Village in region",0,"No","No","No","No","No","No","No","No","Yes",,"4","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Very satisfied"
"21-92-10-43",1,"Others, specify","Government Poverty Eradication System","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ipelegeng","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",500,0,1,0,0,0,0,0,0,0,0,"",1,1,5,3,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","From family and relatives","","No",.5,"Satisfied"
"58-42-18-32",1,"Others, specify","Plaiting Hair","Self-employed/own business",4,3,1,2,3,500,3,0,1,2,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"4","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No",,"No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"58-42-18-32",2,"Others, specify","Electrian","Self-employed/own business",3,3,1,3,7,1800,0,1,2,3,0,0,0,0,0,"",400,0,0,"No","Village in region",0,"No","No","Yes","Yes","No","No","No","No","No",,"3","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No",,"No",,"No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",3,"Very satisfied"
"58-42-18-32",3,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mamasi Butchery","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1500,0,1,0,2,0,0,0,0,0,0,"",2,1,6,8,"No","No","No","No","No","Yes","No","No","No","Yes","Fixed term permanent contract","","Private employment/recruitment agency","","No",.2,"Satisfied"
"48-22-87-49",1,"Travel and Tourism","","Self-employed/own business",2,6,6,7,8,500,3,1,0,0,0,2,0,0,0,"",400,0,400,"Yes","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","",,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",2,"Satisfied"
"85-54-41-38",1,"Travel and Tourism","","Self-employed/own business",120,6,6,7,5,250,3,1,2,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","Yes","Yes","No","No","No","No","No",,"25","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"dissatisfied"
"85-54-41-38",2,"Other public sector","Laborer","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Water Utilities","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",148,0,1,2,0,0,0,0,0,0,0,"",0,0,5,9,"No","No","Yes","No","No","No","Yes","No","No","Yes","Daily wage labourer","","Public employment/recruitment agency","","No",0,"dissatisfied"
"91-10-07-30",1,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Matshaba safari Lodge","In other rural area within or outside this district","Permanent",3000,0,0,1,0,2,0,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","Yes",5,"Neither"
"12-91-55-52",1,"Others, specify","Panel Beating","Self-employed/own business",27,6,6,7,10,3500,1,2,0,0,3,4,0,0,0,"",0,0,0,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"27","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",27,"Neither"
"12-91-55-52",2,"Others, specify","Government Poverty Eradication Scheme","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ipelegeng","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",600,0,1,0,0,2,0,0,0,0,0,"",1,1,5,8,"No","No","No","No","No","No","No","No","No","Yes","No contract (informal)","","From neighbors or friends","","No",.5,"Satisfied"
"12-91-55-52",4,"Travel and Tourism","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kasane airport","In this village","Permanent",2500,0,1,0,0,3,2,0,0,0,0,"",7,9,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","No",2,"Very satisfied"
"12-91-55-52",5,"Others, specify","Brick Layering","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Neo Brick layering","In this village","Permanent",1000,0,1,0,0,0,0,0,0,0,0,"",6,9,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","Yes","No","Yes","Long term permanent contract","","From family and relatives","","No",1,"Satisfied"
"12-91-55-52",6,"Others, specify","Driver","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Neo brick layering","In this village","Permanent",1000,0,1,0,0,0,0,0,0,0,0,"",6,9,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","Yes","Yes","Yes","Long term permanent contract","","From family and relatives","","No",1,"Satisfied"
"74-40-02-20",1,"Transport","","Self-employed/own business",120,6,6,7,5,2000,0,1,2,0,0,0,0,3,0,"water and electricity bills",1000,0,0,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"10","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"dissatisfied"
"74-40-02-20",2,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","choppies","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",900,0,1,0,0,0,0,0,0,0,0,"",6,6,6,9,"No","No","No","No","No","No","No","No","Yes","Yes","Part-time contract","","Online postings","","No",1,"Very dissatisfied"
"74-40-02-20",5,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe safari lodge","In other rural area within or outside this district","Permanent",1500,0,1,0,0,2,0,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","Yes","No","Long term permanent contract","","Online postings","","No",3,"Very dissatisfied"
"87-08-33-34",2,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","household helper","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",200,0,1,2,0,0,0,0,0,0,0,"",6,6,3,8,"No","Yes","No","No","No","No","No","No","No","No","No contract (informal)","","From neighbors or friends","","No",2,"dissatisfied"
