interview__key,r_shocks__id,r_shocks,sh_1,sh_2,sh_3__1,sh_3__2,sh_3__3,sh_3__4,sh_3__5,sh_3__6,sh_3__7,sh_3__8,sh_3__9,sh_3__10,sh_3__11,sh_3__12,sh_3__13,sh_3__14,sh_3__96,sh_3_oth,sh_4,sh_5,sh_6,sh_7
"73-70-95-80",15,"Large Rise in Prices of Food",5,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not very likely",1
"72-84-79-72",5,"Robbery/Burglary",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"72-84-79-72",15,"Large Rise in Prices of Food",3,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"65-38-87-54",13,"Loss of Employment",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"65-38-87-54",15,"Large Rise in Prices of Food",5,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"94-91-03-07",15,"Large Rise in Prices of Food",12,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Extremely likely",0
"43-00-27-37",15,"Large Rise in Prices of Food",4,"Very severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"97-63-44-51",10,"Livestock Disease/Death",1,"Very mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"13-97-69-06",10,"Livestock Disease/Death",1,"Very mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Not very likely",0
"13-97-69-06",15,"Large Rise in Prices of Food",4,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Very  likely","Very  likely",0
"81-33-83-30",9,"Crop Failure",1,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"81-33-83-30",10,"Livestock Disease/Death",3,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"81-33-83-30",15,"Large Rise in Prices of Food",3,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Extremely likely",0
"13-49-27-25",15,"Large Rise in Prices of Food",3,"Severe",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"08-12-43-59",15,"Large Rise in Prices of Food",2,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"cut budget on luxury items","Not very likely","Not very likely","Very  likely",0
"82-85-64-69",15,"Large Rise in Prices of Food",2,"Severe",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"22-02-04-35",15,"Large Rise in Prices of Food",4,"Very mild",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"11-05-72-97",15,"Large Rise in Prices of Food",5,"Very severe",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"16-99-02-10",15,"Large Rise in Prices of Food",3,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",1
"31-99-53-07",2,"Death of a Household Member",1,"Very severe",1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"31-99-53-07",9,"Crop Failure",1,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not very likely",0
"48-93-31-20",5,"Robbery/Burglary",2,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Not very likely","Very  likely","Very  likely",0
"48-93-31-20",10,"Livestock Disease/Death",6,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"48-93-31-20",14,"Large Fall in Sale Prices for Cropsand or Livestock",5,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"48-93-31-20",15,"Large Rise in Prices of Food",4,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"87-13-21-98",15,"Large Rise in Prices of Food",3,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Not at all likely",1
"55-27-15-85",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",1
"55-27-15-85",15,"Large Rise in Prices of Food",3,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",1
"59-41-96-68",13,"Loss of Employment",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Extremely likely","Extremely likely","Very  likely",0
"59-41-96-68",15,"Large Rise in Prices of Food",4,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"59-41-96-68",21,"Fallen Sick of COVID-19",1,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"22-18-88-41",15,"Large Rise in Prices of Food",3,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not at all likely","Not very likely",0
"24-64-78-21",10,"Livestock Disease/Death",3,"Very mild",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Extremely likely","Extremely likely","Not very likely",0
"24-64-78-21",15,"Large Rise in Prices of Food",12,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"24-64-78-21",16,"Large Rise in Prices of Agricultural Inputs(E.g.Agrochemicals,Machinery,HiredLabour)",2,"Severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Not very likely","Extremely likely",0
"86-04-16-80",15,"Large Rise in Prices of Food",2,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",1
"86-04-16-80",21,"Fallen Sick of COVID-19",1,"Mild",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Very  likely","Very  likely",0
"92-49-74-52",1,"Chronicor Severe Illnessor Accident of a Household Member",2,"Very severe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Extremely likely",0
"92-49-74-52",13,"Loss of Employment",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Rely on Old age pension for Elizabeth","Not very likely","Not very likely","Not very likely",0
"92-49-74-52",15,"Large Rise in Prices of Food",2,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not very likely","Not very likely",0
"24-72-61-31",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"24-72-61-31",15,"Large Rise in Prices of Food",4,"Severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"04-92-41-49",13,"Loss of Employment",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"04-92-41-49",16,"Large Rise in Prices of Agricultural Inputs(E.g.Agrochemicals,Machinery,HiredLabour)",3,"Severe",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"32-83-01-09",7,"Drought or Extended Period of No Rain",4,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Not very likely",0
"32-83-01-09",12,"Household Business Failure(Non-Agricultural)",9,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"looked for other temporary jobs","Not very likely","Very  likely","Very  likely",0
"32-83-01-09",15,"Large Rise in Prices of Food",12,"Very severe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"79-05-50-27",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Very severe",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"79-05-50-27",7,"Drought or Extended Period of No Rain",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"79-05-50-27",13,"Loss of Employment",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"79-05-50-27",15,"Large Rise in Prices of Food",3,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"79-05-50-27",21,"Fallen Sick of COVID-19",1,"Very severe",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"27-16-23-86",10,"Livestock Disease/Death",3,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"12-61-67-91",15,"Large Rise in Prices of Food",2,"Severe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"58-55-75-07",15,"Large Rise in Prices of Food",12,"Very severe",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Very  likely","Not very likely",0
"00-06-72-58",15,"Large Rise in Prices of Food",3,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",1
"18-81-00-96",15,"Large Rise in Prices of Food",2,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Extremely likely",0
"09-79-14-71",15,"Large Rise in Prices of Food",3,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"71-80-89-34",1,"Chronicor Severe Illnessor Accident of a Household Member",4,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Extremely likely",0
"71-80-89-34",5,"Robbery/Burglary",1,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Extremely likely","Very  likely","Very  likely",0
"71-80-89-34",7,"Drought or Extended Period of No Rain",4,"Severe",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"71-80-89-34",15,"Large Rise in Prices of Food",9,"Severe",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Very  likely","Very  likely",0
"05-16-40-57",15,"Large Rise in Prices of Food",3,"Very severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"11-65-24-94",13,"Loss of Employment",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"11-65-24-94",15,"Large Rise in Prices of Food",8,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rental income","Very  likely","Very  likely","Very  likely",0
"55-44-38-36",9,"Crop Failure",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not very likely","Not very likely",0
"55-44-38-36",12,"Household Business Failure(Non-Agricultural)",3,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"55-44-38-36",15,"Large Rise in Prices of Food",3,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",1
"37-03-14-78",1,"Chronicor Severe Illnessor Accident of a Household Member",2,"Very severe",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"37-03-14-78",15,"Large Rise in Prices of Food",2,"Very mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"77-78-34-26",15,"Large Rise in Prices of Food",4,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",1
"92-09-46-86",15,"Large Rise in Prices of Food",9,"Mild",0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"Buy in bulk because it seems way cheaper","Extremely likely","Extremely likely","Extremely likely",1
"27-55-59-32",15,"Large Rise in Prices of Food",3,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"65-23-07-01",1,"Chronicor Severe Illnessor Accident of a Household Member",10,"Very severe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",1
"65-23-07-01",13,"Loss of Employment",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Extremely likely",1
"65-23-07-01",15,"Large Rise in Prices of Food",3,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Extremely likely",0
"79-30-25-19",15,"Large Rise in Prices of Food",3,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",1
"75-18-13-88",15,"Large Rise in Prices of Food",3,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"40-16-04-38",9,"Crop Failure",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not at all likely","Not at all likely",0
"40-16-04-38",15,"Large Rise in Prices of Food",3,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",1
"49-34-25-75",15,"Large Rise in Prices of Food",3,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",1
"02-31-03-32",15,"Large Rise in Prices of Food",4,"Severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"88-23-45-95",2,"Death of a Household Member",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"88-23-45-95",15,"Large Rise in Prices of Food",2,"Mild",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Not very likely",0
"92-15-40-92",15,"Large Rise in Prices of Food",1,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"06-55-62-53",15,"Large Rise in Prices of Food",12,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Not very likely",0
"57-74-77-03",13,"Loss of Employment",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"57-74-77-03",15,"Large Rise in Prices of Food",3,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"28-44-25-15",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"","Not very likely","Not very likely","Not very likely",0
"28-44-25-15",10,"Livestock Disease/Death",2,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"28-44-25-15",15,"Large Rise in Prices of Food",2,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"","Not very likely","Not very likely","Not very likely",0
"90-03-82-22",15,"Large Rise in Prices of Food",4,"Severe",0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,"","Not very likely","Not very likely","Not very likely",0
"23-30-88-30",15,"Large Rise in Prices of Food",12,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Not very likely","Not at all likely","Not very likely",0
"72-38-90-85",2,"Death of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"76-02-43-67",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"76-02-43-67",5,"Robbery/Burglary",1,"Severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"76-02-43-67",13,"Loss of Employment",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"76-02-43-67",15,"Large Rise in Prices of Food",4,"Very severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"58-63-03-99",1,"Chronicor Severe Illnessor Accident of a Household Member",2,"Mild",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Extremely likely",1
"58-63-03-99",15,"Large Rise in Prices of Food",3,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Extremely likely",0
"53-04-65-79",15,"Large Rise in Prices of Food",2,"Severe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"48-16-15-04",15,"Large Rise in Prices of Food",3,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",1
"08-72-41-04",7,"Drought or Extended Period of No Rain",1,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Extremely likely","Very  likely","Very  likely",0
"08-72-41-04",9,"Crop Failure",1,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"08-72-41-04",10,"Livestock Disease/Death",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"08-72-41-04",15,"Large Rise in Prices of Food",2,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"08-72-41-04",16,"Large Rise in Prices of Agricultural Inputs(E.g.Agrochemicals,Machinery,HiredLabour)",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"48-20-18-94",15,"Large Rise in Prices of Food",3,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Not at all likely",0
"56-53-54-49",5,"Robbery/Burglary",2,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"56-53-54-49",15,"Large Rise in Prices of Food",3,"Mild",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"56-53-54-49",16,"Large Rise in Prices of Agricultural Inputs(E.g.Agrochemicals,Machinery,HiredLabour)",2,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"01-08-40-07",9,"Crop Failure",1,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Extremely likely",0
"74-08-40-24",15,"Large Rise in Prices of Food",2,"Severe",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Not at all likely",0
"14-31-43-40",15,"Large Rise in Prices of Food",4,"Severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"14-31-43-40",16,"Large Rise in Prices of Agricultural Inputs(E.g.Agrochemicals,Machinery,HiredLabour)",4,"Severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"24-80-99-00",13,"Loss of Employment",2,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"","Not very likely","Not very likely","Not very likely",0
"24-80-99-00",15,"Large Rise in Prices of Food",4,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"40-28-46-68",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"40-28-46-68",15,"Large Rise in Prices of Food",3,"Very severe",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"37-39-15-65",2,"Death of a Household Member",1,"Severe",1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"45-44-88-31",9,"Crop Failure",2,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Not at all likely",1
"45-44-88-31",15,"Large Rise in Prices of Food",3,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not very likely","Not very likely",1
"91-91-62-09",5,"Robbery/Burglary",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Not very likely","Not very likely","Not very likely",0
"91-91-62-09",10,"Livestock Disease/Death",2,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"91-91-62-09",15,"Large Rise in Prices of Food",3,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"91-91-62-09",21,"Fallen Sick of COVID-19",3,"Severe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"79-34-34-89",9,"Crop Failure",3,"Mild",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"79-34-34-89",15,"Large Rise in Prices of Food",2,"Severe",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"07-03-46-78",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"07-03-46-78",15,"Large Rise in Prices of Food",6,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"52-55-71-22",15,"Large Rise in Prices of Food",3,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",1
"42-79-46-81",15,"Large Rise in Prices of Food",3,"Very severe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Extremely likely",0
"21-92-10-43",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Very severe",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"21-92-10-43",10,"Livestock Disease/Death",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"bought vaccines","Not at all likely","Not at all likely","Not at all likely",0
"21-92-10-43",15,"Large Rise in Prices of Food",2,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Piece jobs","Not at all likely","Not at all likely","Not at all likely",0
"19-83-50-72",2,"Death of a Household Member",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"19-83-50-72",15,"Large Rise in Prices of Food",5,"Severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Not at all likely","Not very likely","Not at all likely",0
"19-83-50-72",21,"Fallen Sick of COVID-19",1,"Severe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"58-42-18-32",2,"Death of a Household Member",1,"Very severe",1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"","Not very likely","Not at all likely","Not at all likely",0
"48-22-87-49",15,"Large Rise in Prices of Food",3,"Severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"85-54-41-38",15,"Large Rise in Prices of Food",4,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,"","Not at all likely","Not at all likely","Not at all likely",0
"91-10-07-30",10,"Livestock Disease/Death",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"","Very  likely","Very  likely","Not very likely",0
"12-91-55-52",15,"Large Rise in Prices of Food",3,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Piece jobs","Very  likely","Very  likely","Very  likely",0
"74-40-02-20",15,"Large Rise in Prices of Food",5,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Extremely likely",0
"09-31-11-33",7,"Drought or Extended Period of No Rain",3,"Very severe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not very likely",0
"09-31-11-33",9,"Crop Failure",4,"Very severe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"09-31-11-33",14,"Large Fall in Sale Prices for Cropsand or Livestock",2,"Very severe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"They avoid selling livestock until this is rectified and they are able to sell at high prices.","Not very likely","Not very likely","Not very likely",0
"09-31-11-33",15,"Large Rise in Prices of Food",12,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"09-31-11-33",16,"Large Rise in Prices of Agricultural Inputs(E.g.Agrochemicals,Machinery,HiredLabour)",1,"Severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Not very likely","Not at all likely","Not very likely",0
"87-08-33-34",15,"Large Rise in Prices of Food",2,"Severe",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"61-84-77-75",15,"Large Rise in Prices of Food",5,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"75-58-44-85",15,"Large Rise in Prices of Food",4,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"11-16-18-86",12,"Household Business Failure(Non-Agricultural)",2,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"11-16-18-86",15,"Large Rise in Prices of Food",2,"Very mild",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Not at all likely",0
"04-26-72-23",9,"Crop Failure",2,"Severe",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"23-66-97-33",15,"Large Rise in Prices of Food",4,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"06-64-69-84",2,"Death of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not at all likely",0
"56-62-10-52",15,"Large Rise in Prices of Food",2,"Severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
