interview__key,r_members__id,food_special,food_groups__1,food_groups__2,food_groups__3,food_groups__4,food_groups__5,food_groups__6,food_groups__7,food_groups__8,food_groups__9,food_groups__10,food_groups__11,food_groups__12,food_groups__13,food_groups__14,food_groups__15,food_groups__16
"59-94-70-54",2,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes"
"18-48-78-90",1,"No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"18-48-78-90",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","No"
"91-78-23-71",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No"
"79-02-43-99",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"05-99-22-70",1,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"19-70-78-40",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"24-76-11-61",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"24-76-11-61",3,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"01-56-68-49",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No"
"48-81-58-75",1,"Yes","Yes","No","Yes","No",,,,,,,,,,,,
"48-81-58-75",2,"No","Yes",,"Yes",,,,,,,,,,,,,
"88-17-46-63",1,"Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No",,"No","No","No","Yes","Yes","Yes"
"88-17-46-63",2,"No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","No"
"64-24-89-62",1,"No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No"
"64-24-89-62",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"79-97-16-20",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"22-78-59-76",1,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"22-78-59-76",2,"No","Yes",,"Yes","No","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No"
"68-66-94-81",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"55-05-77-24",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"55-05-77-24",2,"Yes","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No"
"96-11-62-92",2,"Yes","Yes",,"Yes",,,,,,,,,,,"Yes",,
"78-34-55-08",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes"
"78-34-55-08",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes"
"62-52-92-33",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes"
"62-52-92-33",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No"
"11-84-22-34",3,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"75-25-19-33",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"25-28-42-89",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"17-22-63-49",2,"No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes"
"75-11-04-39",1,"No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","No","Yes","No"
"42-13-72-77",2,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes"
"22-71-31-86",2,"No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No"
"72-79-67-76",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes",,"No","Yes","No","No"
"55-61-00-58",2,"No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No"
"83-84-11-33",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No"
"57-06-39-78",3,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No"
"28-44-47-60",1,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No"
"99-83-86-30",1,"Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes"
"95-87-87-82",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No"
"51-10-14-61",1,"Yes","Yes",,,,,,,,,,"Yes",,,,,
"38-80-77-22",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No"
"32-85-49-35",1,"No","Yes",,"Yes",,,,,,,,,,,,,
"67-57-93-16",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No"
"66-09-29-33",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes"
"66-09-29-33",2,"No","Yes","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes"
"88-76-61-78",1,"No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","Yes"
"88-76-61-78",3,"No","Yes","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","Yes"
"45-30-93-43",1,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No"
"39-72-47-05",1,"Yes","Yes","No","No","Yes","No","No","No","No","Yes","No","Yes","No","No","Yes","No","No"
"39-72-47-05",2,"Yes","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"91-78-19-91",1,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes"
"80-88-34-81",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"80-88-34-81",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"00-93-28-41",3,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No"
"15-34-12-49",1,"No","Yes","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No"
"15-34-12-49",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No"
"57-48-46-10",2,"No","Yes",,"Yes",,,,,,,,,,,"Yes",,
"17-87-43-63",1,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"11-23-87-11",1,"Yes","Yes",,,,,,,,,"Yes",,,,,,
"11-23-87-11",2,"Yes",,,,,,,,,,"Yes",,,,,,
"33-90-70-88",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No"
"42-88-20-46",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"42-88-20-46",2,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"56-60-42-49",1,"Yes","No","Yes","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"06-49-16-95",2,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"14-59-43-81",4,"Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes"
"43-19-04-75",1,"Yes",,,"Yes",,,,,,,,,,,,,
"25-55-58-39",1,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No"
"56-55-71-21",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"56-55-71-21",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"26-16-97-29",1,"No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes"
"26-16-97-29",2,"No","Yes","No","No","No","No","No","No","Yes","No",,"Yes","No","Yes","Yes","Yes","Yes"
"94-40-34-45",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes"
"57-09-13-31",1,"Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes"
"06-81-92-15",1,"No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No"
"71-51-46-91",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No"
"71-51-46-91",3,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No"
"99-70-86-40",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"99-70-86-40",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"54-72-28-02",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No"
"54-72-28-02",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"93-06-95-85",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"44-70-83-36",2,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","Yes"
"76-32-33-95",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"01-38-25-96",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"89-39-79-72",2,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"00-49-63-51",1,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
"76-58-89-37",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes"
"76-58-89-37",3,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes"
"20-56-52-98",1,"Yes","Yes",,,,,,,,,,,,,,,
"20-56-52-98",2,"Yes","Yes",,,,,,,,,,,,,,,
"64-47-42-17",1,"Yes","Yes",,"Yes",,,,,,,,,,,,,
"64-47-42-17",3,"No","Yes",,,,,,,,,,"Yes",,,"Yes",,
"13-81-47-95",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"29-99-72-08",1,"Yes","Yes",,,,,,,,,,"Yes",,,"Yes",,
"29-99-72-08",2,"Yes","Yes",,,,,,,,,,,,"Yes",,,
"24-83-83-50",1,"Yes","Yes",,,,,,,,,,,,"Yes",,,
"24-83-83-50",2,"Yes",,,,,,,,,,,,,"Yes",,,
"47-22-90-00",1,"No","Yes",,,,,,,,,,,,,,,
"47-22-90-00",2,"Yes","Yes","No","No",,"No","No","No","No","No","No","Yes",,"No","Yes","No","No"
"98-86-29-38",1,"Yes","Yes",,,,,,,,,,"Yes",,,,,
"98-86-29-38",2,"Yes","Yes",,,,,,,,,,"Yes",,,,,
"38-47-12-60",1,"No","Yes","No","Yes","No","No","No","No",,"Yes","No","No","No","No","Yes","Yes","No"
"38-47-12-60",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No"
"28-88-27-77",1,"No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No"
"29-11-74-01",2,"No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","Yes","No","Yes","No","No"
"23-17-08-61",2,"No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes"
"09-04-42-43",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"60-44-87-63",1,"Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes"
"60-44-87-63",2,"Yes","Yes","No","No","Yes","No","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No"
"37-91-11-53",1,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No"
"37-91-11-53",3,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No"
"24-83-18-16",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"24-83-18-16",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No"
"43-94-30-73",1,"Yes","Yes",,,,,,,,,,,,,,,
"43-94-30-73",2,"No","Yes",,,,,,,,,,,,,,,
"98-89-20-76",1,"Yes","Yes",,,,,,,,"Yes",,,,,,,
"98-89-20-76",2,"Yes","Yes",,,,,,,,"Yes",,,,,,,
"18-82-94-56",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes",,"No","No"
"15-08-96-97",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"15-08-96-97",2,"No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"59-27-01-58",1,"No","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","Yes","No","No"
"59-27-01-58",2,"No","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","No","No"
"06-40-81-20",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"06-40-81-20",2,"No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes"
"63-00-59-35",1,"Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes"
"63-00-59-35",3,"Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes"
"20-12-20-33",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes"
"13-16-46-47",1,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"13-16-46-47",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"12-47-95-08",1,"No","Yes",,,,,,,,"Yes",,,,,"Yes",,
"12-47-95-08",2,"Yes","Yes",,,,,,,,,,,,,,,
"49-36-47-00",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes"
"49-36-47-00",2,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes"
"69-98-34-60",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No"
"11-55-67-72",1,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No"
"11-55-67-72",2,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No"
"86-18-52-98",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No"
"86-18-52-98",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes"
"59-98-46-38",1,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"59-98-46-38",2,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"87-83-58-77",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"87-83-58-77",3,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"15-59-01-11",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","Yes"
"15-59-01-11",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","Yes"
"74-82-76-84",1,"No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No"
"08-93-57-76",1,"No","Yes","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No"
"08-93-57-76",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"70-90-57-92",1,"No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","Yes"
"70-90-57-92",3,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes"
"50-31-04-37",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No"
"67-02-08-74",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"67-02-08-74",2,"No","No","No","No","No","No",,"No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"53-15-78-38",1,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No"
"53-15-78-38",3,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"32-33-43-26",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"32-33-43-26",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"46-04-74-49",1,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes"
"46-04-74-49",6,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes"
"35-13-76-39",1,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes"
"35-13-76-39",3,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes"
"16-06-75-38",3,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"27-27-07-57",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No"
"27-27-07-57",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"02-68-96-18",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
"43-77-79-21",1,"No","Yes","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No"
"43-77-79-21",3,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"11-26-50-63",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No"
"11-26-50-63",3,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No"
"28-01-01-55",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"32-20-61-73",2,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","Yes"
"20-30-02-96",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"20-30-02-96",4,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"91-05-38-43",1,"Yes","Yes",,"Yes","No","No","No","No","No","Yes","No","No","No",,"Yes","No","No"
"91-05-38-43",2,"Yes","Yes","No","Yes",,"No",,"No","No","Yes","No","No","No","No","Yes","No","No"
"44-19-28-63",1,"No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes"
"72-93-96-93",1,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"72-93-96-93",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"97-14-34-77",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes"
"23-83-04-10",1,"Yes","Yes",,"Yes","No",,"No","No","No","Yes","No","No","No","No","Yes",,"No"
"23-83-04-10",3,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"66-67-12-43",1,"Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes"
"10-88-25-17",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"10-88-25-17",3,"No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"15-20-57-47",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"15-20-57-47",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"36-81-71-64",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes"
"36-81-71-64",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"34-71-72-72",1,"No","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","No","Yes","No","Yes"
"66-60-15-44",1,"Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No"
"66-60-15-44",2,"Yes","Yes","Yes","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes"
"86-30-61-13",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No"
"36-54-39-30",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No",,"No"
"36-54-39-30",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"74-23-76-31",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No"
"74-23-76-31",3,"Yes","Yes",,"No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"22-34-78-24",1,"Yes","Yes","No","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"22-34-78-24",2,"No","Yes","No","Yes","No","Yes","No","No","No",,"No","No","Yes","No","Yes","No","No"
"78-05-45-34",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"78-05-45-34",2,"No","No","Yes","No","No","No","No",,,,"Yes","No","No","No","No","No","No"
"05-02-80-96",1,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","Yes"
"05-02-80-96",6,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes"
"83-39-85-57",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"83-39-85-57",5,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"02-11-27-45",1,"No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No"
"66-26-16-39",1,"Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes"
"74-47-09-34",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"74-42-03-33",1,"No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes"
"24-64-36-53",1,"Yes","Yes",,,,,,,,,,,,,,,
"24-64-36-53",2,"No","Yes",,,,,,,,,,,,,,,
"39-16-84-49",1,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"39-16-84-49",2,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"65-82-18-72",3,"No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes"
"98-04-19-51",1,"No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No"
"98-04-19-51",3,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No"
"33-66-03-17",2,"No","Yes",,,,,,,,,,"Yes",,,,,
"33-66-03-17",3,"Yes","Yes",,,,,,,,,,"Yes",,,,,
"23-12-49-21",1,"Yes","Yes",,,,,,,,,,,,"Yes",,,
"95-95-21-82",2,"Yes","Yes",,,,,,,,,,,,,,"Yes",
"95-95-21-82",3,"Yes","Yes",,,,,,,,,,,,,,"Yes",
"84-16-65-13",1,"No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No"
"35-36-66-35",1,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"22-48-72-19",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"16-02-48-49",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No"
"88-09-49-72",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes"
"88-09-49-72",8,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No"
"46-87-53-18",1,"No","Yes","No","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes"
"46-87-53-18",2,"No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"24-20-26-70",1,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"52-82-33-48",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No"
"52-82-33-48",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No"
"26-48-97-52",1,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","No","Yes","No","No","Yes","No","Yes"
"33-86-77-56",1,"Yes","Yes",,,,,,,,,,"Yes",,,"Yes",,
"78-86-05-10",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"78-86-05-10",2,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No"
"15-96-39-00",1,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"15-96-39-00",2,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"39-41-06-02",1,"No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No"
"39-41-06-02",4,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"95-15-78-87",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"52-97-51-26",1,"Yes","Yes",,,,"Yes",,,,,,,,,,,
"52-97-51-26",2,"No","Yes","No","Yes","No","No","No","No","Yes","No","No","No",,"No","No","No","No"
"02-78-29-37",1,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No",,"No","Yes","No","No"
"02-78-29-37",2,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","No","Yes","No","No"
"27-36-10-42",1,"No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No"
"45-97-40-37",1,"No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No"
"41-24-37-83",1,"No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No"
"41-24-37-83",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","No"
"90-44-42-58",1,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"90-44-42-58",2,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No"
"15-49-26-93",2,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","Yes","No","Yes"
"29-96-24-29",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"29-96-24-29",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","No"
"88-98-18-23",1,"Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","Yes","No","Yes"
