interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"18-43-28-32",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Sibbinda Secondary School","In this village","Permanent",5000,0,1,3,2,0,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","No",20,"Satisfied"
"37-21-15-22",1,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","kubamungwala","In this village","Permanent",1200,0,3,0,0,2,0,0,1,0,0,"Send some of the money back home.",6,8,,,,,,,,,,,,,"",,,,,"No","Yes","No","No","No","No","No","No","Yes","Yes","Long term permanent contract","","From family and relatives","","No",3,"Satisfied"
"91-48-78-65",2,"Travel and Tourism","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","12","In other rural area within or outside this district","Permanent",2000,0,1,2,0,0,0,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","Yes",3,"Satisfied"
"26-89-84-58",1,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","United Nation Development Project","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",500,0,1,2,3,0,0,0,0,0,0,"",2,6,7,15,,"No",,"Yes","No","No","Yes","No","Yes","Yes","Long term permanent contract","","Farmer or producer organizations or cooperatives","","Yes",8,"Satisfied"
"26-89-84-58",2,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","United Nations Development Project","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",500,0,1,2,3,0,0,0,0,0,0,"",2,6,7,15,,"Yes",,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Long term permanent contract","","Farmer or producer organizations or cooperatives","","Yes",8,"Satisfied"
"72-51-39-42",3,"Others, specify","Harvesting Grapes","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Noordower","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",1500,0,2,0,0,1,0,0,0,0,0,"",2,4,6,8,"No","No","No","No","No","Yes","No","No","No","No","No contract (informal)","","Farmer or producer organizations or cooperatives","","Yes",3,"Very satisfied"
"72-51-39-42",4,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Noordower","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",1500,0,1,0,0,2,0,0,0,0,0,"",2,1,6,8,"No","No","No","No","No","No","No","No","No","No","No contract (informal)","","From neighbors or friends","","Yes",2,"Very satisfied"
"87-64-80-93",2,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Katima Security Services","Town or city within this district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",1200,0,1,2,0,0,0,0,0,0,0,"",6,6,7,5,"No","No","No","Yes","No","Yes","No","No","No","No","Part-time contract","","Public employment/recruitment agency","","No",13,"Satisfied"
"75-89-92-79",1,"Others, specify","Fisherman","Self-employed/own business",2022,3,3,7,8,3000,0,0,1,0,0,0,0,0,0,"",4000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","changes of weather",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
"58-35-74-86",1,"Retail trade","","Self-employed/own business",60,4,4,3,5,100,3,1,2,0,0,0,0,0,0,"",100,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"5","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"dissatisfied"
"76-76-95-07",2,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Noordower","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",1500,0,0,0,0,0,0,0,1,0,0,"personal belongings",2,1,6,8,"No","No","No","No","No","Yes","No","No","No","No","Part-time contract","","Public employment/recruitment agency","","Yes",10,"Very satisfied"
"69-18-54-45",1,"Others, specify","Builder","Self-employed/own business",2009,3,3,5,8,9000,0,1,0,0,2,0,0,0,0,"",7000,4000,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"20","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",20,"Very satisfied"
"99-14-10-16",1,"Others, specify","Sell Fish","Self-employed/own business",920,6,2,7,14,2500,0,1,2,0,0,0,0,0,0,"",0,0,0,"No","Village in region",4,"No","No","No","Yes","No","No","No","No","No",,"16","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",18,"Neither"
"23-74-18-51",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Self-employed/own business",12,6,6,5,10,1200,1,2,3,4,5,0,0,0,0,"",400,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"1","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Very satisfied"
"84-90-52-18",1,"Retail trade","Selling Fish","Self-employed/own business",9,3,0,6,10,6000,1,2,3,0,0,0,0,0,0,"",2500,0,60,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"15","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"Satisfied"
"84-90-52-18",1,"Others, specify","Selling Fish","Self-employed/own business",15,3,0,6,10,6000,3,2,1,0,0,0,0,0,0,"",2500,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"15","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"Satisfied"
"94-23-16-05",1,"Others, specify","Selling Fish","Self-employed/own business",12,4,4,6,7,2600,0,1,0,0,0,0,0,2,0,"paying water bill",500,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"6","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No",,,"No",,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"Neither"
"52-32-19-59",1,"Health (nurse, doctor etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of Health","Town or city within this district/region","Permanent",10100,3,1,2,0,0,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","Yes",9,"Satisfied"
"99-83-95-63",2,"Others, specify","Selling Reeds","Self-employed/own business",30,3,0,5,12,0,,,,,,,,,,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"30","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","conflict with wild animals",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",30,"Satisfied"
"46-29-66-50",2,"Transport","","Self-employed/own business",12,6,6,5,14,3000,1,2,3,4,0,0,0,0,0,"",7000,5000,5500,"No","Town in region",0,"No","No","No","Yes","No","No","No","No","No",,"5","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","He can only make enough money when people are paid during end of the month.",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"dissatisfied"
"78-72-01-35",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","lyanshulu lodge","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",2000,0,1,0,0,0,0,0,0,0,0,"",2,2,7,8,"No","No","No","No","No","No","No","No","No","No","Part-time contract","","Public employment/recruitment agency","","No",.5,"Neither"
"92-62-56-72",1,"Others, specify","Ministry Of Works","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","ministry of works","In this village","Permanent",5000,0,2,1,0,3,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",9,"Very satisfied"
"18-35-44-26",1,"Food industry","","Self-employed/own business",2015,5,2,6,10,1200,0,1,0,0,0,0,0,0,0,"",800,0,0,"No","Village in region",1,"No","No","No","Yes","No","Yes","No","No","No",,"8","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",8,"dissatisfied"
"90-75-59-18",5,"Domestic/household helper","","Self-employed/own business",144,5,5,5,5,400,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Town in region",1,"No","No","No","Yes","Yes","No","No","No","No",,"12","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",12,"Neither"
"21-42-97-88",1,"Others, specify","Sells Hays Of Grass","Self-employed/own business",7,4,0,6,4,1300,0,1,2,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"7","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",7,"dissatisfied"
"87-09-20-52",1,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Merriam mundia","In this village","Permanent",1000,0,1,2,3,4,0,0,0,0,0,"",5,9,,,,,,,,,,,,,"",,,,,"No","No","No","No","Yes","No","No","No","Yes","Yes","Long term permanent contract","","From family and relatives","","No",8,"Very satisfied"
"43-52-85-97",1,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Fashion World","Town or city within this district/region","Permanent",-888,,,,,,,,,,,"",7,10,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","No","No","Long term permanent contract","","Public employment/recruitment agency","","No",16,"Very satisfied"
"43-52-85-97",2,"Others, specify","Selling Reeds","Self-employed/own business",1,2,0,7,9,700,0,1,0,0,0,0,0,2,0,"paying credit",0,0,0,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"9","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",9,"Neither"
"00-31-45-58",1,"Others, specify","Selling Reed's And Grass For Building Houses","Self-employed/own business",84,2,0,5,11,3500,0,1,3,4,2,0,0,0,0,"",100,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"7","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",7,"Satisfied"
"41-78-59-34",2,"Others, specify","Cattle Header","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Condrey","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",500,0,1,0,0,0,0,0,0,0,0,"",5,5,5,7,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","From family and relatives","","No",.3,"dissatisfied"
"76-42-64-83",1,"Food industry","","Self-employed/own business",24,3,4,5,1,800,0,0,1,0,0,0,0,0,0,"",500,20,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"5","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","none",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.5,"Very satisfied"
"65-73-74-13",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","ministry of education","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",5000,0,1,2,0,3,0,0,0,0,0,"",5,5,4,2,"No","No","No","No","No","Yes","No","No","Yes","Yes","Fixed term permanent contract","","From neighbors or friends","","Yes",9,"Satisfied"
"96-17-52-94",1,"Others, specify","Game Guard","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Lusese Conservacy","In this village","Permanent",1700,0,1,0,0,0,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","Yes","No","No","No","Yes","Fixed term permanent contract","","From neighbors or friends","","Yes",20,"Satisfied"
"96-17-52-94",2,"Food industry","","Self-employed/own business",2022,5,5,7,8,2400,2,1,0,0,0,0,0,0,0,"",500,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"1","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"96-17-52-94",2,"Travel and Tourism","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Lusese Conservacy","In this village","Permanent",900,0,1,0,0,0,0,0,0,0,0,"",1,5,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","No","Yes","Long term permanent contract","","From neighbors or friends","","Yes",1,"Very dissatisfied"
"18-48-78-90",2,"Others, specify","Selling Fish","Self-employed/own business",108,0,2,6,5,1000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"9","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","fish breeding season",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",9,"Very satisfied"
"24-76-11-61",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Safari lodge","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",3000,0,1,0,2,0,0,0,0,0,0,"",6,6,7,8,"No","No","No","Yes","No","Yes","No","No","No","Yes","Part-time contract","","Public employment/recruitment agency","","No",5,"Neither"
"01-56-68-49",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of Education Arts Sports and culture","In other rural area within or outside this district","Permanent",12000,0,1,2,3,5,4,0,0,0,0,"",5,6,,,,,,,,,,,,,"",,,,,"Yes","No","No","No","No","Yes","No","No","No","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",36,"Satisfied"
"64-24-89-62",1,"Food industry","","Self-employed/own business",36,6,6,5,8,1000,1,2,0,3,4,5,0,0,0,"",300,0,0,"No","Village in region",0,"No","Yes","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"22-78-59-76",1,"Others, specify","Fishing","Self-employed/own business",2022,6,6,2,24,3700,0,1,0,2,3,0,0,0,0,"",1500,0,50,"No","Village in region",2,"No","Yes","No","Yes","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","Yes","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Neither"
"22-78-59-76",2,"Retail trade","","Self-employed/own business",3,6,6,7,7,400,0,1,2,0,3,0,0,0,0,"",500,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","No",,"No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Neither"
"55-05-77-24",1,"Retail trade","","Self-employed/own business",1998,6,6,2,4,2500,5,1,0,2,3,4,0,0,0,"",50,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","Yes","No","No",,"25","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",25,"Satisfied"
"55-05-77-24",2,"Retail trade","","Self-employed/own business",72,6,6,6,10,400,2,1,0,0,0,0,0,0,0,"",100,0,0,"No","Village in region",0,"No","Yes","No","Yes","No","No","No","No","No",,"9","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Buying electricity because it is very expensive these days",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",9,"Very satisfied"
"62-52-92-33",1,"Others, specify","Fishing Business","Self-employed/own business",10,5,3,4,10,800,0,1,2,0,0,0,0,0,0,"",600,1200,0,"No","Village in region",2,"No","No","No","Yes","Yes","No","No","No","No",,"10","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Very dissatisfied"
"11-84-22-34",1,"Travel and Tourism","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Nambwa Lodge","In this village","Permanent",1500,0,1,2,0,0,0,0,0,0,0,"",6,14,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","Yes","Yes","Fixed term permanent contract","","From neighbors or friends","","No",7,"Neither"
"11-84-22-34",2,"Others, specify","Sells In The Shop","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Sibabule Bar","In this village","Permanent",600,0,1,2,0,0,0,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","No","No","Fixed term permanent contract","","From neighbors or friends","","No",1,"dissatisfied"
