interview__key,r_crop__id,crop_area,cp06,crop_harvest,crop_output,crop_unit,crop_unit_1,crop_sale,crop_saleamt,crop_slunits,crop_slunits_1,crop_price,crop_buyer__1,crop_buyer__2,crop_buyer__3,crop_buyer__4,crop_buyer__5,crop_buyer__6,crop_buyer__96,crop_buyer_oth,crop_buyer_where,crop_homecons,crop_clunits,crop_cunits_1,cp_stor,cpamt,cpunits2,cpunits2_oth,crop_inkind_pay,payment_unit,payment_unit_oth,crop_gifts,gift_unit,gift_unit_oth,crop_oth_uses,crop_ouse_oth,ouses_unit,ouses_unit_oth,crp_irrig,irrig__1,irrig__2,irrig__3,irrig__4,irrig__5,irrig__6,irrig__96,irrig__n888,irrig__n999,irrig_others,irrig_method__1,irrig_method__2,irrig_method__3,irrig_method__4,irrig_method__96,irrig_method__n888,irrig_method__n999,seed,var_trait_1__1,var_trait_1__2,var_trait_1__3,var_trait_1__4,var_trait_1__5,var_trait_1__6,var_trait_1__7,var_trait_1__8,var_trait_1__9,var_trait_1__10,var_trait_1__11,var_trait_1__12,var_trait_1__13,var_trait_1__14,var_trait_1__15,var_trait_1__16,var_trait_1__17,var_trait_1__18,var_trait_1__19,var_trait_1__20,var_trait_1__96,var_trait_1_other,seed_source_1,seed_source_oth_1,seed_amt_1,seed_amtunits,seed_amtunits_oth,seed_price_1,cp07,cp08,cp09,cp11
"36-82-19-46","MAIZE","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No",,,,,,,,"No","No","No","No"
"87-16-84-48","MAIZE","4","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"No",,,,"No","No","No","No"
"85-15-56-74","MAIZE","1.5","No","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","4","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,"Yes",,,,"No","No","No","No"
"85-15-56-74","SORGHUM","1.5","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",,"No","No",,,,"No",,,,"No","No","No","No"
"99-52-45-97","MAIZE","1","Yes","Yes",1,"Bale / Bundle","","No",,,"",,,,,,,,,,,1,"Bale / Bundle","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No"
"99-52-45-97","GREEN VEGETABLE","1","Yes","Yes",1,"Other (please specify)","Red ribon Handmade Bag from sacs","Yes",800,"Other (please specify)","Red ribbon",5,"Yes","No","No","No","No","No","No",,,1,"25kg bag","","No",,,"","0",,"",0,,"","0","",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No",,,,,,,,"Yes","Yes","Yes","No"
"99-52-45-97","TOMATO","1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","Yes","No","No",,"No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No",,,,,,,,"Yes","Yes","Yes","No"
"22-42-05-31","OTHER SPECIFY","1","No","Yes",10,"50 kg bag","","Yes",10,"50 kg bag","",500,"Yes","No","No","No","No","No","No",,,2,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","Yes",0,1,0,0,0,0,0,0,0,"","Yes","No","No","No","No","No","No",,"No","No","No","No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","Yes","No"
"22-42-05-31","MAIZE","3","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"95-93-26-61","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"66-25-20-13","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,"No","No","No","No","Yes"
"56-49-46-49","BEANS/COWPEA","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"56-49-46-49","MAIZE","2","Yes","Yes",5,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","4","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,"Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"56-49-46-49","PUMPKIN","2","Yes","Yes",50,"Numbers","","No",,,"",,,,,,,,,,,30,"Numbers","","Yes","20","Numbers","","I don't know",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes",,"No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"85-67-71-58","MAIZE","6","Yes","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","6","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"85-67-71-58","MELON/EGUSI","2","Yes","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"01-61-71-69","MAIZE","3.5","No","Yes",20,"50 kg bag","","No",,,"",,,,,,,,,,,5,"10kg bag","","Yes","15","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"75-50-19-75","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,"No","No","No","No","No"
"89-26-96-48","MAIZE","2","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No",,,,,,,,"No","No","No","No"
"89-26-96-48","SORGHUM","0.5","Yes","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No",,,,,,,,"No","No","No","No"
"16-20-70-88","MAIZE","1","No","Yes",150,"Kilograms","","No",,,"",,,,,,,,,,,50,"Kilograms","","Yes","150","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"15-43-32-03","MAIZE","4","No","Yes",600,"Kilograms","","No",,,"",,,,,,,,,,,50,"Kilograms","","Yes","600","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes"
"62-79-94-11","MAIZE","3","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","I don't know",,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,"Yes",,,,"No","No","No","Yes"
"74-11-35-62","BEANS/COWPEA","2","Yes","Yes",6,"50 kg bag","","Yes",2,"50 kg bag","",300,"Yes","No","No","No","No","No","No",,,3,"50 kg bag","","No",,,"","1","25kg bag","",1,"25kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"74-11-35-62","MAIZE","2","Yes","Yes",12,"50 kg bag","","Yes",2,"50 kg bag","",400,"Yes","No","No","No","No","No","No",,,3,"50 kg bag","","No",,,"","6","50 kg bag","",1,"50 kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"07-05-49-00","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","30","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"12-21-07-33","MAIZE","8","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,"No",,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes"
"93-87-90-66","CABBAGE","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","No",,"No","No","No","No","No",,,,"Yes",,,,"Yes","No","Yes","No"
"93-87-90-66","TOMATO","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"Yes","No","Yes","No"
"16-34-09-13","BEANS/COWPEA","2","No","Yes",50,"Kilograms","","Yes",50,"Kilograms","",600,"Yes","No","No","No","No","No","No",,,0,,"","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","Yes","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"85-82-50-77","BEANS/COWPEA","0.2","Yes","Yes",25,"Kilograms","","No",,,"",,,,,,,,,,,25,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No",,"No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"85-82-50-77","MAIZE","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","No","No",,,,,,,,"No","No","No","No"
"85-82-50-77","MILLET/MAIWA","0.1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"85-82-50-77","SORGHUM","0.1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,"No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"89-27-41-66","CABBAGE","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,0,1,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No",,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","Yes","No"
"22-81-16-32","OTHER SPECIFY","0.01","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","Yes","No",,,,,,,,"No","Yes","No","No","No"
"93-73-35-44","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"08-77-46-38","MAIZE","3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"67-13-56-73","BEANS/COWPEA","0.1","No","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"67-13-56-73","MAIZE","1","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"67-13-56-73","MILLET/MAIWA","0.2","No","Yes",2,"25kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","2","25kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"67-13-56-73","GREEN VEGETABLE","0.1","No","Yes",1,"100 kg bag","","Yes",1,"100 kg bag","",1000,"Yes","No","No","No","No","No","No",,,0,,"","No",,,"","0",,"",0,,"","0","",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","Yes",,"No","No","No",,"No","No","No","No","No",,,,"Yes",,,,"Yes","No","No","No"
"67-13-56-73","SORGHUM","0.3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"97-33-85-90","MAIZE","2","No","Yes",23,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","23","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes"
"10-54-97-94","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,"No","No","No","No"
"50-35-50-04","MAIZE","0.4","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"18-43-28-32","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"79-26-09-22","CABBAGE","0.2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No",,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","Yes","No"
"79-26-09-22","ONION","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"Yes","No","No","No"
"79-26-09-22","TOMATO","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","No",,"No","No","No","No","No",,,,,,,,"Yes","No","Yes","No"
"32-52-77-66","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"32-52-77-66","SORGHUM","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"59-38-71-66","BEANS/COWPEA","0.5","No","Yes",1,"25kg bag","","Yes",1,"10kg bag","",300,"Yes","No","No","No","No","No","No",,,1,"10kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"59-38-71-66","MAIZE","0.5","No","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"59-38-71-66","SORGHUM","0.4","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"87-64-80-93","MAIZE","4","No","Yes",30,"50 kg bag","","Yes",10,"50 kg bag","",20,"No","No","No","Yes","No","No","No",,,20,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"44-34-32-32","MILLET/MAIWA","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"44-34-32-32","SORGHUM","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"58-35-74-86","BEANS/COWPEA","0.3","Yes","Yes",12,"Kilograms","","No",,,"",,,,,,,,,,,12,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"58-35-74-86","MAIZE","0.3","Yes","Yes",50,"Kilograms","","No",,,"",,,,,,,,,,,50,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"23-82-30-50","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","15","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"76-76-95-07","MAIZE","4","No","Yes",50,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","50","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"55-02-31-58","MAIZE","0.5","Yes","Yes",15,"50 kg bag","","No",,,"",,,,,,,,,,,10,"50 kg bag","","Yes","5","50 kg bag","","3","50 kg bag","",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"55-02-31-58","MILLET/MAIWA","I don't Know","Yes","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,,,,
"55-02-31-58","PUMPKIN","I don't Know","Yes","Yes",50,"Numbers","","No",,,"",,,,,,,,,,,20,"Numbers","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No",,,,,,,,,,,
"55-65-32-92","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","2","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"66-00-67-40","MAIZE","3","No","Yes",15,"50 kg bag","","Yes",5,"50 kg bag","",450,"Yes","No","No","No","No","No","No",,,10,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"23-74-18-51","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","No","No","No","No",,"No","No","No","No","No","No","Yes","No","No","No",,,,,,,,"No","No","No","No"
"52-32-19-59","MAIZE","2","No","Yes",900,"Kilograms","","No",,,"",,,,,,,,,,,50,"Kilograms","","Yes","850","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No",,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"99-83-95-63","MAIZE","0.3","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"46-29-66-50","MAIZE","10","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"82-09-67-93","MILLET/MAIWA","1.5","No","Yes",6,"50 kg bag","","Yes",2,"50 kg bag","",550,"Yes","No","No","No","No","No","No",,,2,"50 kg bag","","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"53-00-44-01","MAIZE","2","No","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"78-72-01-35","MAIZE","3","No","Yes",5,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","3","50 kg bag","","0",,"",1,"10kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"04-97-48-20","SORGHUM","0.3","No","Yes",1.5,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,"No","No","No","No","No"
"99-10-52-87","MAIZE","2","Yes","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"99-10-52-87","MILLET/MAIWA","1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"92-62-56-72","MAIZE","3","No","Yes",10,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","10","50 kg bag","","0",,"",1,"50 kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
