interview__key,s9_respondent,food_security__1,food_security__2,food_security__3,food_security__4,food_security__5,food_security__6,food_security__7,food_security__8,food_sufficent,food_sufficent2,food_sufficent3,food_sufficent4__1,food_sufficent4__2,food_sufficent4__3,food_sufficent4__4,food_sufficent4__5,food_sufficent4__6,food_sufficent4__7,food_sufficent4__8,food_sufficent4__9,food_sufficent4__10,food_sufficent4__11,food_sufficent4__12
"15-08-96-97",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"59-27-01-58",2,"No","No","No","No","No","No","No","No",0,0,5,5,0,0,0,0,0,1,2,3,4,0,0
"06-40-81-20",1,"No","No","No","No","No","No","Yes","Yes",10,5,2,1,2,0,0,0,0,0,0,0,0,0,0
"63-00-59-35",1,"No","No","No","No","No","No","Yes","No",9,10,1,0,0,0,1,0,0,0,0,0,0,0,0
"20-12-20-33",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",0,8,2,0,0,0,0,0,0,0,0,0,0,1,2
"13-16-46-47",1,"Yes","Yes","No","No","No","Yes","Yes","Yes",4,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"12-47-95-08",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,6,3,1,2,3,0,0,0,0,0,0,0,0,0
"49-36-47-00",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
"69-98-34-60",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",6,8,4,0,1,2,3,4,0,0,0,0,0,0,0
"11-55-67-72",2,"No","No","No","No","No","No","No","No",4,12,0,,,,,,,,,,,,
"86-18-52-98",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,8,0,0,0,1,2,3,4,5,6,7,8,0
"59-98-46-38",1,"Yes","No","No","No","Yes","Yes","No","Yes",1,12,0,,,,,,,,,,,,
"87-83-58-77",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,10,1,0,0,0,0,1,0,0,0,0,0,0,0
"15-59-01-11",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
"74-82-76-84",1,"Yes","Yes","Yes","No","No","No","Yes","No",3,3,3,1,2,3,0,0,0,0,0,0,0,0,0
"08-93-57-76",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,8,1,8,0,0,2,3,4,5,6,7,0,0
"70-90-57-92",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,7,5,1,2,3,4,5,0,0,0,0,0,0,0
"50-31-04-37",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,3,0,0,0,0,0,0,0,0,1,2,3,0
"67-02-08-74",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,5,2,1,2,0,0,0,0,0,0,0,0,0,0
"53-15-78-38",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,11,1,1,0,0,0,0,0,0,0,0,0,0,0
"32-33-43-26",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"46-04-74-49",2,"Yes","No","No","No","No","No","No","No",5,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"35-13-76-39",3,"No","No","No","No","No","No","Yes","No",10,10,1,1,0,0,0,0,0,0,0,0,0,0,0
"16-06-75-38",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,10,1,1,0,0,0,0,0,0,0,0,0,0,0
"27-27-07-57",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,2,3,1,2,0,0,0,0,0,0,0,0,3,0
"02-68-96-18",1,"Yes","No","No","Yes","Yes","Yes","Yes","Yes",0,12,3,1,2,3,0,0,0,0,0,0,0,0,0
"43-77-79-21",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"11-26-50-63",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",0,2,2,0,0,0,0,0,0,0,1,2,0,0,0
"28-01-01-55",1,"Yes","No","No","Yes","No","Yes","No","No",12,12,0,,,,,,,,,,,,
"32-20-61-73",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"20-30-02-96",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,5,1,5,0,0,0,0,0,0,0,2,3,4
"91-05-38-43",1,"No","No","No","No","No","No","No","No",6,12,1,0,0,0,0,0,0,0,0,0,1,0,0
"44-19-28-63",1,"Yes","No","No","No","Yes","No","No","No",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"72-93-96-93",1,"Yes","No","No","Yes","Yes","Yes","Yes","No",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"97-14-34-77",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,8,6,1,2,3,5,6,0,0,0,0,0,0,4
"23-83-04-10",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",3,3,6,1,2,0,0,0,0,0,3,4,5,6,0
"66-67-12-43",1,"Yes","Yes","No","Yes","No","No","No","No",2,2,1,0,0,0,0,0,1,0,0,0,0,0,0
"10-88-25-17",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,2,1,2,0,0,0,0,0,0,0,0,0,0
"15-20-57-47",1,"No","No","No","No","No",,"No","Yes",12,11,1,0,0,0,0,0,1,0,0,0,0,0,0
"36-81-71-64",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"34-71-72-72",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,8,9,10,11,0,1,2,3,4,5,6,7
"66-60-15-44",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",6,9,2,0,0,0,0,0,0,0,0,0,1,2,0
"86-30-61-13",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,3,8,4,5,0,0,0,0,8,6,7,1,2,3
"36-54-39-30",2,"No","No","No","No","No","No","Yes","Yes",10,5,5,1,2,0,0,0,0,0,0,0,3,4,5
"74-23-76-31",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,5,7,7,0,0,0,0,0,1,2,3,4,5,6
"22-34-78-24",2,"No","No","No","No","No","No","No","No",0,0,2,1,0,0,0,0,2,0,0,0,0,0,0
"78-05-45-34",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,1,0,0,0,0,0,0,0,1,0,0,0,0
"05-02-80-96",6,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"83-39-85-57",5,"No","No","No","No","No","No","Yes","Yes",11,11,6,1,0,2,3,0,0,0,0,0,0,0,0
"02-11-27-45",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,1,0,0,0,1,0,0,0,0,0,0,0,0
"66-26-16-39",2,"No","No","No","No","No","No","No","No",3,2,2,1,2,0,0,0,0,0,0,0,0,0,0
"74-47-09-34",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,1,2,3,0,0,0,9,4,5,6,7,8
"74-42-03-33",1,"Yes","No","Yes","Yes","No","No","No","No",3,2,3,2,1,0,0,0,0,3,0,0,0,0,0
"24-64-36-53",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,9,3,1,3,2,0,0,0,0,0,0,0,0,0
"39-16-84-49",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,1,1,0,0,0,0,0,0,0,0,0,0,0
"65-82-18-72",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",3,8,4,3,4,0,0,0,0,0,0,0,0,1,2
"98-04-19-51",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,2,0,0,0,0,0,0,0,0,0,1,2,0
"33-66-03-17",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",0,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"23-12-49-21",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"95-95-21-82",2,,"Yes","Yes","Yes","Yes","No","No","Yes",6,6,1,1,0,0,0,0,0,0,0,0,0,0,0
"84-16-65-13",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,4,4,0,0,0,0,0,0,0,0,2,1,3
"35-36-66-35",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,12,1,0,0,0,0,1,0,0,0,0,0,0,0
"22-48-72-19",1,"No","Yes","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"16-02-48-49",2,"No","No","No","No","No","No","No","No",2,3,3,1,0,0,0,0,0,0,0,0,0,2,3
"88-09-49-72",1,"No","No","No","No","No","No","Yes","Yes",10,8,3,1,2,3,0,0,0,0,0,0,0,0,0
"46-87-53-18",2,"Yes","No","No","No","No","No","No","No",4,2,2,1,2,0,0,0,0,0,0,0,0,0,0
"24-20-26-70",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,1,0,1,0,0,0,0,0,0,0,0,0,0
"52-82-33-48",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,2,1,0,0,0,0,0,0,0,0,0,0,2
"26-48-97-52",1,"No","No","No","No","No","No","No","No",12,5,0,,,,,,,,,,,,
"33-86-77-56",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,7,2,1,2,0,0,0,0,0,0,0,0,0,0
"78-86-05-10",1,"Yes","No","No","Yes","No","Yes","No","Yes",1,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"15-96-39-00",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,3,1,0,0,0,0,0,0,0,0,0,3,2
"39-41-06-02",4,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,8,5,1,2,3,4,0,0,0,0,0,0,0,5
"95-15-78-87",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,11,1,0,0,0,0,0,0,0,0,0,0,0,1
"52-97-51-26",2,"Yes","Yes","Yes","No","No","Yes","Yes","Yes",0,1,10,1,4,6,5,0,0,0,7,8,2,0,3
"02-78-29-37",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,2,0,0,0,0,0,0,0,0,0,0,1,2
"27-36-10-42",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,2,0,0,0,0,0,0,0,0,0,1,2,0
"45-97-40-37",1,"No","No","No","Yes","No","No","No","No",6,0,6,2,3,4,5,1,6,0,0,0,0,0,0
"41-24-37-83",6,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,1,2,1,2,0,0,0,0,0,0,0,0,0,0
"90-44-42-58",2,"No","No","No","No","No","No","No","No",3,2,2,1,2,0,0,0,0,0,0,0,0,0,0
"15-49-26-93",2,"No","No","No","No","No","No","No","No",6,3,0,,,,,,,,,,,,
"29-96-24-29",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",7,4,2,0,0,0,0,0,0,0,0,1,2,0,0
"88-98-18-23",1,"Yes","No","Yes","No","No","Yes","Yes","Yes",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"03-33-61-52",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,7,7,0,0,0,0,0,1,2,3,4,5,6
"95-42-30-88",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,12,1,0,0,0,1,0,0,0,0,0,0,0,0
"41-58-71-65",1,"Yes","Yes","Yes","Yes","No","Yes","No","Yes",0,12,12,1,2,3,4,5,7,6,9,8,10,11,12
"47-41-93-44",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"44-97-44-34",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,7,5,3,4,5,0,0,0,0,0,0,0,1,2
"39-60-71-79",1,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes",4,6,2,1,2,0,0,0,0,0,0,0,0,0,0
"02-67-41-60",1,"No","No","No","No","No","No","No","No",0,10,2,0,0,0,0,0,0,0,0,1,2,0,0
"83-56-74-03",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",4,1,4,3,4,0,0,0,0,0,1,0,2,0,0
"04-28-47-30",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,9,2,1,0,0,0,0,0,0,0,0,0,2,0
"01-68-97-25",1,"Yes","Yes","Yes","No","No","Yes","No","Yes",12,12,0,,,,,,,,,,,,
"66-08-16-26",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,1,2,3,0,4,10,9,5,11,6,7,8
"93-32-02-54",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,3,1,2,0,0,0,0,0,0,0,0,3,0
"83-94-17-95",4,"No","No","No","No","No","No","No","No",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"60-60-16-78",1,"No","No","No","No","No","No","No","No",11,10,0,,,,,,,,,,,,
"26-78-47-00",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"79-98-45-89",1,"No","No","No","No","No","No","Yes","Yes",9,11,5,1,0,0,0,0,0,0,0,2,3,4,5
"90-54-49-60",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,8,1,1,0,0,0,0,0,0,0,0,0,0,0
"31-84-01-85",2,"No","No","No","No","No","No","No","No",3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"40-47-23-70",1,"Yes","No","No","No","No","No","No","No",4,2,3,0,0,0,0,0,0,0,3,2,1,0,0
"97-69-93-58",1,"Yes","No","No","No","Yes","No","No","No",4,3,2,1,0,0,0,0,0,0,0,0,2,0,0
"58-00-80-50",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,2,3,0,0,0,0,0,1,2,0,0,0,0
"16-58-48-79",2,"No","Yes","Yes","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"05-01-86-08",1,"No","No","Yes","No","Yes","No","Yes","No",4,2,4,0,0,0,0,0,0,0,0,1,2,3,4
"89-75-04-06",2,"No","No","No","No","No","No","Yes","No",10,10,2,1,0,0,0,0,2,0,0,0,0,0,0
"52-25-69-44",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"71-97-04-61",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"46-80-42-17",1,"No","No","No","No","No","No","No","No",2,1,2,1,2,0,0,0,0,0,0,0,0,0,0
"58-78-23-20",2,"No","No","No","No","No","No","No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"35-69-94-08",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"10-25-31-32",2,"Yes","No","No","No","No","No","No","No",8,1,2,1,0,2,0,0,0,0,0,0,0,0,0
"38-79-29-34",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"89-83-56-79",2,"No","No","No","No","No","No","Yes","No",12,11,1,1,0,0,0,0,0,0,0,0,0,0,0
"50-21-50-41",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,5,4,1,2,3,4,0,0,0,0,0,0,0,0
"44-19-49-55",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,4,3,1,2,0,0,0,0,0,0,0,0,0,3
"55-68-88-94",1,"No","Yes","Yes","No","Yes","Yes","Yes","Yes",2,5,7,7,0,0,0,0,0,1,2,3,4,5,6
"59-93-51-03",1,"No","No","No","No","No","No","Yes","Yes",12,11,3,1,0,0,0,3,2,0,0,0,0,0,0
"07-70-44-38",3,"No","No","No","No","No","No","Yes","Yes",8,3,11,1,3,2,4,0,0,0,0,5,0,0,0
"59-31-16-60",1,"Yes","Yes","No","No","No","No","No","No",2,8,5,1,2,3,0,0,0,0,0,0,0,0,0
"84-43-04-55",2,"Yes","No","No","No","No","No","No","No",4,4,3,1,2,0,0,0,0,0,0,0,0,0,3
"90-23-91-34",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,2,1,2,0,0,0,0,0,0,0,0,0,0
"00-25-69-00",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"43-06-63-67",1,"No","No","No","Yes","No","Yes","Yes","Yes",3,2,4,0,1,2,3,4,0,0,0,0,0,0,0
"28-10-90-34",2,"No","No","No","No","No","No","Yes","No",10,10,3,1,2,0,0,3,0,0,0,0,0,0,0
"13-06-00-33",1,"Yes","No","No","No","No","Yes","No","No",5,6,2,1,2,0,0,0,0,0,0,0,0,0,0
"93-88-34-77",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,0,,,,,,,,,,,,
"77-13-46-95",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,2,0,0,0,0,0,0,0,1,2,0,0,0
"54-15-29-03",2,"No","No","No","No","No","No","No","No",11,11,3,2,0,0,0,0,0,0,0,3,1,0,0
"58-43-21-07",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,2,1,0,0,0,0,0,0,0,0,0,0,2
"54-82-42-61",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,4,1,0,0,0,0,0,0,0,0,2,3,4
"31-76-77-10",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,4,8,1,2,3,5,6,7,8,4,0,0,0,0
"75-33-12-39",2,"No","No","No","No","No","No","No","Yes",11,11,4,1,2,0,0,0,0,0,0,3,4,0,0
"47-33-25-93",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,1,2,3,4,5,6,7,0,0,8,9,10
"35-34-76-48",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,1,1,0,0,0,0,0,0,0,0,0,0,0
"26-98-60-20",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,4,1,2,3,4,0,0,0,0,0,0,0,0
"20-88-32-55",1,"Yes","No","No","No","No","No","Yes","Yes",0,3,4,2,0,1,0,3,4,0,0,0,0,0,0
"73-42-30-97",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"38-84-78-59",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,1,1,0,0,0,0,0,0,0,0,0,0,0
"70-09-32-42",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"76-04-07-19",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,12,0,,,,,,,,,,,,
"70-32-51-26",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"56-61-77-64",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",0,4,1,1,0,0,0,0,0,0,0,0,0,0,0
"50-82-91-34",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,1,2,1,2,0,0,0,0,0,0,0,0,0,0
"83-60-63-11",2,"Yes","No","No","No","No","No","No","No",3,4,2,1,2,0,0,0,0,0,0,0,0,0,0
"80-51-82-08",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,12,1,0,0,1,0,0,0,0,0,0,0,0,0
"49-80-85-60",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,4,5,1,2,3,0,0,0,0,0,0,0,4,5
"81-64-86-08",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,9,2,0,0,0,3,1,4,5,6,7,8,9
"33-82-62-40",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"56-48-48-33",2,"No","No","No","No","No","No","No","No",5,2,1,0,0,0,0,0,1,0,0,0,0,0,0
"19-43-49-26",1,"No","No","Yes","Yes","Yes","No","Yes","No",5,3,2,0,0,0,0,0,0,0,0,0,0,1,2
"52-63-91-75",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,7,0,0,0,0,0,1,2,3,4,5,6,7
"60-93-32-66",1,"No","No","No","Yes","No","No","No","No",11,0,6,1,0,0,0,0,0,0,0,0,0,0,0
"37-44-93-64",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,3,0,0,0,1,3,2,0,0,0,0,0,0
"83-19-87-02",3,"No","No","No","No","No","No","No","No",0,0,2,1,2,0,0,0,0,0,0,0,0,0,0
"83-26-13-29",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",4,8,6,0,0,0,0,0,6,2,1,3,4,5,0
"02-40-91-04",1,"Yes","No","No","No","No","Yes","Yes","Yes",12,12,12,1,2,3,4,0,0,0,0,0,0,0,0
"31-74-57-88",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",3,2,3,0,0,0,0,0,0,0,1,2,3,0,0
"09-16-66-27",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"02-99-67-45",2,"No","No","No","No","No","No","No","Yes",11,5,3,1,2,3,0,0,0,0,0,0,0,0,0
"18-26-92-76",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,3,0,0,0,0,0,0,0,1,2,3,0,0
"54-98-92-77",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
"94-90-21-30",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"34-25-16-71",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,0,0,0,8,7,6,5,0
"26-18-25-14",2,"Yes",,"Yes","Yes","No","No","No","No",5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
"62-93-86-46",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,9,2,1,2,0,0,0,0,0,0,0,0,0,0
"85-20-92-08",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,8,4,3,0,0,0,0,0,0,0,1,2,0,4
"65-60-16-01",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",2,3,9,1,2,3,4,0,0,0,5,6,7,8,9
"83-41-72-29",2,"Yes","No","No","Yes","Yes","Yes","No","Yes",5,6,2,1,0,0,0,0,2,0,0,0,0,0,0
"21-46-08-35",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,6,5,1,5,0,0,0,0,0,0,0,2,3,4
"37-32-34-84",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,1,0,0,0,0,0,1,0,0,0,0,0,0
"13-52-22-69",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,5,7,1,2,3,4,5,6,7,0,0,0,0,0
"39-17-92-41",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,7,5,0,1,2,3,4,5,0,0,0,0,0,0
"33-45-72-89",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,12,3,1,3,2,0,0,0,0,0,0,0,0,0
"31-31-05-64",1,"Yes","Yes","Yes","Yes","No","No","No","No",4,2,2,1,2,0,0,0,0,0,0,0,0,0,0
"86-99-45-42",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"56-98-53-98",2,"No","No","No","No","No","No","No","No",0,0,10,1,2,0,0,0,0,0,0,0,0,0,0
"56-36-96-19",2,"No","No","No","No","No","No","No","No",10,10,0,,,,,,,,,,,,
"50-58-13-59",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,12,4,1,3,2,4,0,0,0,0,0,0,0,0
"96-16-19-85",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,7,2,3,4,5,6,7,0,0,0,0,0,1
"64-96-31-31",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,6,4,0,0,0,0,0,0,0,0,1,2,3,4
"12-39-25-67",2,"No","No","No","No","No","No","No","No",0,0,2,1,2,0,0,0,0,0,0,0,0,0,0
"94-38-82-64",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,9,1,0,0,2,0,0,0,0,3,0,0,0
"32-40-73-26",2,"No","No","No","No","No","No","Yes","No",11,11,3,1,2,0,0,3,0,0,0,0,0,0,0
"27-85-21-15",2,"Yes","Yes","Yes","No","No","No","No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"31-68-89-01",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,3,0,0,0,0,1,2,3,0,0,0,0,0
"72-31-90-61",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,3,0,0,0,0,0,0,0,0,3,1,2,0
"80-54-37-07",5,"Yes","Yes","Yes","Yes","No","No","No","No",4,3,3,1,0,0,0,0,0,0,0,0,0,2,3
"36-19-32-95",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,3,0,1,2,3,0,0,0,0,0,0,0,0
"75-71-40-40",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,3,5,1,0,0,0,0,3,2,4,5,0,0,0
"37-54-02-07",2,"No","No","No","No","No","No","No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"60-74-79-59",2,"Yes","No","Yes","No","Yes","No","Yes","No",2,2,2,0,0,0,0,0,0,0,0,1,2,0,0
"96-89-11-69",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,5,3,1,0,0,0,0,0,0,0,3,2,0,0
"44-81-28-86",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",8,10,1,1,0,0,0,0,0,0,0,0,0,0,0
"33-26-68-81",1,"No","No","No","No","No","No","Yes","Yes",0,2,10,1,3,4,10,5,2,9,8,7,0,0,6
"12-27-31-91",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,6,5,6,0,0,0,0,0,0,1,2,3,4
"44-39-19-46",1,"No","No","No","No","No","No","No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"19-73-20-43",1,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes",6,6,3,1,0,0,0,0,0,0,0,0,0,2,3
"86-42-35-25",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,4,0,0,0,0,0,1,2,3,4,0,0,0
"21-53-70-02",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"36-25-22-73",1,"Yes","Yes","Yes","Yes",,"Yes","Yes","Yes",4,6,6,6,0,0,0,0,0,0,1,2,3,4,5
"61-61-32-11",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,3,0,0,0,0,0,0,0,0,0,1,2,3
"57-36-34-63",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,3,1,2,3,0,0,0,0,0,0,0,0,0
"53-72-73-00",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,5,1,2,3,5,4,0,0,0,0,0,0,0
"33-70-72-42",2,"Yes","Yes","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
